frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
293.63,-1.03,3.45,-1.02,3.46,-3.45,-3.61,-3.71,-4.48,-4.47,-4.48
296.57,-1.03,3.42,-1.02,3.42,-3.42,-3.59,-3.65,-4.45,-4.45,-4.45
299.53,-1.03,3.38,-1.03,3.38,-3.39,-3.57,-3.59,-4.42,-4.42,-4.41
302.53,-1.03,3.37,-1.04,3.35,-3.35,-3.54,-3.54,-4.38,-4.40,-4.40
305.55,-1.07,3.31,-1.06,3.32,-3.32,-3.52,-3.48,-4.39,-4.38,-4.38
308.61,-1.08,3.30,-1.07,3.30,-3.29,-3.50,-3.42,-4.37,-4.37,-4.38
311.69,-1.08,3.27,-1.08,3.26,-3.27,-3.47,-3.37,-4.35,-4.35,-4.35
314.81,-1.08,3.23,-1.09,3.23,-3.24,-3.45,-3.32,-4.32,-4.33,-4.31
317.96,-1.11,3.19,-1.10,3.21,-3.22,-3.42,-3.27,-4.33,-4.32,-4.30
321.14,-1.12,3.21,-1.11,3.19,-3.19,-3.40,-3.21,-4.31,-4.31,-4.33
324.35,-1.12,3.19,-1.12,3.19,-3.17,-3.37,-3.17,-4.29,-4.29,-4.31
327.59,-1.12,3.16,-1.12,3.16,-3.16,-3.34,-3.12,-4.28,-4.28,-4.28
330.87,-1.12,3.14,-1.13,3.13,-3.14,-3.32,-3.07,-4.26,-4.27,-4.26
334.18,-1.16,3.08,-1.15,3.11,-3.12,-3.29,-3.03,-4.28,-4.27,-4.24
337.52,-1.16,3.11,-1.16,3.09,-3.10,-3.26,-2.99,-4.26,-4.25,-4.27
340.90,-1.16,3.09,-1.16,3.09,-3.07,-3.23,-2.95,-4.23,-4.23,-4.25
344.30,-1.16,3.07,-1.16,3.07,-3.05,-3.21,-2.91,-4.21,-4.21,-4.23
347.75,-1.16,3.05,-1.18,3.03,-3.03,-3.18,-2.88,-4.19,-4.20,-4.21
351.23,-1.21,2.98,-1.19,3.00,-3.01,-3.15,-2.85,-4.21,-4.20,-4.19
354.74,-1.21,2.96,-1.21,2.96,-2.98,-3.12,-2.82,-4.19,-4.19,-4.17
358.28,-1.21,2.94,-1.21,2.95,-2.96,-3.09,-2.79,-4.17,-4.17,-4.15
361.87,-1.21,2.94,-1.21,2.94,-2.94,-3.06,-2.76,-4.15,-4.15,-4.15
365.49,-1.21,2.95,-1.22,2.93,-2.92,-3.04,-2.74,-4.13,-4.14,-4.16
369.14,-1.25,2.90,-1.24,2.91,-2.90,-3.01,-2.72,-4.15,-4.14,-4.15
372.83,-1.25,2.88,-1.24,2.89,-2.88,-2.98,-2.70,-4.13,-4.12,-4.13
376.56,-1.25,2.87,-1.26,2.86,-2.86,-2.95,-2.68,-4.11,-4.12,-4.12
380.33,-1.25,2.84,-1.26,2.83,-2.84,-2.92,-2.66,-4.08,-4.10,-4.09
384.13,-1.29,2.79,-1.28,2.81,-2.81,-2.89,-2.65,-4.10,-4.08,-4.08
387.97,-1.29,2.78,-1.28,2.79,-2.77,-2.86,-2.64,-4.06,-4.06,-4.07
391.85,-1.29,2.77,-1.30,2.75,-2.74,-2.83,-2.63,-4.03,-4.04,-4.06
395.77,-1.29,2.72,-1.31,2.72,-2.71,-2.80,-2.62,-4.00,-4.02,-4.01
399.73,-1.34,2.65,-1.32,2.68,-2.69,-2.77,-2.61,-4.03,-4.01,-3.99
403.72,-1.34,2.64,-1.34,2.64,-2.66,-2.74,-2.61,-4.00,-4.00,-3.98
407.76,-1.34,2.64,-1.34,2.63,-2.64,-2.71,-2.60,-3.98,-3.98,-3.97
411.84,-1.34,2.62,-1.34,2.62,-2.61,-2.68,-2.60,-3.95,-3.95,-3.96
415.96,-1.34,2.61,-1.34,2.60,-2.59,-2.65,-2.60,-3.93,-3.94,-3.95
420.12,-1.36,2.58,-1.35,2.58,-2.58,-2.62,-2.60,-3.94,-3.93,-3.94
424.32,-1.36,2.57,-1.37,2.56,-2.56,-2.59,-2.59,-3.92,-3.93,-3.93
428.56,-1.38,2.54,-1.37,2.54,-2.55,-2.56,-2.59,-3.93,-3.92,-3.92
432.85,-1.38,2.53,-1.38,2.53,-2.53,-2.53,-2.59,-3.91,-3.91,-3.91
437.18,-1.38,2.52,-1.38,2.52,-2.51,-2.50,-2.59,-3.89,-3.89,-3.90
441.55,-1.38,2.50,-1.38,2.50,-2.49,-2.47,-2.59,-3.87,-3.87,-3.88
445.96,-1.38,2.49,-1.38,2.48,-2.47,-2.44,-2.59,-3.85,-3.85,-3.87
450.42,-1.38,2.44,-1.38,2.45,-2.45,-2.40,-2.59,-3.83,-3.83,-3.82
454.93,-1.38,2.41,-1.38,2.42,-2.43,-2.37,-2.58,-3.81,-3.81,-3.79
459.48,-1.38,2.40,-1.38,2.39,-2.41,-2.34,-2.58,-3.79,-3.79,-3.78
464.07,-1.38,2.38,-1.38,2.38,-2.40,-2.31,-2.57,-3.78,-3.78,-3.76
468.71,-1.37,2.37,-1.37,2.38,-2.38,-2.28,-2.56,-3.75,-3.75,-3.74
473.40,-1.36,2.37,-1.36,2.37,-2.37,-2.25,-2.55,-3.73,-3.73,-3.73
478.13,-1.34,2.37,-1.35,2.37,-2.36,-2.22,-2.54,-3.70,-3.70,-3.71
482.91,-1.34,2.36,-1.34,2.36,-2.34,-2.19,-2.53,-3.68,-3.68,-3.70
487.74,-1.34,2.34,-1.34,2.33,-2.32,-2.16,-2.51,-3.66,-3.66,-3.68
492.62,-1.34,2.29,-1.34,2.30,-2.30,-2.13,-2.49,-3.64,-3.64,-3.63
497.55,-1.34,2.26,-1.34,2.27,-2.28,-2.10,-2.47,-3.62,-3.62,-3.60
502.52,-1.34,2.24,-1.34,2.24,-2.25,-2.07,-2.45,-3.59,-3.59,-3.58
507.55,-1.34,2.23,-1.34,2.22,-2.22,-2.04,-2.43,-3.56,-3.56,-3.57
512.62,-1.34,2.18,-1.34,2.19,-2.19,-2.01,-2.40,-3.53,-3.53,-3.51
517.75,-1.34,2.16,-1.34,2.16,-2.17,-1.98,-2.37,-3.50,-3.50,-3.49
522.93,-1.34,2.14,-1.33,2.13,-2.14,-1.95,-2.33,-3.48,-3.47,-3.48
528.16,-1.31,2.11,-1.31,2.12,-2.12,-1.92,-2.30,-3.42,-3.43,-3.42
533.44,-1.29,2.11,-1.30,2.10,-2.09,-1.89,-2.26,-3.38,-3.39,-3.40
538.77,-1.29,2.09,-1.29,2.08,-2.07,-1.86,-2.22,-3.35,-3.35,-3.38
544.16,-1.29,2.05,-1.29,2.05,-2.04,-1.83,-2.18,-3.33,-3.33,-3.34
549.60,-1.29,2.00,-1.29,2.01,-2.02,-1.80,-2.13,-3.31,-3.31,-3.29
555.10,-1.29,1.99,-1.28,1.99,-1.99,-1.77,-2.09,-3.28,-3.27,-3.28
560.65,-1.25,1.97,-1.27,1.96,-1.97,-1.74,-2.04,-3.22,-3.23,-3.22
566.25,-1.25,1.95,-1.25,1.94,-1.94,-1.71,-1.99,-3.19,-3.19,-3.20
571.92,-1.25,1.90,-1.24,1.92,-1.91,-1.68,-1.94,-3.16,-3.15,-3.15
577.64,-1.22,1.91,-1.23,1.90,-1.89,-1.65,-1.89,-3.11,-3.12,-3.13
583.41,-1.21,1.88,-1.22,1.86,-1.87,-1.62,-1.84,-3.08,-3.09,-3.09
589.25,-1.21,1.83,-1.21,1.84,-1.84,-1.59,-1.79,-3.05,-3.05,-3.04
595.14,-1.21,1.79,-1.19,1.81,-1.81,-1.56,-1.74,-3.02,-3.01,-3.00
601.09,-1.17,1.80,-1.18,1.79,-1.78,-1.53,-1.68,-2.95,-2.96,-2.97
607.10,-1.16,1.79,-1.16,1.77,-1.75,-1.50,-1.63,-2.91,-2.92,-2.95
613.17,-1.16,1.72,-1.16,1.72,-1.72,-1.47,-1.58,-2.88,-2.88,-2.88
619.30,-1.16,1.67,-1.16,1.68,-1.69,-1.44,-1.53,-2.85,-2.84,-2.83
625.50,-1.16,1.63,-1.15,1.64,-1.65,-1.41,-1.47,-2.81,-2.80,-2.79
631.75,-1.13,1.63,-1.14,1.62,-1.62,-1.38,-1.42,-2.75,-2.76,-2.76
638.07,-1.12,1.60,-1.13,1.58,-1.59,-1.35,-1.37,-2.70,-2.71,-2.72
644.45,-1.12,1.55,-1.12,1.55,-1.55,-1.31,-1.32,-2.67,-2.66,-2.67
650.89,-1.12,1.49,-1.11,1.51,-1.51,-1.28,-1.27,-2.63,-2.62,-2.61
657.40,-1.08,1.50,-1.09,1.48,-1.48,-1.25,-1.22,-2.56,-2.57,-2.58
663.98,-1.08,1.44,-1.08,1.44,-1.44,-1.22,-1.17,-2.52,-2.52,-2.52
670.62,-1.08,1.40,-1.08,1.41,-1.39,-1.19,-1.12,-2.47,-2.47,-2.48
677.32,-1.08,1.36,-1.08,1.35,-1.35,-1.15,-1.07,-2.43,-2.43,-2.44
684.10,-1.08,1.31,-1.08,1.31,-1.30,-1.12,-1.02,-2.38,-2.38,-2.39
690.94,-1.08,1.25,-1.08,1.25,-1.26,-1.09,-0.97,-2.34,-2.34,-2.33
697.85,-1.08,1.20,-1.08,1.20,-1.22,-1.05,-0.93,-2.30,-2.30,-2.28
704.83,-1.08,1.16,-1.08,1.15,-1.17,-1.02,-0.88,-2.25,-2.26,-2.24
711.87,-1.08,1.12,-1.08,1.12,-1.13,-0.98,-0.83,-2.21,-2.21,-2.20
718.99,-1.08,1.08,-1.06,1.09,-1.09,-0.94,-0.79,-2.17,-2.16,-2.16
726.18,-1.03,1.08,-1.05,1.06,-1.05,-0.90,-0.74,-2.08,-2.10,-2.11
733.44,-1.03,1.02,-1.03,1.02,-1.01,-0.86,-0.70,-2.04,-2.04,-2.05
740.78,-1.03,0.96,-1.02,0.97,-0.96,-0.82,-0.66,-1.99,-1.99,-1.99
748.19,-1.03,0.90,-1.03,0.90,-0.91,-0.78,-0.62,-1.93,-1.93,-1.93
755.67,-1.03,0.85,-1.03,0.85,-0.84,-0.73,-0.57,-1.87,-1.87,-1.88
763.23,-1.03,0.78,-1.03,0.78,-0.77,-0.68,-0.53,-1.80,-1.80,-1.81
770.86,-1.04,0.70,-1.05,0.69,-0.68,-0.63,-0.49,-1.72,-1.73,-1.74
778.57,-1.08,0.59,-1.07,0.60,-0.59,-0.58,-0.45,-1.67,-1.66,-1.67
786.35,-1.10,0.49,-1.10,0.50,-0.49,-0.53,-0.41,-1.59,-1.59,-1.59
794.22,-1.13,0.40,-1.13,0.40,-0.39,-0.47,-0.38,-1.52,-1.52,-1.53
802.16,-1.16,0.30,-1.16,0.30,-0.29,-0.42,-0.34,-1.45,-1.45,-1.46
810.18,-1.19,0.20,-1.19,0.20,-0.19,-0.36,-0.30,-1.38,-1.39,-1.39
818.28,-1.21,0.11,-1.22,0.10,-0.11,-0.31,-0.26,-1.32,-1.33,-1.32
826.46,-1.25,0.00,-1.23,0.02,-0.04,-0.26,-0.23,-1.29,-1.27,-1.25
834.73,-1.21,-0.03,-1.22,-0.04,0.01,-0.21,-0.19,-1.20,-1.21,-1.18
843.08,-1.18,-0.07,-1.18,-0.06,0.04,-0.17,-0.16,-1.14,-1.14,-1.11
851.51,-1.12,-0.07,-1.11,-0.06,0.05,-0.14,-0.12,-1.07,-1.06,-1.05
860.02,-1.02,-0.04,-1.03,-0.05,0.05,-0.11,-0.09,-0.97,-0.98,-0.98
868.62,-0.95,-0.03,-0.94,-0.02,0.03,-0.09,-0.05,-0.92,-0.91,-0.92
877.31,-0.85,0.00,-0.85,0.00,0.01,-0.08,-0.02,-0.84,-0.84,-0.85
886.08,-0.77,0.03,-0.77,0.03,-0.02,-0.06,0.01,-0.79,-0.79,-0.80
894.94,-0.69,0.05,-0.69,0.06,-0.04,-0.05,0.04,-0.73,-0.73,-0.74
903.89,-0.61,0.08,-0.61,0.07,-0.06,-0.04,0.07,-0.67,-0.68,-0.69
912.93,-0.54,0.07,-0.54,0.08,-0.08,-0.03,0.10,-0.62,-0.62,-0.61
922.06,-0.47,0.07,-0.47,0.08,-0.09,-0.01,0.13,-0.56,-0.55,-0.54
931.28,-0.40,0.09,-0.40,0.08,-0.08,0.01,0.16,-0.48,-0.48,-0.49
940.59,-0.34,0.08,-0.33,0.09,-0.07,0.03,0.18,-0.41,-0.41,-0.42
950.00,-0.27,0.08,-0.28,0.07,-0.05,0.05,0.21,-0.32,-0.33,-0.35
959.50,-0.23,0.04,-0.23,0.03,-0.02,0.08,0.24,-0.25,-0.25,-0.27
969.09,-0.19,-0.03,-0.18,-0.01,0.01,0.11,0.26,-0.18,-0.17,-0.16
978.78,-0.13,-0.05,-0.13,-0.06,0.04,0.14,0.28,-0.09,-0.09,-0.08
988.57,-0.07,-0.10,-0.07,-0.10,0.08,0.18,0.31,0.02,0.01,0.03
998.46,-0.01,-0.13,-0.01,-0.13,0.13,0.22,0.33,0.12,0.12,0.12
1008.44,0.05,-0.18,0.05,-0.17,0.17,0.26,0.35,0.22,0.22,0.23
1018.53,0.11,-0.22,0.11,-0.22,0.22,0.31,0.37,0.33,0.33,0.33
1028.71,0.17,-0.25,0.17,-0.26,0.26,0.35,0.39,0.43,0.43,0.42
1039.00,0.23,-0.31,0.22,-0.30,0.31,0.40,0.41,0.54,0.53,0.54
1049.39,0.27,-0.35,0.27,-0.35,0.36,0.46,0.43,0.63,0.63,0.62
1059.88,0.32,-0.41,0.32,-0.40,0.41,0.51,0.44,0.73,0.73,0.73
1070.48,0.37,-0.45,0.37,-0.46,0.45,0.56,0.46,0.83,0.82,0.82
1081.19,0.42,-0.51,0.41,-0.51,0.50,0.62,0.48,0.92,0.92,0.93
1092.00,0.45,-0.58,0.46,-0.56,0.55,0.68,0.49,1.00,1.00,1.03
1102.92,0.50,-0.60,0.50,-0.60,0.60,0.73,0.51,1.10,1.10,1.10
1113.95,0.55,-0.64,0.56,-0.64,0.64,0.79,0.52,1.19,1.20,1.19
1125.09,0.62,-0.67,0.61,-0.68,0.69,0.85,0.54,1.31,1.30,1.29
1136.34,0.68,-0.72,0.68,-0.72,0.73,0.90,0.55,1.41,1.41,1.40
1147.70,0.73,-0.79,0.74,-0.78,0.78,0.95,0.57,1.51,1.52,1.52
1159.18,0.81,-0.82,0.80,-0.84,0.83,1.00,0.58,1.64,1.63,1.63
1170.77,0.88,-0.90,0.88,-0.88,0.88,1.05,0.60,1.76,1.76,1.78
1182.48,0.95,-0.94,0.96,-0.93,0.93,1.09,0.61,1.89,1.89,1.89
1194.30,1.05,-0.97,1.04,-0.99,0.99,1.13,0.62,2.04,2.03,2.02
1206.25,1.11,-1.05,1.12,-1.04,1.05,1.16,0.64,2.16,2.17,2.16
1218.31,1.21,-1.12,1.21,-1.10,1.11,1.19,0.65,2.32,2.32,2.33
1230.49,1.29,-1.15,1.29,-1.17,1.17,1.21,0.67,2.46,2.46,2.44
1242.80,1.37,-1.23,1.38,-1.22,1.22,1.22,0.68,2.60,2.60,2.60
1255.22,1.46,-1.27,1.45,-1.28,1.28,1.23,0.70,2.74,2.73,2.73
1267.78,1.53,-1.33,1.52,-1.33,1.32,1.23,0.71,2.85,2.85,2.86
1280.45,1.58,-1.39,1.59,-1.37,1.36,1.23,0.73,2.94,2.95,2.97
1293.26,1.65,-1.40,1.66,-1.40,1.39,1.22,0.75,3.04,3.05,3.05
1306.19,1.73,-1.42,1.73,-1.42,1.41,1.20,0.76,3.14,3.14,3.15
1319.25,1.80,-1.42,1.79,-1.42,1.42,1.19,0.78,3.22,3.22,3.22
1332.45,1.85,-1.44,1.86,-1.43,1.42,1.16,0.80,3.28,3.28,3.29
1345.77,1.91,-1.41,1.91,-1.42,1.42,1.14,0.82,3.33,3.34,3.32
1359.23,1.97,-1.41,1.97,-1.41,1.42,1.12,0.84,3.39,3.38,3.38
1372.82,2.02,-1.40,2.02,-1.40,1.41,1.09,0.86,3.43,3.43,3.42
1386.55,2.06,-1.41,2.07,-1.40,1.40,1.06,0.88,3.47,3.47,3.47
1400.41,2.11,-1.38,2.11,-1.39,1.40,1.04,0.90,3.51,3.51,3.49
1414.42,2.15,-1.38,2.15,-1.39,1.39,1.01,0.92,3.54,3.54,3.53
1428.56,2.19,-1.39,2.19,-1.39,1.38,0.99,0.94,3.57,3.57,3.58
1442.85,2.22,-1.39,2.22,-1.38,1.36,0.96,0.97,3.58,3.59,3.61
1457.28,2.26,-1.37,2.26,-1.36,1.35,0.94,0.99,3.61,3.61,3.63
1471.85,2.30,-1.32,2.30,-1.33,1.33,0.92,1.01,3.63,3.63,3.62
1486.57,2.35,-1.31,2.36,-1.30,1.31,0.90,1.04,3.67,3.67,3.66
1501.43,2.41,-1.28,2.42,-1.27,1.30,0.89,1.07,3.71,3.71,3.69
1516.45,2.48,-1.25,2.47,-1.26,1.28,0.87,1.09,3.76,3.74,3.73
1531.61,2.52,-1.23,2.51,-1.24,1.26,0.86,1.12,3.78,3.76,3.75
1546.93,2.52,-1.26,2.54,-1.24,1.23,0.85,1.15,3.75,3.77,3.78
1562.40,2.57,-1.21,2.57,-1.22,1.20,0.84,1.18,3.78,3.77,3.78
1578.02,2.61,-1.20,2.61,-1.18,1.17,0.84,1.21,3.78,3.78,3.81
1593.80,2.67,-1.11,2.67,-1.13,1.12,0.84,1.24,3.79,3.79,3.78
1609.74,2.72,-1.08,2.71,-1.08,1.06,0.84,1.27,3.78,3.77,3.80
1625.84,2.76,-1.01,2.77,-1.00,0.99,0.84,1.30,3.75,3.75,3.77
1642.10,2.83,-0.93,2.83,-0.92,0.90,0.84,1.33,3.73,3.74,3.76
1658.52,2.92,-0.81,2.92,-0.81,0.81,0.85,1.36,3.73,3.73,3.73
1675.10,3.03,-0.69,3.03,-0.70,0.71,0.86,1.40,3.74,3.74,3.72
1691.85,3.14,-0.60,3.14,-0.59,0.61,0.87,1.43,3.75,3.75,3.74
1708.77,3.24,-0.50,3.25,-0.50,0.52,0.88,1.47,3.76,3.77,3.74
1725.86,3.37,-0.42,3.36,-0.42,0.42,0.90,1.50,3.80,3.79,3.79
1743.12,3.49,-0.35,3.49,-0.35,0.34,0.92,1.53,3.83,3.83,3.84
1760.55,3.63,-0.27,3.64,-0.27,0.26,0.94,1.57,3.89,3.90,3.90
1778.15,3.79,-0.21,3.79,-0.19,0.19,0.96,1.60,3.98,3.98,4.00
1795.94,3.96,-0.10,3.95,-0.12,0.13,0.99,1.64,4.09,4.08,4.06
1813.90,4.12,-0.06,4.12,-0.08,0.07,1.02,1.67,4.19,4.19,4.18
1832.03,4.29,-0.06,4.29,-0.03,0.02,1.05,1.71,4.31,4.31,4.35
1850.36,4.46,-0.01,4.46,0.01,-0.02,1.09,1.74,4.44,4.44,4.47
1868.86,4.62,0.06,4.62,0.05,-0.04,1.13,1.78,4.58,4.57,4.56
1887.55,4.75,0.08,4.75,0.07,-0.05,1.17,1.81,4.71,4.71,4.67
1906.42,4.87,0.05,4.87,0.05,-0.03,1.21,1.85,4.84,4.84,4.82
1925.49,4.96,-0.01,4.96,0.00,0.01,1.26,1.88,4.97,4.97,4.97
1944.74,5.04,-0.06,5.04,-0.07,0.08,1.31,1.91,5.12,5.11,5.10
1964.19,5.10,-0.17,5.10,-0.16,0.16,1.37,1.95,5.26,5.26,5.27
1983.83,5.16,-0.26,5.16,-0.27,0.26,1.43,1.98,5.42,5.43,5.42
2003.67,5.22,-0.40,5.22,-0.40,0.39,1.50,2.01,5.61,5.60,5.62
2023.71,5.27,-0.55,5.27,-0.54,0.53,1.57,2.05,5.80,5.80,5.82
2043.94,5.33,-0.69,5.33,-0.69,0.68,1.64,2.08,6.01,6.01,6.02
2064.38,5.40,-0.86,5.40,-0.85,0.85,1.73,2.11,6.25,6.25,6.26
2085.03,5.48,-1.02,5.48,-1.03,1.03,1.81,2.14,6.51,6.51,6.50
2105.88,5.58,-1.22,5.57,-1.22,1.23,1.91,2.18,6.81,6.80,6.80
2126.94,5.66,-1.45,5.67,-1.44,1.46,2.01,2.21,7.12,7.12,7.11
2148.20,5.76,-1.68,5.76,-1.69,1.70,2.12,2.24,7.46,7.47,7.44
2169.69,5.87,-1.95,5.86,-1.95,1.97,2.24,2.28,7.84,7.83,7.82
2191.38,5.95,-2.24,5.95,-2.23,2.26,2.37,2.31,8.21,8.21,8.19
2213.30,6.05,-2.52,6.04,-2.54,2.55,2.50,2.34,8.61,8.60,8.57
2235.43,6.13,-2.88,6.14,-2.86,2.86,2.65,2.38,8.99,9.00,9.01
2257.78,6.24,-3.19,6.24,-3.19,3.17,2.81,2.41,9.41,9.41,9.43
2280.36,6.36,-3.49,6.36,-3.50,3.47,2.97,2.45,9.83,9.83,9.85
2303.17,6.49,-3.79,6.50,-3.78,3.76,3.15,2.49,10.25,10.26,10.28
2326.20,6.66,-4.04,6.65,-4.05,4.03,3.34,2.52,10.69,10.69,10.70
2349.46,6.82,-4.30,6.81,-4.30,4.30,3.54,2.56,11.12,11.11,11.12
2372.95,6.97,-4.54,6.98,-4.53,4.54,3.75,2.61,11.51,11.52,11.51
2396.68,7.14,-4.76,7.14,-4.76,4.77,3.97,2.65,11.91,11.91,11.90
2420.65,7.30,-4.97,7.29,-4.97,4.99,4.20,2.69,12.29,12.28,12.27
2444.86,7.44,-5.17,7.44,-5.18,5.18,4.43,2.74,12.62,12.63,12.61
2469.31,7.58,-5.38,7.59,-5.37,5.37,4.67,2.79,12.95,12.96,12.96
2494.00,7.74,-5.54,7.73,-5.54,5.53,4.90,2.84,13.27,13.27,13.28
2518.94,7.89,-5.70,7.89,-5.69,5.68,5.12,2.89,13.57,13.56,13.59
2544.13,8.04,-5.80,8.05,-5.80,5.80,5.33,2.95,13.84,13.85,13.84
2569.57,8.21,-5.89,8.21,-5.90,5.89,5.52,3.01,14.10,14.10,14.10
2595.27,8.38,-5.97,8.37,-5.97,5.97,5.69,3.07,14.35,14.34,14.35
2621.22,8.54,-6.03,8.54,-6.03,6.02,5.81,3.13,14.56,14.56,14.57
2647.43,8.70,-6.06,8.71,-6.04,6.05,5.90,3.19,14.75,14.75,14.76
2673.90,8.87,-6.04,8.87,-6.04,6.05,5.95,3.26,14.92,14.93,14.91
2700.64,9.05,-5.99,9.03,-6.02,6.04,5.95,3.33,15.09,15.07,15.04
2727.65,9.17,-6.01,9.18,-5.99,6.00,5.91,3.41,15.17,15.18,15.18
2754.93,9.31,-5.95,9.31,-5.95,5.94,5.83,3.49,15.25,15.25,15.26
2782.48,9.43,-5.89,9.43,-5.88,5.85,5.72,3.57,15.28,15.28,15.32
2810.30,9.55,-5.77,9.55,-5.77,5.74,5.59,3.65,15.29,15.29,15.32
2838.40,9.67,-5.63,9.67,-5.63,5.61,5.43,3.73,15.28,15.28,15.30
2866.79,9.78,-5.47,9.78,-5.47,5.46,5.27,3.82,15.24,15.25,15.25
2895.46,9.90,-5.30,9.90,-5.30,5.31,5.10,3.92,15.21,15.20,15.20
2924.41,10.00,-5.12,10.00,-5.13,5.14,4.94,4.01,15.14,15.14,15.12
2953.65,10.10,-4.97,10.10,-4.96,4.98,4.77,4.11,15.08,15.08,15.07
2983.19,10.19,-4.81,10.19,-4.81,4.83,4.62,4.21,15.02,15.02,15.00
3013.02,10.29,-4.67,10.29,-4.66,4.68,4.47,4.32,14.97,14.97,14.96
3043.15,10.37,-4.53,10.37,-4.54,4.55,4.34,4.43,14.92,14.92,14.90
3073.58,10.45,-4.42,10.45,-4.43,4.43,4.22,4.54,14.88,14.88,14.87
3104.32,10.50,-4.35,10.51,-4.33,4.33,4.11,4.65,14.83,14.84,14.85
3135.36,10.58,-4.25,10.58,-4.24,4.23,4.02,4.77,14.81,14.81,14.83
3166.72,10.63,-4.14,10.63,-4.16,4.15,3.94,4.89,14.78,14.77,14.77
3198.38,10.67,-4.07,10.67,-4.07,4.07,3.87,5.01,14.74,14.74,14.74
3230.37,10.69,-4.01,10.70,-3.99,4.00,3.82,5.14,14.69,14.70,14.70
3262.67,10.71,-3.92,10.71,-3.94,3.93,3.78,5.26,14.64,14.64,14.63
3295.30,10.71,-3.87,10.70,-3.88,3.87,3.76,5.39,14.58,14.57,14.58
3328.25,10.66,-3.85,10.67,-3.83,3.81,3.74,5.52,14.47,14.48,14.51
3361.53,10.62,-3.77,10.62,-3.78,3.76,3.74,5.64,14.38,14.38,14.39
3395.15,10.54,-3.74,10.54,-3.73,3.72,3.75,5.77,14.26,14.26,14.28
3429.10,10.44,-3.68,10.43,-3.69,3.69,3.77,5.90,14.13,14.11,14.12
3463.39,10.27,-3.68,10.28,-3.67,3.67,3.80,6.02,13.94,13.95,13.95
3498.03,10.11,-3.66,10.11,-3.67,3.67,3.85,6.15,13.78,13.77,13.77
3533.01,9.90,-3.70,9.90,-3.70,3.70,3.90,6.27,13.60,13.60,13.60
3568.34,9.68,-3.77,9.68,-3.76,3.77,3.97,6.38,13.46,13.46,13.45
3604.02,9.44,-3.84,9.44,-3.84,3.88,4.04,6.49,13.32,13.32,13.28
3640.06,9.19,-3.98,9.19,-3.97,4.03,4.13,6.60,13.22,13.23,13.17
3676.46,8.93,-4.15,8.93,-4.18,4.21,4.23,6.70,13.15,13.15,13.08
3713.22,8.67,-4.47,8.66,-4.47,4.43,4.33,6.79,13.10,13.09,13.14
3750.36,8.37,-4.86,8.38,-4.85,4.66,4.45,6.87,13.03,13.04,13.23
3787.86,8.09,-5.30,8.09,-5.30,4.92,4.57,6.94,13.01,13.01,13.39
3825.74,7.78,-5.78,7.79,-5.77,5.19,4.71,6.99,12.97,12.97,13.56
3864.00,7.49,-6.25,7.48,-6.26,5.47,4.85,7.04,12.96,12.95,13.74
3902.64,7.16,-6.74,7.16,-6.74,5.76,5.00,7.07,12.92,12.92,13.90
3941.66,6.83,-7.21,6.84,-7.20,6.03,5.15,7.10,12.87,12.88,14.04
3981.08,6.52,-7.62,6.52,-7.62,6.28,5.31,7.10,12.80,12.80,14.14
4020.89,6.21,-7.98,6.20,-7.98,6.50,5.48,7.09,12.71,12.70,14.19
4061.10,5.88,-8.28,5.88,-8.29,6.68,5.65,7.07,12.57,12.57,14.16
4101.71,5.57,-8.53,5.57,-8.53,6.83,5.82,7.04,12.40,12.40,14.10
4142.73,5.29,-8.73,5.29,-8.71,6.94,5.99,6.99,12.23,12.23,14.02
4184.15,5.03,-8.81,5.04,-8.82,7.03,6.16,6.93,12.06,12.07,13.84
4226.00,4.85,-8.84,4.84,-8.84,7.08,6.31,6.85,11.93,11.92,13.69
4268.26,4.71,-8.77,4.71,-8.77,7.10,6.46,6.77,11.81,11.81,13.48
4310.94,4.64,-8.63,4.67,-8.60,7.08,6.60,6.67,11.72,11.74,13.27
4354.05,4.71,-8.32,4.71,-8.33,7.01,6.72,6.56,11.72,11.72,13.03
4397.59,4.84,-7.99,4.84,-7.98,6.92,6.83,6.45,11.76,11.76,12.83
4441.56,5.02,-7.58,5.01,-7.59,6.80,6.91,6.33,11.82,11.81,12.60
4485.98,5.19,-7.17,5.19,-7.18,6.65,6.97,6.20,11.84,11.84,12.36
4530.84,5.37,-6.80,5.38,-6.78,6.45,7.00,6.06,11.82,11.83,12.17
4576.15,5.55,-6.39,5.54,-6.41,6.22,7.00,5.93,11.77,11.76,11.94
4621.91,5.70,-6.06,5.69,-6.06,5.96,6.98,5.78,11.66,11.65,11.76
4668.13,5.81,-5.73,5.82,-5.73,5.68,6.94,5.64,11.49,11.51,11.54
4714.81,5.94,-5.44,5.94,-5.43,5.40,6.87,5.49,11.34,11.34,11.38
4761.96,6.04,-5.16,6.04,-5.16,5.14,6.77,5.34,11.18,11.18,11.20
4809.58,6.12,-4.91,6.13,-4.92,4.91,6.66,5.20,11.03,11.04,11.03
4857.67,6.21,-4.71,6.21,-4.71,4.71,6.54,5.05,10.92,10.92,10.92
