frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
369.14,-0.81,-0.36,-0.81,-0.35,0.35,0.34,0.87,-0.46,-0.46,-0.45
372.83,-0.83,-0.35,-0.83,-0.35,0.35,0.34,0.88,-0.48,-0.48,-0.47
376.56,-0.84,-0.35,-0.84,-0.35,0.35,0.34,0.90,-0.49,-0.49,-0.49
380.33,-0.85,-0.34,-0.85,-0.35,0.35,0.33,0.91,-0.51,-0.51,-0.51
384.13,-0.87,-0.35,-0.87,-0.35,0.35,0.33,0.93,-0.52,-0.52,-0.51
387.97,-0.88,-0.35,-0.88,-0.35,0.35,0.33,0.94,-0.53,-0.53,-0.53
391.85,-0.89,-0.35,-0.89,-0.35,0.35,0.34,0.96,-0.54,-0.54,-0.54
395.77,-0.90,-0.35,-0.90,-0.35,0.35,0.34,0.98,-0.56,-0.56,-0.55
399.73,-0.92,-0.35,-0.92,-0.36,0.35,0.34,0.99,-0.57,-0.57,-0.57
403.72,-0.93,-0.37,-0.93,-0.35,0.35,0.34,1.01,-0.58,-0.58,-0.56
407.76,-0.94,-0.35,-0.94,-0.35,0.35,0.35,1.03,-0.59,-0.59,-0.59
411.84,-0.96,-0.34,-0.96,-0.35,0.36,0.35,1.04,-0.60,-0.60,-0.61
415.96,-0.97,-0.35,-0.98,-0.35,0.36,0.36,1.06,-0.61,-0.61,-0.62
420.12,-1.00,-0.36,-1.00,-0.36,0.37,0.37,1.08,-0.63,-0.63,-0.64
424.32,-1.03,-0.37,-1.03,-0.38,0.38,0.38,1.10,-0.65,-0.65,-0.65
428.56,-1.05,-0.40,-1.05,-0.39,0.39,0.38,1.11,-0.67,-0.67,-0.65
432.85,-1.08,-0.41,-1.08,-0.40,0.40,0.40,1.13,-0.68,-0.68,-0.67
437.18,-1.11,-0.41,-1.11,-0.41,0.41,0.41,1.14,-0.70,-0.70,-0.70
441.55,-1.13,-0.42,-1.13,-0.42,0.43,0.42,1.16,-0.71,-0.71,-0.71
445.96,-1.16,-0.44,-1.16,-0.44,0.44,0.43,1.17,-0.72,-0.72,-0.72
450.42,-1.19,-0.46,-1.19,-0.45,0.45,0.45,1.18,-0.74,-0.74,-0.73
454.93,-1.22,-0.46,-1.22,-0.46,0.46,0.47,1.19,-0.76,-0.76,-0.75
459.48,-1.24,-0.47,-1.24,-0.47,0.47,0.48,1.20,-0.77,-0.77,-0.77
464.07,-1.27,-0.49,-1.27,-0.48,0.48,0.50,1.21,-0.78,-0.78,-0.78
468.71,-1.29,-0.49,-1.29,-0.49,0.50,0.52,1.22,-0.80,-0.80,-0.80
473.40,-1.32,-0.51,-1.32,-0.51,0.51,0.55,1.22,-0.81,-0.81,-0.81
478.13,-1.35,-0.52,-1.34,-0.52,0.52,0.57,1.22,-0.82,-0.82,-0.82
482.91,-1.37,-0.54,-1.37,-0.54,0.54,0.59,1.22,-0.84,-0.84,-0.83
487.74,-1.41,-0.55,-1.41,-0.56,0.55,0.62,1.22,-0.85,-0.85,-0.85
492.62,-1.45,-0.57,-1.45,-0.57,0.57,0.64,1.22,-0.87,-0.87,-0.87
497.55,-1.49,-0.60,-1.49,-0.59,0.60,0.67,1.21,-0.89,-0.89,-0.89
502.52,-1.53,-0.62,-1.53,-0.62,0.62,0.70,1.20,-0.91,-0.91,-0.91
507.55,-1.57,-0.65,-1.57,-0.65,0.65,0.73,1.19,-0.92,-0.92,-0.92
512.62,-1.61,-0.68,-1.61,-0.68,0.69,0.76,1.18,-0.92,-0.92,-0.93
517.75,-1.65,-0.73,-1.65,-0.72,0.72,0.79,1.17,-0.93,-0.93,-0.92
522.93,-1.69,-0.77,-1.69,-0.77,0.77,0.82,1.15,-0.92,-0.93,-0.92
528.16,-1.74,-0.82,-1.74,-0.81,0.81,0.85,1.13,-0.93,-0.93,-0.92
533.44,-1.79,-0.85,-1.79,-0.86,0.86,0.88,1.11,-0.93,-0.92,-0.93
538.77,-1.84,-0.90,-1.83,-0.91,0.91,0.92,1.08,-0.92,-0.92,-0.93
544.16,-1.88,-0.96,-1.88,-0.96,0.96,0.95,1.06,-0.92,-0.92,-0.92
549.60,-1.93,-1.01,-1.93,-1.01,1.01,0.98,1.03,-0.92,-0.92,-0.92
555.10,-1.98,-1.06,-1.98,-1.06,1.05,1.02,1.00,-0.93,-0.93,-0.92
560.65,-2.04,-1.11,-2.04,-1.10,1.09,1.05,0.98,-0.94,-0.94,-0.93
566.25,-2.09,-1.13,-2.09,-1.14,1.13,1.09,0.94,-0.96,-0.96,-0.96
571.92,-2.15,-1.16,-2.15,-1.17,1.16,1.12,0.91,-0.99,-0.99,-0.98
577.64,-2.20,-1.20,-2.20,-1.19,1.18,1.16,0.88,-1.02,-1.02,-1.00
583.41,-2.25,-1.21,-2.24,-1.21,1.21,1.19,0.84,-1.04,-1.04,-1.03
589.25,-2.28,-1.22,-2.28,-1.22,1.23,1.23,0.81,-1.05,-1.05,-1.05
595.14,-2.31,-1.24,-2.31,-1.24,1.25,1.26,0.77,-1.05,-1.06,-1.06
601.09,-2.34,-1.25,-2.34,-1.26,1.28,1.30,0.74,-1.06,-1.06,-1.08
607.10,-2.37,-1.30,-2.37,-1.30,1.31,1.33,0.70,-1.06,-1.06,-1.06
613.17,-2.40,-1.33,-2.40,-1.34,1.34,1.37,0.66,-1.05,-1.05,-1.06
619.30,-2.43,-1.38,-2.43,-1.38,1.38,1.40,0.62,-1.05,-1.05,-1.04
625.50,-2.46,-1.43,-2.46,-1.42,1.42,1.43,0.59,-1.04,-1.04,-1.03
631.75,-2.49,-1.46,-2.49,-1.47,1.46,1.47,0.55,-1.03,-1.03,-1.03
638.07,-2.52,-1.51,-2.52,-1.51,1.50,1.50,0.51,-1.02,-1.02,-1.01
644.45,-2.55,-1.55,-2.55,-1.54,1.54,1.53,0.47,-1.01,-1.01,-1.00
650.89,-2.58,-1.57,-2.58,-1.58,1.57,1.56,0.43,-1.01,-1.01,-1.01
657.40,-2.61,-1.61,-2.61,-1.60,1.60,1.58,0.39,-1.01,-1.01,-1.00
663.98,-2.64,-1.62,-2.64,-1.62,1.62,1.61,0.35,-1.02,-1.02,-1.02
670.62,-2.67,-1.64,-2.67,-1.64,1.64,1.64,0.31,-1.03,-1.03,-1.03
677.32,-2.70,-1.66,-2.70,-1.66,1.66,1.66,0.27,-1.04,-1.04,-1.04
684.10,-2.72,-1.67,-2.72,-1.67,1.67,1.68,0.24,-1.05,-1.05,-1.05
690.94,-2.74,-1.68,-2.74,-1.68,1.68,1.70,0.20,-1.06,-1.06,-1.06
697.85,-2.76,-1.68,-2.77,-1.69,1.69,1.72,0.16,-1.08,-1.08,-1.08
704.83,-2.78,-1.69,-2.79,-1.70,1.69,1.73,0.12,-1.09,-1.09,-1.09
711.87,-2.80,-1.71,-2.80,-1.70,1.69,1.74,0.08,-1.11,-1.11,-1.09
718.99,-2.80,-1.70,-2.80,-1.70,1.69,1.75,0.04,-1.11,-1.11,-1.10
726.18,-2.78,-1.68,-2.79,-1.68,1.69,1.75,0.00,-1.10,-1.10,-1.10
733.44,-2.77,-1.66,-2.77,-1.67,1.68,1.75,-0.04,-1.09,-1.09,-1.10
740.78,-2.75,-1.67,-2.75,-1.67,1.68,1.75,-0.07,-1.07,-1.08,-1.08
748.19,-2.73,-1.67,-2.73,-1.67,1.67,1.74,-0.11,-1.06,-1.06,-1.06
755.67,-2.71,-1.66,-2.70,-1.66,1.66,1.72,-0.15,-1.05,-1.04,-1.04
763.23,-2.66,-1.63,-2.67,-1.64,1.65,1.70,-0.19,-1.02,-1.02,-1.03
770.86,-2.62,-1.62,-2.63,-1.62,1.63,1.67,-0.23,-0.99,-0.99,-1.00
778.57,-2.58,-1.61,-2.59,-1.61,1.61,1.63,-0.27,-0.97,-0.98,-0.97
786.35,-2.54,-1.59,-2.54,-1.59,1.58,1.58,-0.30,-0.97,-0.97,-0.95
794.22,-2.49,-1.56,-2.48,-1.55,1.53,1.53,-0.34,-0.96,-0.95,-0.93
802.16,-2.41,-1.48,-2.42,-1.49,1.48,1.47,-0.38,-0.94,-0.94,-0.93
810.18,-2.34,-1.40,-2.34,-1.41,1.41,1.40,-0.41,-0.93,-0.93,-0.93
818.28,-2.26,-1.33,-2.26,-1.33,1.33,1.32,-0.45,-0.93,-0.93,-0.93
826.46,-2.18,-1.24,-2.18,-1.24,1.24,1.23,-0.49,-0.94,-0.94,-0.94
834.73,-2.10,-1.15,-2.09,-1.14,1.14,1.14,-0.52,-0.96,-0.96,-0.95
843.08,-2.00,-1.03,-2.00,-1.02,1.03,1.03,-0.56,-0.97,-0.97,-0.97
851.51,-1.90,-0.89,-1.90,-0.90,0.90,0.92,-0.59,-0.99,-0.99,-1.00
860.02,-1.79,-0.78,-1.79,-0.78,0.78,0.80,-0.62,-1.02,-1.02,-1.01
868.62,-1.69,-0.66,-1.69,-0.65,0.64,0.68,-0.65,-1.05,-1.05,-1.03
877.31,-1.58,-0.52,-1.58,-0.51,0.50,0.55,-0.69,-1.08,-1.08,-1.06
886.08,-1.46,-0.37,-1.46,-0.37,0.36,0.41,-0.72,-1.10,-1.10,-1.09
894.94,-1.34,-0.20,-1.34,-0.21,0.22,0.27,-0.74,-1.12,-1.12,-1.13
903.89,-1.21,-0.07,-1.21,-0.07,0.08,0.13,-0.77,-1.13,-1.13,-1.14
912.93,-1.09,0.08,-1.09,0.07,-0.06,-0.01,-0.80,-1.14,-1.14,-1.16
922.06,-0.96,0.19,-0.96,0.19,-0.18,-0.14,-0.82,-1.14,-1.14,-1.14
931.28,-0.83,0.32,-0.83,0.31,-0.31,-0.28,-0.84,-1.13,-1.13,-1.14
940.59,-0.70,0.43,-0.70,0.42,-0.42,-0.40,-0.86,-1.12,-1.12,-1.12
950.00,-0.57,0.53,-0.58,0.53,-0.53,-0.52,-0.88,-1.10,-1.10,-1.10
959.50,-0.46,0.62,-0.46,0.62,-0.63,-0.62,-0.90,-1.08,-1.08,-1.07
969.09,-0.34,0.71,-0.34,0.71,-0.72,-0.72,-0.91,-1.06,-1.06,-1.05
978.78,-0.23,0.81,-0.22,0.81,-0.81,-0.80,-0.93,-1.03,-1.03,-1.03
988.57,-0.11,0.90,-0.11,0.90,-0.89,-0.87,-0.94,-1.00,-1.01,-1.01
998.46,-0.01,0.99,-0.02,0.98,-0.97,-0.94,-0.94,-0.99,-0.99,-1.00
1008.44,0.07,1.05,0.07,1.05,-1.05,-1.00,-0.95,-0.98,-0.98,-0.98
1018.53,0.16,1.11,0.16,1.12,-1.12,-1.06,-0.95,-0.97,-0.96,-0.95
1028.71,0.24,1.19,0.24,1.19,-1.19,-1.12,-0.96,-0.95,-0.95,-0.94
1039.00,0.33,1.26,0.33,1.26,-1.26,-1.17,-0.95,-0.93,-0.93,-0.93
1049.39,0.41,1.33,0.41,1.32,-1.32,-1.23,-0.95,-0.91,-0.91,-0.92
1059.88,0.49,1.38,0.49,1.38,-1.39,-1.28,-0.95,-0.90,-0.90,-0.89
1070.48,0.56,1.43,0.56,1.44,-1.45,-1.34,-0.94,-0.88,-0.88,-0.86
1081.19,0.64,1.50,0.64,1.50,-1.51,-1.40,-0.93,-0.87,-0.87,-0.86
1092.00,0.72,1.57,0.72,1.57,-1.56,-1.45,-0.92,-0.85,-0.85,-0.85
1102.92,0.79,1.63,0.79,1.63,-1.62,-1.51,-0.91,-0.82,-0.83,-0.84
1113.95,0.86,1.68,0.86,1.68,-1.66,-1.57,-0.90,-0.80,-0.80,-0.82
1125.09,0.92,1.71,0.92,1.71,-1.71,-1.63,-0.89,-0.78,-0.78,-0.78
1136.34,0.99,1.75,0.99,1.75,-1.75,-1.69,-0.87,-0.76,-0.76,-0.76
1147.70,1.05,1.78,1.05,1.78,-1.79,-1.75,-0.85,-0.73,-0.73,-0.72
1159.18,1.12,1.81,1.12,1.81,-1.82,-1.81,-0.84,-0.70,-0.71,-0.69
1170.77,1.18,1.85,1.18,1.85,-1.86,-1.86,-0.82,-0.68,-0.68,-0.67
1182.48,1.23,1.89,1.23,1.89,-1.89,-1.92,-0.80,-0.66,-0.66,-0.65
1194.30,1.29,1.93,1.29,1.93,-1.93,-1.97,-0.78,-0.64,-0.64,-0.64
1206.25,1.35,1.97,1.35,1.97,-1.96,-2.02,-0.77,-0.62,-0.62,-0.62
1218.31,1.40,2.00,1.41,2.00,-2.00,-2.07,-0.75,-0.59,-0.59,-0.59
1230.49,1.47,2.03,1.47,2.03,-2.03,-2.11,-0.73,-0.56,-0.56,-0.56
1242.80,1.54,2.06,1.54,2.06,-2.05,-2.15,-0.71,-0.51,-0.52,-0.52
1255.22,1.61,2.08,1.61,2.08,-2.08,-2.19,-0.69,-0.47,-0.47,-0.47
1267.78,1.68,2.10,1.68,2.10,-2.10,-2.22,-0.67,-0.42,-0.42,-0.42
1280.45,1.74,2.13,1.75,2.12,-2.12,-2.25,-0.65,-0.38,-0.38,-0.38
1293.26,1.82,2.13,1.82,2.14,-2.15,-2.28,-0.63,-0.33,-0.33,-0.31
1306.19,1.90,2.16,1.90,2.16,-2.17,-2.30,-0.61,-0.27,-0.27,-0.26
1319.25,1.97,2.19,1.97,2.18,-2.19,-2.31,-0.59,-0.22,-0.22,-0.21
1332.45,2.05,2.21,2.05,2.21,-2.21,-2.33,-0.58,-0.16,-0.16,-0.16
1345.77,2.13,2.24,2.13,2.24,-2.23,-2.33,-0.56,-0.11,-0.11,-0.11
1359.23,2.21,2.26,2.21,2.26,-2.25,-2.34,-0.54,-0.05,-0.05,-0.05
1372.82,2.30,2.29,2.29,2.28,-2.27,-2.34,-0.52,0.02,0.02,0.01
1386.55,2.38,2.29,2.38,2.29,-2.29,-2.33,-0.51,0.09,0.09,0.09
1400.41,2.47,2.30,2.47,2.30,-2.31,-2.32,-0.49,0.16,0.16,0.17
1414.42,2.56,2.31,2.56,2.31,-2.32,-2.30,-0.48,0.23,0.23,0.25
1428.56,2.64,2.32,2.64,2.32,-2.33,-2.28,-0.46,0.31,0.31,0.32
1442.85,2.72,2.34,2.72,2.34,-2.34,-2.26,-0.45,0.38,0.38,0.39
1457.28,2.81,2.34,2.81,2.35,-2.35,-2.23,-0.43,0.46,0.46,0.47
1471.85,2.89,2.36,2.89,2.36,-2.35,-2.20,-0.42,0.54,0.54,0.53
1486.57,2.97,2.35,2.97,2.36,-2.34,-2.16,-0.41,0.63,0.63,0.62
1501.43,3.05,2.35,3.05,2.34,-2.33,-2.12,-0.39,0.73,0.72,0.71
1516.45,3.13,2.31,3.13,2.31,-2.31,-2.08,-0.38,0.82,0.82,0.82
1531.61,3.20,2.27,3.21,2.28,-2.28,-2.03,-0.37,0.92,0.92,0.94
1546.93,3.28,2.24,3.28,2.24,-2.25,-1.98,-0.36,1.03,1.03,1.04
1562.40,3.35,2.20,3.36,2.20,-2.21,-1.92,-0.35,1.15,1.15,1.16
1578.02,3.43,2.15,3.43,2.16,-2.16,-1.86,-0.33,1.27,1.27,1.28
1593.80,3.49,2.12,3.49,2.11,-2.11,-1.80,-0.32,1.38,1.38,1.38
1609.74,3.56,2.05,3.56,2.06,-2.05,-1.73,-0.31,1.50,1.50,1.51
1625.84,3.62,2.00,3.62,2.00,-1.99,-1.67,-0.30,1.63,1.63,1.62
1642.10,3.68,1.93,3.68,1.93,-1.92,-1.59,-0.29,1.76,1.76,1.76
1658.52,3.75,1.85,3.75,1.85,-1.84,-1.52,-0.28,1.90,1.90,1.90
1675.10,3.81,1.76,3.81,1.76,-1.76,-1.44,-0.27,2.05,2.05,2.05
1691.85,3.87,1.67,3.87,1.67,-1.67,-1.36,-0.26,2.20,2.20,2.20
1708.77,3.93,1.57,3.93,1.57,-1.57,-1.28,-0.25,2.36,2.36,2.36
1725.86,3.99,1.46,3.99,1.46,-1.46,-1.20,-0.24,2.53,2.53,2.53
1743.12,4.05,1.34,4.05,1.34,-1.35,-1.11,-0.22,2.69,2.70,2.71
1760.55,4.11,1.23,4.11,1.23,-1.24,-1.02,-0.21,2.87,2.87,2.88
1778.15,4.18,1.12,4.18,1.12,-1.13,-0.93,-0.20,3.05,3.05,3.06
1795.94,4.24,1.02,4.24,1.01,-1.01,-0.84,-0.18,3.24,3.24,3.23
1813.90,4.31,0.88,4.31,0.89,-0.89,-0.74,-0.17,3.43,3.43,3.43
1832.03,4.38,0.77,4.38,0.77,-0.76,-0.64,-0.16,3.62,3.62,3.61
1850.36,4.45,0.64,4.45,0.63,-0.63,-0.54,-0.14,3.81,3.81,3.81
1868.86,4.52,0.50,4.52,0.50,-0.50,-0.44,-0.12,4.01,4.01,4.02
1887.55,4.59,0.37,4.59,0.37,-0.37,-0.34,-0.11,4.22,4.22,4.22
1906.42,4.66,0.24,4.66,0.24,-0.23,-0.24,-0.09,4.42,4.42,4.42
1925.49,4.73,0.11,4.73,0.10,-0.10,-0.13,-0.07,4.63,4.63,4.62
1944.74,4.80,-0.04,4.80,-0.04,0.03,-0.02,-0.05,4.83,4.83,4.84
1964.19,4.87,-0.17,4.87,-0.17,0.16,0.08,-0.03,5.04,5.04,5.04
1983.83,4.95,-0.30,4.95,-0.30,0.29,0.19,-0.00,5.24,5.24,5.25
2003.67,5.02,-0.42,5.02,-0.42,0.41,0.31,0.02,5.43,5.43,5.44
2023.71,5.10,-0.53,5.10,-0.54,0.53,0.42,0.05,5.63,5.63,5.63
2043.94,5.17,-0.65,5.18,-0.65,0.64,0.53,0.08,5.81,5.82,5.83
2064.38,5.26,-0.75,5.26,-0.75,0.75,0.64,0.10,6.01,6.01,6.01
2085.03,5.34,-0.85,5.34,-0.85,0.86,0.76,0.13,6.20,6.20,6.20
2105.88,5.43,-0.95,5.43,-0.95,0.96,0.88,0.17,6.39,6.39,6.38
2126.94,5.51,-1.05,5.51,-1.05,1.06,0.99,0.20,6.57,6.57,6.57
2148.20,5.60,-1.16,5.60,-1.16,1.16,1.11,0.23,6.76,6.76,6.76
2169.69,5.69,-1.27,5.69,-1.27,1.26,1.23,0.27,6.95,6.95,6.96
2191.38,5.79,-1.37,5.79,-1.37,1.36,1.34,0.31,7.15,7.15,7.16
2213.30,5.89,-1.47,5.89,-1.47,1.46,1.46,0.35,7.35,7.35,7.36
2235.43,5.98,-1.57,5.98,-1.57,1.57,1.58,0.38,7.56,7.56,7.55
2257.78,6.08,-1.66,6.08,-1.66,1.69,1.69,0.43,7.77,7.76,7.74
2280.36,6.17,-1.78,6.16,-1.77,1.80,1.81,0.47,7.97,7.96,7.95
2303.17,6.24,-1.88,6.24,-1.90,1.91,1.92,0.51,8.15,8.15,8.13
2326.20,6.32,-2.03,6.32,-2.03,2.02,2.04,0.56,8.34,8.34,8.35
2349.46,6.40,-2.16,6.40,-2.15,2.12,2.15,0.60,8.52,8.52,8.56
2372.95,6.49,-2.26,6.49,-2.25,2.22,2.26,0.65,8.71,8.71,8.75
2396.68,6.59,-2.32,6.59,-2.33,2.32,2.36,0.70,8.90,8.90,8.91
2420.65,6.69,-2.40,6.69,-2.40,2.41,2.46,0.75,9.10,9.10,9.09
2444.86,6.79,-2.47,6.78,-2.48,2.49,2.56,0.80,9.28,9.28,9.26
2469.31,6.87,-2.56,6.87,-2.56,2.57,2.66,0.86,9.44,9.44,9.43
2494.00,6.95,-2.65,6.95,-2.64,2.65,2.75,0.91,9.59,9.59,9.60
2518.94,7.02,-2.73,7.02,-2.73,2.72,2.84,0.96,9.75,9.75,9.75
2544.13,7.10,-2.80,7.10,-2.80,2.80,2.92,1.02,9.90,9.90,9.90
2569.57,7.17,-2.87,7.17,-2.87,2.88,3.00,1.08,10.05,10.05,10.05
2595.27,7.24,-2.95,7.24,-2.96,2.96,3.07,1.14,10.20,10.20,10.19
2621.22,7.30,-3.04,7.30,-3.03,3.04,3.14,1.20,10.33,10.34,10.34
2647.43,7.35,-3.11,7.36,-3.11,3.11,3.20,1.26,10.46,10.47,10.47
2673.90,7.41,-3.18,7.41,-3.18,3.18,3.25,1.33,10.59,10.59,10.59
2700.64,7.47,-3.24,7.47,-3.24,3.24,3.29,1.39,10.71,10.71,10.71
2727.65,7.52,-3.29,7.52,-3.29,3.29,3.33,1.46,10.81,10.81,10.81
2754.93,7.56,-3.34,7.56,-3.34,3.33,3.36,1.53,10.89,10.89,10.90
2782.48,7.60,-3.38,7.60,-3.38,3.36,3.39,1.60,10.96,10.96,10.98
2810.30,7.64,-3.40,7.64,-3.39,3.38,3.41,1.67,11.02,11.02,11.04
2838.40,7.67,-3.39,7.68,-3.39,3.39,3.42,1.74,11.07,11.07,11.07
2866.79,7.71,-3.38,7.70,-3.39,3.40,3.42,1.82,11.11,11.10,11.09
2895.46,7.72,-3.39,7.72,-3.38,3.39,3.42,1.89,11.11,11.11,11.11
2924.41,7.73,-3.39,7.73,-3.38,3.38,3.41,1.97,11.11,11.11,11.12
2953.65,7.74,-3.37,7.74,-3.37,3.37,3.39,2.05,11.11,11.11,11.11
2983.19,7.75,-3.36,7.75,-3.35,3.36,3.37,2.13,11.10,11.10,11.11
3013.02,7.75,-3.32,7.75,-3.33,3.34,3.34,2.21,11.09,11.09,11.08
3043.15,7.73,-3.31,7.73,-3.31,3.32,3.31,2.30,11.06,11.06,11.05
3073.58,7.71,-3.30,7.71,-3.30,3.30,3.28,2.38,11.01,11.02,11.01
3104.32,7.69,-3.28,7.69,-3.28,3.28,3.24,2.47,10.97,10.97,10.97
3135.36,7.66,-3.26,7.66,-3.25,3.25,3.20,2.56,10.91,10.91,10.92
3166.72,7.64,-3.22,7.63,-3.22,3.21,3.15,2.65,10.85,10.85,10.86
3198.38,7.60,-3.18,7.60,-3.18,3.17,3.10,2.73,10.77,10.77,10.78
3230.37,7.56,-3.13,7.56,-3.13,3.12,3.05,2.82,10.68,10.68,10.69
3262.67,7.51,-3.07,7.51,-3.07,3.07,3.00,2.92,10.58,10.58,10.58
3295.30,7.47,-3.00,7.47,-3.00,3.00,2.95,3.01,10.47,10.47,10.47
3328.25,7.42,-2.92,7.42,-2.93,2.92,2.89,3.10,10.35,10.34,10.35
3361.53,7.37,-2.85,7.37,-2.85,2.84,2.84,3.19,10.21,10.21,10.22
3395.15,7.31,-2.76,7.31,-2.76,2.75,2.79,3.28,10.05,10.05,10.07
3429.10,7.24,-2.66,7.24,-2.66,2.65,2.74,3.36,9.89,9.89,9.90
3463.39,7.18,-2.56,7.18,-2.55,2.55,2.69,3.45,9.73,9.73,9.74
3498.03,7.11,-2.45,7.11,-2.45,2.45,2.64,3.53,9.57,9.57,9.57
3533.01,7.04,-2.35,7.04,-2.36,2.36,2.59,3.61,9.40,9.39,9.39
3568.34,6.94,-2.27,6.95,-2.27,2.27,2.54,3.69,9.21,9.22,9.22
3604.02,6.85,-2.19,6.85,-2.19,2.19,2.50,3.76,9.04,9.04,9.04
3640.06,6.75,-2.13,6.75,-2.12,2.13,2.46,3.83,8.88,8.88,8.88
3676.46,6.65,-2.07,6.65,-2.07,2.08,2.42,3.89,8.73,8.73,8.72
3713.22,6.54,-2.04,6.54,-2.04,2.05,2.39,3.95,8.59,8.59,8.58
3750.36,6.42,-2.04,6.42,-2.03,2.04,2.36,4.00,8.46,8.46,8.46
3787.86,6.30,-2.04,6.30,-2.04,2.05,2.34,4.05,8.35,8.35,8.34
3825.74,6.18,-2.07,6.18,-2.07,2.08,2.32,4.08,8.26,8.26,8.26
3864.00,6.06,-2.12,6.06,-2.12,2.13,2.31,4.11,8.19,8.19,8.19
3902.64,5.95,-2.19,5.95,-2.19,2.19,2.31,4.13,8.14,8.14,8.14
3941.66,5.83,-2.27,5.83,-2.27,2.27,2.31,4.14,8.10,8.10,8.10
3981.08,5.71,-2.37,5.72,-2.37,2.36,2.31,4.14,8.08,8.08,8.09
4020.89,5.61,-2.48,5.61,-2.47,2.47,2.33,4.13,8.08,8.07,8.09
4061.10,5.51,-2.58,5.50,-2.58,2.58,2.36,4.12,8.08,8.08,8.09
4101.71,5.40,-2.69,5.40,-2.69,2.70,2.39,4.09,8.10,8.10,8.09
4142.73,5.30,-2.82,5.30,-2.82,2.83,2.44,4.06,8.12,8.12,8.12
4184.15,5.19,-2.94,5.19,-2.95,2.96,2.49,4.01,8.15,8.15,8.14
4226.00,5.09,-3.08,5.09,-3.08,3.09,2.56,3.96,8.17,8.17,8.17
4268.26,4.98,-3.22,4.98,-3.22,3.22,2.65,3.90,8.20,8.20,8.20
4310.94,4.87,-3.36,4.87,-3.35,3.35,2.74,3.83,8.22,8.21,8.23
4354.05,4.76,-3.48,4.76,-3.48,3.47,2.86,3.76,8.23,8.23,8.24
4397.59,4.65,-3.60,4.65,-3.60,3.58,2.98,3.68,8.24,8.24,8.25
4441.56,4.55,-3.70,4.55,-3.70,3.69,3.13,3.59,8.24,8.24,8.25
4485.98,4.45,-3.79,4.45,-3.79,3.78,3.29,3.50,8.24,8.24,8.25
4530.84,4.36,-3.86,4.36,-3.86,3.87,3.47,3.41,8.23,8.23,8.22
4576.15,4.26,-3.94,4.26,-3.93,3.94,3.66,3.31,8.20,8.20,8.20
4621.91,4.16,-3.99,4.16,-4.00,4.00,3.86,3.21,8.17,8.17,8.16
4668.13,4.07,-4.06,4.07,-4.06,4.05,4.07,3.10,8.12,8.12,8.13
4714.81,3.97,-4.10,3.97,-4.10,4.09,4.28,3.00,8.07,8.06,8.08
4761.96,3.88,-4.13,3.88,-4.13,4.12,4.47,2.89,8.00,8.00,8.01
4809.58,3.79,-4.14,3.79,-4.14,4.13,4.65,2.78,7.92,7.92,7.93
4857.67,3.69,-4.14,3.69,-4.14,4.14,4.80,2.67,7.83,7.83,7.84
4906.25,3.60,-4.13,3.60,-4.12,4.13,4.90,2.56,7.74,7.74,7.73
4955.31,3.52,-4.10,3.52,-4.10,4.12,4.95,2.45,7.64,7.64,7.62
5004.87,3.43,-4.08,3.43,-4.08,4.10,4.94,2.33,7.53,7.53,7.51
5054.91,3.34,-4.07,3.34,-4.07,4.07,4.87,2.22,7.42,7.42,7.42
5105.46,3.26,-4.05,3.26,-4.05,4.04,4.74,2.12,7.30,7.30,7.31
5156.52,3.18,-4.02,3.19,-4.01,4.00,4.57,2.01,7.18,7.19,7.20
5208.08,3.14,-3.95,3.14,-3.95,3.94,4.37,1.90,7.09,7.08,7.09
5260.16,3.10,-3.87,3.10,-3.88,3.88,4.15,1.79,6.99,6.98,6.98
5312.77,3.07,-3.81,3.07,-3.80,3.80,3.92,1.69,6.87,6.87,6.88
5365.89,3.03,-3.72,3.03,-3.71,3.72,3.71,1.59,6.75,6.75,6.75
5419.55,2.99,-3.61,3.00,-3.61,3.61,3.50,1.48,6.61,6.61,6.61
5473.75,2.97,-3.50,2.97,-3.49,3.50,3.32,1.38,6.47,6.47,6.47
5528.49,2.95,-3.37,2.95,-3.36,3.37,3.16,1.28,6.32,6.32,6.32
5583.77,2.93,-3.22,2.93,-3.21,3.22,3.02,1.19,6.16,6.16,6.16
5639.61,2.91,-3.05,2.91,-3.05,3.06,2.89,1.09,5.97,5.97,5.97
5696.00,2.89,-2.89,2.90,-2.87,2.86,2.76,1.00,5.76,5.77,5.79
5752.96,2.90,-2.68,2.91,-2.65,2.64,2.61,0.90,5.54,5.54,5.58
5810.49,2.92,-2.43,2.92,-2.40,2.38,2.43,0.81,5.30,5.30,5.35
5868.60,2.93,-2.14,2.94,-2.10,2.09,2.18,0.72,5.02,5.03,5.08
5927.28,2.95,-1.83,2.96,-1.76,1.75,1.87,0.63,4.70,4.71,4.78
5986.56,2.97,-1.46,2.98,-1.39,1.36,1.47,0.55,4.33,4.34,4.43
6046.42,2.98,-1.06,2.99,-0.96,0.94,1.00,0.46,3.92,3.93,4.04
6106.89,2.99,-0.61,3.01,-0.49,0.47,0.48,0.37,3.47,3.48,3.61
