frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
287.84,-0.99,3.67,-1.00,3.68,-3.71,-3.79,-4.14,-4.70,-4.70,-4.66
290.72,-0.99,3.63,-1.00,3.62,-3.65,-3.74,-4.06,-4.64,-4.66,-4.62
293.63,-1.03,3.58,-1.02,3.58,-3.60,-3.70,-3.97,-4.63,-4.62,-4.61
296.57,-1.03,3.55,-1.02,3.56,-3.56,-3.65,-3.88,-4.59,-4.58,-4.58
299.53,-1.03,3.53,-1.03,3.53,-3.51,-3.61,-3.79,-4.54,-4.54,-4.56
302.53,-1.03,3.51,-1.04,3.49,-3.46,-3.56,-3.71,-4.49,-4.51,-4.54
305.55,-1.07,3.44,-1.06,3.44,-3.42,-3.51,-3.62,-4.49,-4.48,-4.51
308.61,-1.08,3.36,-1.07,3.38,-3.37,-3.46,-3.53,-4.45,-4.45,-4.44
311.69,-1.08,3.33,-1.08,3.31,-3.33,-3.41,-3.44,-4.41,-4.41,-4.41
314.81,-1.08,3.26,-1.09,3.26,-3.28,-3.37,-3.35,-4.36,-4.37,-4.34
317.96,-1.11,3.19,-1.10,3.21,-3.23,-3.32,-3.27,-4.34,-4.33,-4.30
321.14,-1.12,3.17,-1.11,3.17,-3.18,-3.27,-3.18,-4.30,-4.29,-4.29
324.35,-1.12,3.15,-1.12,3.15,-3.13,-3.22,-3.10,-4.25,-4.25,-4.27
327.59,-1.12,3.12,-1.12,3.11,-3.08,-3.17,-3.02,-4.20,-4.20,-4.24
330.87,-1.12,3.06,-1.13,3.05,-3.03,-3.11,-2.94,-4.15,-4.17,-4.18
334.18,-1.16,2.97,-1.15,2.98,-2.98,-3.06,-2.86,-4.14,-4.13,-4.13
337.52,-1.16,2.91,-1.16,2.92,-2.93,-3.01,-2.78,-4.09,-4.09,-4.07
340.90,-1.16,2.86,-1.16,2.87,-2.88,-2.96,-2.71,-4.04,-4.04,-4.02
344.30,-1.16,2.84,-1.16,2.83,-2.84,-2.91,-2.64,-4.00,-4.00,-4.00
347.75,-1.16,2.80,-1.18,2.78,-2.79,-2.85,-2.56,-3.95,-3.97,-3.96
351.23,-1.21,2.71,-1.19,2.73,-2.74,-2.80,-2.49,-3.95,-3.94,-3.92
354.74,-1.21,2.69,-1.21,2.70,-2.70,-2.75,-2.43,-3.91,-3.90,-3.90
358.28,-1.21,2.67,-1.21,2.67,-2.65,-2.69,-2.36,-3.86,-3.86,-3.88
361.87,-1.21,2.65,-1.21,2.63,-2.60,-2.64,-2.30,-3.81,-3.81,-3.86
365.49,-1.21,2.57,-1.22,2.56,-2.55,-2.59,-2.24,-3.76,-3.77,-3.78
369.14,-1.25,2.47,-1.24,2.48,-2.50,-2.53,-2.18,-3.75,-3.73,-3.71
372.83,-1.25,2.40,-1.24,2.42,-2.44,-2.48,-2.12,-3.69,-3.68,-3.65
376.56,-1.25,2.37,-1.26,2.36,-2.37,-2.42,-2.06,-3.62,-3.62,-3.62
380.33,-1.25,2.34,-1.26,2.31,-2.30,-2.37,-2.01,-3.55,-3.56,-3.59
384.13,-1.29,2.24,-1.28,2.26,-2.23,-2.31,-1.95,-3.52,-3.51,-3.53
387.97,-1.29,2.18,-1.28,2.18,-2.17,-2.26,-1.90,-3.46,-3.45,-3.47
391.85,-1.29,2.11,-1.30,2.10,-2.11,-2.20,-1.85,-3.40,-3.41,-3.40
395.77,-1.29,2.03,-1.31,2.03,-2.07,-2.15,-1.80,-3.35,-3.37,-3.32
399.73,-1.34,1.96,-1.32,1.98,-2.02,-2.09,-1.76,-3.36,-3.34,-3.30
403.72,-1.34,1.95,-1.34,1.95,-1.97,-2.03,-1.71,-3.31,-3.31,-3.29
407.76,-1.34,1.94,-1.34,1.94,-1.92,-1.98,-1.67,-3.26,-3.26,-3.28
411.84,-1.34,1.92,-1.34,1.91,-1.87,-1.92,-1.62,-3.21,-3.21,-3.26
415.96,-1.34,1.87,-1.34,1.86,-1.83,-1.87,-1.58,-3.17,-3.18,-3.20
420.12,-1.36,1.79,-1.35,1.79,-1.79,-1.81,-1.54,-3.15,-3.14,-3.15
424.32,-1.36,1.73,-1.37,1.73,-1.74,-1.75,-1.50,-3.10,-3.11,-3.09
428.56,-1.38,1.66,-1.37,1.67,-1.69,-1.70,-1.46,-3.07,-3.07,-3.04
432.85,-1.38,1.64,-1.38,1.63,-1.64,-1.64,-1.42,-3.02,-3.02,-3.02
437.18,-1.38,1.59,-1.38,1.59,-1.59,-1.59,-1.38,-2.97,-2.97,-2.97
441.55,-1.38,1.55,-1.38,1.55,-1.54,-1.53,-1.35,-2.92,-2.92,-2.93
445.96,-1.38,1.51,-1.38,1.50,-1.49,-1.47,-1.31,-2.87,-2.87,-2.89
450.42,-1.38,1.46,-1.38,1.45,-1.45,-1.42,-1.27,-2.82,-2.82,-2.84
454.93,-1.38,1.39,-1.38,1.40,-1.40,-1.36,-1.24,-2.78,-2.78,-2.77
459.48,-1.38,1.35,-1.38,1.34,-1.35,-1.30,-1.20,-2.73,-2.73,-2.73
464.07,-1.38,1.29,-1.38,1.29,-1.30,-1.25,-1.17,-2.67,-2.67,-2.67
468.71,-1.37,1.24,-1.37,1.24,-1.24,-1.19,-1.13,-2.61,-2.61,-2.61
473.40,-1.36,1.19,-1.36,1.19,-1.20,-1.13,-1.09,-2.56,-2.55,-2.55
478.13,-1.34,1.13,-1.35,1.14,-1.15,-1.08,-1.06,-2.49,-2.50,-2.47
482.91,-1.34,1.11,-1.34,1.10,-1.11,-1.02,-1.02,-2.45,-2.45,-2.45
487.74,-1.34,1.06,-1.34,1.06,-1.06,-0.97,-0.98,-2.40,-2.40,-2.40
492.62,-1.34,1.02,-1.34,1.03,-1.02,-0.91,-0.95,-2.36,-2.36,-2.36
497.55,-1.34,0.99,-1.34,0.99,-0.97,-0.85,-0.91,-2.31,-2.31,-2.33
502.52,-1.34,0.94,-1.34,0.94,-0.93,-0.80,-0.87,-2.27,-2.27,-2.28
507.55,-1.34,0.87,-1.34,0.88,-0.88,-0.74,-0.83,-2.22,-2.22,-2.21
512.62,-1.34,0.82,-1.34,0.82,-0.84,-0.69,-0.79,-2.18,-2.18,-2.16
517.75,-1.34,0.76,-1.34,0.76,-0.79,-0.63,-0.76,-2.13,-2.13,-2.10
522.93,-1.34,0.70,-1.33,0.72,-0.73,-0.58,-0.72,-2.07,-2.06,-2.04
528.16,-1.31,0.69,-1.31,0.68,-0.67,-0.52,-0.67,-1.98,-1.98,-2.00
533.44,-1.29,0.65,-1.30,0.64,-0.61,-0.47,-0.63,-1.90,-1.91,-1.93
538.77,-1.29,0.58,-1.29,0.57,-0.54,-0.41,-0.59,-1.83,-1.83,-1.86
544.16,-1.29,0.49,-1.29,0.48,-0.48,-0.36,-0.55,-1.77,-1.77,-1.77
549.60,-1.29,0.40,-1.29,0.40,-0.42,-0.30,-0.51,-1.71,-1.71,-1.68
555.10,-1.29,0.31,-1.28,0.33,-0.36,-0.25,-0.46,-1.64,-1.63,-1.60
560.65,-1.25,0.30,-1.27,0.27,-0.29,-0.20,-0.42,-1.54,-1.56,-1.55
566.25,-1.25,0.22,-1.25,0.22,-0.23,-0.14,-0.37,-1.48,-1.48,-1.47
571.92,-1.25,0.16,-1.24,0.18,-0.17,-0.09,-0.33,-1.42,-1.40,-1.41
577.64,-1.22,0.15,-1.23,0.12,-0.11,-0.04,-0.28,-1.33,-1.33,-1.37
583.41,-1.21,0.07,-1.22,0.06,-0.05,0.02,-0.24,-1.26,-1.27,-1.28
589.25,-1.21,-0.00,-1.21,-0.00,0.01,0.07,-0.19,-1.20,-1.20,-1.21
595.14,-1.21,-0.09,-1.19,-0.08,0.07,0.12,-0.14,-1.14,-1.12,-1.12
601.09,-1.17,-0.13,-1.18,-0.14,0.13,0.17,-0.10,-1.04,-1.05,-1.04
607.10,-1.16,-0.20,-1.16,-0.21,0.20,0.23,-0.05,-0.96,-0.97,-0.96
613.17,-1.16,-0.28,-1.16,-0.27,0.26,0.28,0.00,-0.90,-0.90,-0.88
619.30,-1.16,-0.33,-1.16,-0.33,0.33,0.33,0.05,-0.83,-0.83,-0.83
625.50,-1.16,-0.38,-1.15,-0.38,0.40,0.38,0.10,-0.76,-0.75,-0.78
631.75,-1.13,-0.44,-1.14,-0.45,0.47,0.43,0.15,-0.66,-0.67,-0.69
638.07,-1.12,-0.51,-1.13,-0.53,0.54,0.48,0.20,-0.58,-0.59,-0.61
644.45,-1.12,-0.63,-1.12,-0.62,0.61,0.53,0.25,-0.51,-0.50,-0.49
650.89,-1.12,-0.71,-1.11,-0.69,0.69,0.58,0.30,-0.43,-0.42,-0.41
657.40,-1.08,-0.75,-1.09,-0.77,0.77,0.63,0.36,-0.31,-0.32,-0.33
663.98,-1.08,-0.83,-1.08,-0.84,0.85,0.68,0.41,-0.23,-0.23,-0.25
670.62,-1.08,-0.92,-1.08,-0.92,0.93,0.73,0.46,-0.15,-0.14,-0.16
677.32,-1.08,-1.01,-1.08,-1.00,1.01,0.77,0.52,-0.07,-0.07,-0.07
684.10,-1.08,-1.07,-1.08,-1.07,1.07,0.82,0.57,-0.01,-0.01,-0.01
690.94,-1.08,-1.12,-1.08,-1.13,1.12,0.87,0.63,0.04,0.04,0.04
697.85,-1.08,-1.18,-1.08,-1.17,1.15,0.92,0.68,0.07,0.07,0.10
704.83,-1.08,-1.19,-1.08,-1.20,1.17,0.96,0.74,0.09,0.09,0.11
711.87,-1.08,-1.20,-1.08,-1.20,1.18,1.01,0.80,0.10,0.10,0.12
718.99,-1.08,-1.20,-1.06,-1.18,1.17,1.05,0.85,0.09,0.11,0.12
726.18,-1.03,-1.12,-1.05,-1.15,1.15,1.10,0.91,0.12,0.10,0.09
733.44,-1.03,-1.11,-1.03,-1.11,1.12,1.14,0.97,0.09,0.09,0.08
740.78,-1.03,-1.09,-1.02,-1.09,1.09,1.18,1.03,0.06,0.07,0.06
748.19,-1.03,-1.07,-1.03,-1.07,1.07,1.23,1.09,0.04,0.04,0.04
755.67,-1.03,-1.06,-1.03,-1.05,1.05,1.27,1.15,0.03,0.03,0.03
763.23,-1.03,-1.03,-1.03,-1.04,1.06,1.31,1.21,0.03,0.02,0.00
770.86,-1.04,-1.05,-1.05,-1.06,1.08,1.35,1.27,0.04,0.03,0.01
778.57,-1.08,-1.11,-1.07,-1.10,1.12,1.39,1.34,0.04,0.05,0.03
786.35,-1.10,-1.18,-1.10,-1.17,1.18,1.43,1.40,0.08,0.08,0.08
794.22,-1.13,-1.23,-1.13,-1.25,1.26,1.47,1.46,0.13,0.13,0.10
802.16,-1.16,-1.35,-1.16,-1.34,1.36,1.51,1.52,0.20,0.21,0.19
810.18,-1.19,-1.47,-1.19,-1.47,1.48,1.55,1.59,0.29,0.29,0.28
818.28,-1.21,-1.58,-1.22,-1.60,1.61,1.59,1.65,0.40,0.39,0.37
826.46,-1.25,-1.76,-1.23,-1.73,1.73,1.62,1.71,0.49,0.51,0.51
834.73,-1.21,-1.84,-1.22,-1.86,1.86,1.66,1.77,0.65,0.64,0.63
843.08,-1.18,-1.98,-1.18,-1.99,1.97,1.70,1.84,0.79,0.79,0.80
851.51,-1.12,-2.11,-1.11,-2.09,2.06,1.73,1.90,0.94,0.95,0.99
860.02,-1.02,-2.15,-1.03,-2.16,2.12,1.77,1.96,1.10,1.09,1.13
868.62,-0.95,-2.21,-0.94,-2.20,2.17,1.80,2.01,1.22,1.22,1.26
877.31,-0.85,-2.20,-0.85,-2.21,2.19,1.83,2.07,1.34,1.33,1.35
886.08,-0.77,-2.20,-0.77,-2.20,2.19,1.86,2.13,1.42,1.42,1.43
894.94,-0.69,-2.18,-0.69,-2.17,2.18,1.89,2.18,1.50,1.50,1.49
903.89,-0.61,-2.15,-0.61,-2.15,2.17,1.92,2.23,1.57,1.56,1.54
912.93,-0.54,-2.13,-0.54,-2.14,2.17,1.95,2.28,1.63,1.63,1.59
922.06,-0.47,-2.14,-0.47,-2.14,2.17,1.98,2.32,1.70,1.70,1.67
931.28,-0.40,-2.17,-0.40,-2.16,2.19,2.01,2.37,1.79,1.79,1.77
940.59,-0.34,-2.18,-0.33,-2.19,2.21,2.04,2.40,1.87,1.88,1.84
950.00,-0.27,-2.23,-0.28,-2.23,2.24,2.06,2.44,1.97,1.96,1.96
959.50,-0.23,-2.28,-0.23,-2.28,2.27,2.09,2.47,2.04,2.04,2.05
969.09,-0.19,-2.33,-0.18,-2.32,2.29,2.11,2.50,2.11,2.11,2.14
978.78,-0.13,-2.34,-0.13,-2.34,2.31,2.14,2.53,2.18,2.18,2.21
988.57,-0.07,-2.33,-0.07,-2.34,2.32,2.16,2.55,2.25,2.25,2.26
998.46,-0.01,-2.33,-0.01,-2.32,2.31,2.18,2.56,2.30,2.30,2.32
1008.44,0.05,-2.29,0.05,-2.29,2.29,2.21,2.57,2.34,2.34,2.34
1018.53,0.11,-2.25,0.11,-2.25,2.26,2.23,2.58,2.37,2.38,2.36
1028.71,0.17,-2.21,0.17,-2.21,2.23,2.25,2.59,2.40,2.40,2.38
1039.00,0.23,-2.17,0.22,-2.18,2.18,2.26,2.59,2.42,2.41,2.40
1049.39,0.27,-2.15,0.27,-2.15,2.14,2.28,2.58,2.41,2.42,2.42
1059.88,0.32,-2.11,0.32,-2.10,2.10,2.30,2.58,2.42,2.42,2.43
1070.48,0.37,-2.05,0.37,-2.05,2.05,2.32,2.57,2.42,2.42,2.42
1081.19,0.42,-1.98,0.41,-1.99,2.00,2.33,2.55,2.42,2.41,2.40
1092.00,0.45,-1.94,0.46,-1.95,1.94,2.35,2.54,2.39,2.40,2.39
1102.92,0.50,-1.92,0.50,-1.90,1.89,2.36,2.52,2.39,2.39,2.42
1113.95,0.55,-1.85,0.56,-1.85,1.83,2.37,2.50,2.38,2.39,2.40
1125.09,0.62,-1.79,0.61,-1.78,1.78,2.38,2.47,2.40,2.40,2.41
1136.34,0.68,-1.71,0.68,-1.72,1.74,2.40,2.45,2.42,2.41,2.39
1147.70,0.73,-1.67,0.74,-1.68,1.70,2.41,2.42,2.44,2.45,2.40
1159.18,0.81,-1.67,0.80,-1.66,1.68,2.42,2.39,2.49,2.49,2.48
1170.77,0.88,-1.66,0.88,-1.67,1.67,2.42,2.37,2.55,2.55,2.54
1182.48,0.95,-1.69,0.96,-1.68,1.66,2.43,2.34,2.62,2.62,2.64
1194.30,1.05,-1.68,1.04,-1.69,1.68,2.44,2.31,2.73,2.72,2.73
1206.25,1.11,-1.72,1.12,-1.71,1.71,2.45,2.28,2.82,2.83,2.83
1218.31,1.21,-1.74,1.21,-1.75,1.76,2.45,2.24,2.97,2.96,2.95
1230.49,1.29,-1.80,1.29,-1.79,1.82,2.46,2.21,3.11,3.10,3.09
1242.80,1.37,-1.85,1.38,-1.85,1.88,2.46,2.18,3.26,3.26,3.22
1255.22,1.46,-1.93,1.45,-1.94,1.96,2.46,2.15,3.42,3.41,3.39
1267.78,1.53,-2.03,1.52,-2.04,2.04,2.46,2.13,3.57,3.56,3.56
1280.45,1.58,-2.15,1.59,-2.14,2.11,2.47,2.10,3.69,3.70,3.73
1293.26,1.65,-2.23,1.66,-2.22,2.18,2.47,2.07,3.83,3.84,3.88
1306.19,1.73,-2.29,1.73,-2.28,2.24,2.47,2.05,3.97,3.97,4.02
1319.25,1.80,-2.30,1.79,-2.32,2.30,2.47,2.02,4.10,4.09,4.10
1332.45,1.85,-2.35,1.86,-2.34,2.35,2.46,2.00,4.20,4.20,4.20
1345.77,1.91,-2.37,1.91,-2.36,2.39,2.46,1.97,4.30,4.31,4.28
1359.23,1.97,-2.38,1.97,-2.40,2.43,2.46,1.95,4.40,4.40,4.35
1372.82,2.02,-2.45,2.02,-2.46,2.47,2.46,1.93,4.49,4.49,4.47
1386.55,2.06,-2.53,2.07,-2.52,2.51,2.45,1.91,4.57,4.57,4.59
1400.41,2.11,-2.60,2.11,-2.59,2.56,2.45,1.90,4.67,4.67,4.71
1414.42,2.15,-2.63,2.15,-2.63,2.62,2.44,1.88,4.77,4.77,4.78
1428.56,2.19,-2.67,2.19,-2.68,2.70,2.43,1.87,4.89,4.88,4.86
1442.85,2.22,-2.73,2.22,-2.73,2.77,2.43,1.86,4.99,4.99,4.95
1457.28,2.26,-2.81,2.26,-2.81,2.85,2.42,1.85,5.11,5.11,5.07
1471.85,2.30,-2.90,2.30,-2.91,2.92,2.41,1.84,5.22,5.22,5.20
1486.57,2.35,-3.02,2.36,-3.01,2.98,2.40,1.83,5.34,5.34,5.37
1501.43,2.41,-3.10,2.42,-3.09,3.05,2.39,1.82,5.46,5.46,5.51
1516.45,2.48,-3.15,2.47,-3.14,3.10,2.38,1.82,5.58,5.57,5.63
1531.61,2.52,-3.13,2.51,-3.16,3.15,2.37,1.81,5.67,5.66,5.65
1546.93,2.52,-3.19,2.54,-3.18,3.19,2.36,1.81,5.71,5.73,5.71
1562.40,2.57,-3.19,2.57,-3.19,3.22,2.35,1.81,5.79,5.79,5.76
1578.02,2.61,-3.22,2.61,-3.21,3.23,2.34,1.81,5.84,5.84,5.83
1593.80,2.67,-3.21,2.67,-3.23,3.23,2.33,1.81,5.90,5.90,5.88
1609.74,2.72,-3.25,2.71,-3.24,3.23,2.31,1.82,5.95,5.94,5.97
1625.84,2.76,-3.25,2.77,-3.25,3.22,2.30,1.82,5.98,5.99,6.01
1642.10,2.83,-3.24,2.83,-3.24,3.21,2.29,1.83,6.04,6.05,6.07
1658.52,2.92,-3.21,2.92,-3.20,3.20,2.27,1.83,6.12,6.13,6.13
1675.10,3.03,-3.15,3.03,-3.16,3.19,2.25,1.84,6.22,6.21,6.18
1691.85,3.14,-3.12,3.14,-3.13,3.17,2.24,1.85,6.31,6.31,6.26
1708.77,3.24,-3.13,3.25,-3.12,3.15,2.22,1.86,6.39,6.40,6.37
1725.86,3.37,-3.11,3.36,-3.12,3.12,2.20,1.87,6.49,6.48,6.48
1743.12,3.49,-3.11,3.49,-3.11,3.08,2.18,1.88,6.57,6.58,6.60
1760.55,3.63,-3.08,3.64,-3.07,3.04,2.16,1.89,6.67,6.68,6.71
1778.15,3.79,-3.02,3.79,-3.02,2.99,2.14,1.91,6.78,6.78,6.81
1795.94,3.96,-2.93,3.95,-2.93,2.92,2.12,1.92,6.88,6.87,6.89
1813.90,4.12,-2.83,4.12,-2.84,2.83,2.10,1.93,6.95,6.96,6.95
1832.03,4.29,-2.73,4.29,-2.73,2.73,2.07,1.95,7.02,7.03,7.02
1850.36,4.46,-2.63,4.46,-2.63,2.62,2.05,1.96,7.09,7.08,7.09
1868.86,4.62,-2.51,4.62,-2.52,2.51,2.02,1.97,7.13,7.13,7.13
1887.55,4.75,-2.43,4.75,-2.40,2.41,1.99,1.99,7.16,7.16,7.18
1906.42,4.87,-2.26,4.87,-2.28,2.31,1.95,2.00,7.18,7.18,7.13
1925.49,4.96,-2.18,4.96,-2.18,2.22,1.91,2.01,7.18,7.18,7.14
1944.74,5.04,-2.10,5.04,-2.10,2.14,1.87,2.03,7.18,7.18,7.14
1964.19,5.10,-2.04,5.10,-2.04,2.06,1.83,2.04,7.16,7.16,7.14
1983.83,5.16,-1.98,5.16,-1.98,1.96,1.78,2.05,7.12,7.13,7.14
2003.67,5.22,-1.90,5.22,-1.90,1.86,1.72,2.07,7.08,7.08,7.12
2023.71,5.27,-1.80,5.27,-1.80,1.74,1.65,2.08,7.01,7.02,7.07
2043.94,5.33,-1.67,5.33,-1.66,1.60,1.58,2.09,6.93,6.94,7.00
2064.38,5.40,-1.48,5.40,-1.49,1.45,1.50,2.11,6.85,6.85,6.88
2085.03,5.48,-1.31,5.48,-1.30,1.28,1.40,2.12,6.76,6.76,6.79
2105.88,5.58,-1.10,5.57,-1.10,1.11,1.30,2.13,6.69,6.68,6.68
2126.94,5.66,-0.90,5.67,-0.91,0.95,1.19,2.14,6.61,6.62,6.56
2148.20,5.76,-0.76,5.76,-0.75,0.82,1.07,2.16,6.58,6.58,6.52
2169.69,5.87,-0.64,5.86,-0.64,0.70,0.95,2.17,6.57,6.56,6.51
2191.38,5.95,-0.57,5.95,-0.58,0.61,0.84,2.19,6.56,6.57,6.52
2213.30,6.05,-0.55,6.04,-0.55,0.55,0.75,2.20,6.60,6.59,6.60
2235.43,6.13,-0.56,6.14,-0.55,0.50,0.70,2.21,6.63,6.64,6.69
2257.78,6.24,-0.54,6.24,-0.54,0.48,0.70,2.23,6.72,6.72,6.78
2280.36,6.36,-0.54,6.36,-0.53,0.48,0.74,2.25,6.84,6.84,6.90
2303.17,6.49,-0.53,6.50,-0.52,0.51,0.82,2.27,7.00,7.01,7.02
2326.20,6.66,-0.53,6.65,-0.54,0.56,0.93,2.28,7.22,7.21,7.19
2349.46,6.82,-0.59,6.81,-0.59,0.65,1.05,2.30,7.47,7.46,7.41
2372.95,6.97,-0.71,6.98,-0.71,0.78,1.18,2.33,7.76,7.77,7.68
2396.68,7.14,-0.87,7.14,-0.88,0.96,1.31,2.35,8.10,8.10,8.01
2420.65,7.30,-1.11,7.29,-1.11,1.18,1.42,2.37,8.48,8.47,8.41
2444.86,7.44,-1.39,7.44,-1.40,1.42,1.53,2.40,8.86,8.86,8.83
2469.31,7.58,-1.71,7.59,-1.70,1.68,1.63,2.43,9.26,9.27,9.29
2494.00,7.74,-2.00,7.73,-2.00,1.93,1.73,2.46,9.67,9.66,9.74
2518.94,7.89,-2.25,7.89,-2.24,2.15,1.81,2.49,10.05,10.04,10.14
2544.13,8.04,-2.43,8.05,-2.42,2.35,1.89,2.52,10.39,10.40,10.47
2569.57,8.21,-2.54,8.21,-2.55,2.50,1.96,2.56,10.71,10.71,10.75
2595.27,8.38,-2.64,8.37,-2.64,2.62,2.04,2.60,11.00,10.99,11.02
2621.22,8.54,-2.70,8.54,-2.70,2.70,2.11,2.64,11.24,11.24,11.24
2647.43,8.70,-2.76,8.71,-2.74,2.75,2.17,2.68,11.45,11.46,11.46
2673.90,8.87,-2.76,8.87,-2.77,2.80,2.24,2.72,11.67,11.67,11.63
2700.64,9.05,-2.79,9.03,-2.81,2.84,2.31,2.77,11.90,11.88,11.84
2727.65,9.17,-2.87,9.18,-2.86,2.90,2.38,2.82,12.07,12.08,12.04
2754.93,9.31,-2.94,9.31,-2.94,2.97,2.45,2.88,12.28,12.28,12.25
2782.48,9.43,-3.03,9.43,-3.04,3.06,2.53,2.93,12.49,12.49,12.46
2810.30,9.55,-3.14,9.55,-3.14,3.15,2.60,2.99,12.70,12.70,12.69
2838.40,9.67,-3.25,9.67,-3.25,3.25,2.68,3.05,12.92,12.92,12.92
2866.79,9.78,-3.36,9.78,-3.36,3.34,2.77,3.11,13.12,13.13,13.14
2895.46,9.90,-3.45,9.90,-3.45,3.43,2.86,3.18,13.33,13.33,13.35
2924.41,10.00,-3.52,10.00,-3.52,3.50,2.95,3.25,13.51,13.51,13.52
2953.65,10.10,-3.58,10.10,-3.57,3.56,3.05,3.32,13.66,13.66,13.68
2983.19,10.19,-3.61,10.19,-3.61,3.59,3.15,3.40,13.78,13.79,13.80
3013.02,10.29,-3.62,10.29,-3.62,3.61,3.25,3.47,13.90,13.89,13.91
3043.15,10.37,-3.63,10.37,-3.62,3.60,3.36,3.55,13.97,13.97,14.00
3073.58,10.45,-3.58,10.45,-3.59,3.58,3.47,3.64,14.03,14.03,14.03
3104.32,10.50,-3.57,10.51,-3.56,3.56,3.59,3.72,14.06,14.07,14.07
3135.36,10.58,-3.52,10.58,-3.52,3.53,3.71,3.81,14.11,14.10,14.10
3166.72,10.63,-3.50,10.63,-3.49,3.50,3.83,3.89,14.13,14.13,14.13
3198.38,10.67,-3.47,10.67,-3.48,3.48,3.95,3.99,14.15,14.15,14.14
3230.37,10.69,-3.47,10.70,-3.48,3.48,4.07,4.08,14.17,14.18,14.16
3262.67,10.71,-3.51,10.71,-3.49,3.50,4.20,4.17,14.21,14.21,14.22
3295.30,10.71,-3.53,10.70,-3.54,3.55,4.32,4.26,14.26,14.25,14.24
3328.25,10.66,-3.62,10.67,-3.62,3.64,4.44,4.36,14.30,14.31,14.28
3361.53,10.62,-3.73,10.62,-3.73,3.76,4.55,4.45,14.38,14.38,14.35
3395.15,10.54,-3.89,10.54,-3.89,3.91,4.67,4.55,14.46,14.45,14.43
3429.10,10.44,-4.06,10.43,-4.07,4.10,4.78,4.64,14.54,14.53,14.50
3463.39,10.27,-4.33,10.28,-4.31,4.32,4.88,4.73,14.59,14.60,14.60
3498.03,10.11,-4.57,10.11,-4.59,4.58,4.99,4.82,14.69,14.68,14.68
3533.01,9.90,-4.92,9.90,-4.93,4.84,5.09,4.90,14.74,14.75,14.82
3568.34,9.68,-5.32,9.68,-5.31,5.11,5.19,4.99,14.79,14.79,15.00
3604.02,9.44,-5.73,9.44,-5.75,5.35,5.30,5.06,14.79,14.79,15.17
3640.06,9.19,-6.20,9.19,-6.20,5.56,5.40,5.14,14.75,14.76,15.39
3676.46,8.93,-6.66,8.93,-6.64,5.74,5.51,5.20,14.67,14.67,15.59
3713.22,8.67,-7.04,8.66,-7.04,5.87,5.62,5.26,14.54,14.53,15.71
3750.36,8.37,-7.40,8.38,-7.39,5.96,5.74,5.31,14.34,14.34,15.77
3787.86,8.09,-7.67,8.09,-7.68,6.02,5.86,5.35,14.11,14.11,15.76
3825.74,7.78,-7.94,7.79,-7.94,6.05,5.98,5.39,13.83,13.83,15.72
3864.00,7.49,-8.18,7.48,-8.19,6.05,6.11,5.41,13.54,13.53,15.67
3902.64,7.16,-8.43,7.16,-8.44,6.03,6.23,5.42,13.19,13.19,15.59
3941.66,6.83,-8.71,6.84,-8.69,6.01,6.36,5.42,12.84,12.85,15.54
3981.08,6.52,-8.93,6.52,-8.93,6.00,6.48,5.41,12.52,12.52,15.45
4020.89,6.21,-9.16,6.20,-9.16,6.00,6.60,5.39,12.21,12.20,15.37
4061.10,5.88,-9.37,5.88,-9.37,6.00,6.70,5.35,11.88,11.88,15.25
4101.71,5.57,-9.59,5.57,-9.59,6.00,6.78,5.31,11.57,11.57,15.16
4142.73,5.29,-9.79,5.29,-9.79,6.00,6.84,5.25,11.29,11.29,15.08
4184.15,5.03,-9.98,5.04,-9.97,6.00,6.88,5.18,11.03,11.04,15.01
4226.00,4.85,-10.10,4.84,-10.11,6.01,6.88,5.11,10.86,10.85,14.95
4268.26,4.71,-10.18,4.71,-10.18,6.03,6.84,5.02,10.74,10.74,14.89
4310.94,4.64,-10.19,4.67,-10.17,6.05,6.77,4.92,10.69,10.71,14.83
4354.05,4.71,-10.09,4.71,-10.09,6.05,6.66,4.81,10.76,10.76,14.80
4397.59,4.84,-9.95,4.84,-9.94,6.02,6.51,4.70,10.86,10.86,14.79
4441.56,5.02,-9.74,5.01,-9.76,5.97,6.33,4.58,10.99,10.98,14.76
4485.98,5.19,-9.57,5.19,-9.57,5.87,6.12,4.46,11.06,11.07,14.76
4530.84,5.37,-9.40,5.38,-9.39,5.74,5.88,4.32,11.11,11.12,14.77
4576.15,5.55,-9.22,5.54,-9.24,5.57,5.63,4.19,11.12,11.11,14.77
4621.91,5.70,-9.09,5.69,-9.10,5.37,5.35,4.05,11.07,11.06,14.79
4668.13,5.81,-9.00,5.82,-8.98,5.13,5.07,3.91,10.94,10.96,14.81
4714.81,5.94,-8.87,5.94,-8.88,4.87,4.77,3.76,10.81,10.81,14.81
4761.96,6.04,-8.77,6.04,-8.76,4.60,4.48,3.62,10.64,10.63,14.81
4809.58,6.12,-8.64,6.13,-8.63,4.32,4.18,3.47,10.44,10.45,14.76
4857.67,6.21,-8.47,6.21,-8.49,4.05,3.89,3.32,10.26,10.26,14.68
4906.25,6.27,-8.32,6.28,-8.30,3.79,3.59,3.17,10.06,10.07,14.59
