frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
321.14,-1.12,2.84,-1.11,2.84,-2.85,-3.22,-2.78,-3.97,-3.96,-3.96
324.35,-1.12,2.87,-1.12,2.87,-2.87,-3.22,-2.75,-3.99,-3.99,-3.99
327.59,-1.12,2.89,-1.12,2.89,-2.89,-3.22,-2.72,-4.01,-4.02,-4.01
330.87,-1.12,2.93,-1.13,2.92,-2.92,-3.22,-2.70,-4.04,-4.05,-4.05
334.18,-1.16,2.93,-1.15,2.94,-2.95,-3.22,-2.68,-4.10,-4.09,-4.09
337.52,-1.16,2.97,-1.16,2.97,-2.97,-3.22,-2.66,-4.13,-4.13,-4.13
340.90,-1.16,3.00,-1.16,3.00,-3.00,-3.21,-2.64,-4.16,-4.16,-4.16
344.30,-1.16,3.04,-1.16,3.03,-3.03,-3.20,-2.62,-4.18,-4.19,-4.19
347.75,-1.16,3.07,-1.18,3.05,-3.05,-3.20,-2.60,-4.21,-4.23,-4.23
351.23,-1.21,3.06,-1.19,3.07,-3.08,-3.19,-2.59,-4.29,-4.27,-4.27
354.74,-1.21,3.09,-1.21,3.09,-3.10,-3.17,-2.58,-4.31,-4.31,-4.30
358.28,-1.21,3.13,-1.21,3.12,-3.13,-3.16,-2.57,-4.34,-4.34,-4.34
361.87,-1.21,3.15,-1.21,3.15,-3.15,-3.15,-2.56,-4.36,-4.36,-4.36
365.49,-1.21,3.18,-1.22,3.17,-3.17,-3.13,-2.56,-4.38,-4.40,-4.39
369.14,-1.25,3.18,-1.24,3.19,-3.20,-3.11,-2.55,-4.44,-4.43,-4.43
372.83,-1.25,3.21,-1.24,3.22,-3.22,-3.10,-2.55,-4.47,-4.46,-4.46
376.56,-1.25,3.25,-1.26,3.24,-3.24,-3.08,-2.55,-4.49,-4.49,-4.49
380.33,-1.25,3.27,-1.26,3.25,-3.25,-3.06,-2.56,-4.50,-4.52,-4.52
384.13,-1.29,3.25,-1.28,3.27,-3.27,-3.04,-2.56,-4.56,-4.54,-4.54
387.97,-1.29,3.28,-1.28,3.28,-3.28,-3.01,-2.57,-4.57,-4.56,-4.57
391.85,-1.29,3.31,-1.30,3.29,-3.28,-2.99,-2.57,-4.57,-4.58,-4.60
395.77,-1.29,3.29,-1.31,3.29,-3.29,-2.97,-2.58,-4.58,-4.59,-4.58
399.73,-1.34,3.28,-1.32,3.28,-3.29,-2.94,-2.59,-4.63,-4.61,-4.62
403.72,-1.34,3.27,-1.34,3.28,-3.29,-2.91,-2.61,-4.63,-4.63,-4.61
407.76,-1.34,3.27,-1.34,3.28,-3.29,-2.89,-2.62,-4.63,-4.63,-4.61
411.84,-1.34,3.29,-1.34,3.28,-3.28,-2.86,-2.63,-4.62,-4.62,-4.63
415.96,-1.34,3.28,-1.34,3.28,-3.27,-2.83,-2.65,-4.61,-4.61,-4.62
420.12,-1.36,3.25,-1.35,3.27,-3.25,-2.80,-2.66,-4.61,-4.61,-4.61
424.32,-1.36,3.24,-1.37,3.24,-3.23,-2.77,-2.68,-4.59,-4.60,-4.60
428.56,-1.38,3.22,-1.37,3.21,-3.21,-2.74,-2.69,-4.59,-4.58,-4.59
432.85,-1.38,3.16,-1.38,3.17,-3.18,-2.71,-2.71,-4.56,-4.56,-4.53
437.18,-1.38,3.15,-1.38,3.14,-3.15,-2.68,-2.72,-4.52,-4.53,-4.53
441.55,-1.38,3.11,-1.38,3.10,-3.11,-2.65,-2.73,-4.49,-4.49,-4.49
445.96,-1.38,3.07,-1.38,3.07,-3.06,-2.62,-2.75,-4.44,-4.44,-4.45
450.42,-1.38,3.02,-1.38,3.02,-3.02,-2.59,-2.76,-4.40,-4.40,-4.40
454.93,-1.38,2.97,-1.38,2.97,-2.97,-2.55,-2.77,-4.35,-4.35,-4.35
459.48,-1.38,2.93,-1.38,2.92,-2.92,-2.52,-2.78,-4.30,-4.30,-4.31
464.07,-1.38,2.86,-1.38,2.86,-2.87,-2.49,-2.78,-4.24,-4.24,-4.24
468.71,-1.37,2.79,-1.37,2.80,-2.81,-2.45,-2.79,-4.18,-4.17,-4.16
473.40,-1.36,2.75,-1.36,2.74,-2.74,-2.42,-2.79,-4.10,-4.10,-4.11
478.13,-1.34,2.69,-1.35,2.68,-2.67,-2.38,-2.79,-4.01,-4.02,-4.03
482.91,-1.34,2.60,-1.34,2.61,-2.60,-2.35,-2.79,-3.94,-3.94,-3.94
487.74,-1.34,2.52,-1.34,2.52,-2.52,-2.31,-2.78,-3.86,-3.86,-3.86
492.62,-1.34,2.43,-1.34,2.43,-2.44,-2.28,-2.77,-3.78,-3.78,-3.77
497.55,-1.34,2.36,-1.34,2.35,-2.35,-2.24,-2.76,-3.69,-3.69,-3.70
502.52,-1.34,2.25,-1.34,2.26,-2.26,-2.21,-2.74,-3.60,-3.60,-3.59
507.55,-1.34,2.18,-1.34,2.17,-2.16,-2.17,-2.73,-3.50,-3.50,-3.52
512.62,-1.34,2.05,-1.34,2.06,-2.07,-2.13,-2.70,-3.41,-3.41,-3.39
517.75,-1.34,1.97,-1.34,1.96,-1.98,-2.10,-2.68,-3.31,-3.32,-3.31
522.93,-1.34,1.84,-1.33,1.87,-1.88,-2.06,-2.65,-3.22,-3.21,-3.18
528.16,-1.31,1.80,-1.31,1.79,-1.78,-2.02,-2.62,-3.09,-3.09,-3.11
533.44,-1.29,1.69,-1.30,1.70,-1.68,-1.99,-2.59,-2.97,-2.98,-2.98
538.77,-1.29,1.60,-1.29,1.60,-1.58,-1.95,-2.55,-2.87,-2.87,-2.89
544.16,-1.29,1.48,-1.29,1.48,-1.48,-1.91,-2.51,-2.77,-2.77,-2.77
549.60,-1.29,1.35,-1.29,1.37,-1.38,-1.87,-2.47,-2.67,-2.67,-2.64
555.10,-1.29,1.27,-1.28,1.27,-1.29,-1.83,-2.43,-2.57,-2.56,-2.56
560.65,-1.25,1.19,-1.27,1.18,-1.19,-1.79,-2.38,-2.44,-2.45,-2.44
566.25,-1.25,1.08,-1.25,1.09,-1.09,-1.75,-2.33,-2.34,-2.34,-2.33
571.92,-1.25,0.99,-1.24,1.00,-1.00,-1.71,-2.29,-2.25,-2.23,-2.24
577.64,-1.22,0.91,-1.23,0.91,-0.91,-1.67,-2.24,-2.13,-2.13,-2.13
583.41,-1.21,0.83,-1.22,0.82,-0.82,-1.63,-2.19,-2.03,-2.04,-2.04
589.25,-1.21,0.72,-1.21,0.73,-0.73,-1.59,-2.13,-1.94,-1.94,-1.93
595.14,-1.21,0.63,-1.19,0.64,-0.64,-1.55,-2.08,-1.85,-1.83,-1.83
601.09,-1.17,0.57,-1.18,0.55,-0.55,-1.51,-2.03,-1.71,-1.72,-1.73
607.10,-1.16,0.48,-1.16,0.47,-0.45,-1.46,-1.98,-1.61,-1.62,-1.63
613.17,-1.16,0.37,-1.16,0.37,-0.36,-1.42,-1.93,-1.52,-1.52,-1.52
619.30,-1.16,0.28,-1.16,0.27,-0.28,-1.38,-1.87,-1.44,-1.44,-1.43
625.50,-1.16,0.18,-1.15,0.19,-0.20,-1.33,-1.82,-1.36,-1.35,-1.33
631.75,-1.13,0.12,-1.14,0.12,-0.13,-1.29,-1.77,-1.26,-1.26,-1.25
638.07,-1.12,0.07,-1.13,0.05,-0.06,-1.24,-1.72,-1.18,-1.19,-1.19
644.45,-1.12,0.01,-1.12,0.00,-0.00,-1.19,-1.67,-1.12,-1.12,-1.13
650.89,-1.12,-0.06,-1.11,-0.04,0.05,-1.15,-1.62,-1.07,-1.06,-1.06
657.40,-1.08,-0.06,-1.09,-0.08,0.09,-1.10,-1.57,-0.99,-1.01,-1.02
663.98,-1.08,-0.12,-1.08,-0.12,0.12,-1.05,-1.52,-0.96,-0.96,-0.96
670.62,-1.08,-0.13,-1.08,-0.14,0.14,-1.00,-1.47,-0.94,-0.93,-0.95
677.32,-1.08,-0.18,-1.08,-0.18,0.16,-0.95,-1.43,-0.92,-0.92,-0.90
684.10,-1.08,-0.19,-1.08,-0.19,0.18,-0.90,-1.38,-0.90,-0.90,-0.89
690.94,-1.08,-0.21,-1.08,-0.20,0.19,-0.85,-1.33,-0.89,-0.89,-0.87
697.85,-1.08,-0.18,-1.08,-0.19,0.21,-0.80,-1.29,-0.87,-0.87,-0.90
704.83,-1.08,-0.19,-1.08,-0.21,0.23,-0.75,-1.24,-0.85,-0.86,-0.89
711.87,-1.08,-0.22,-1.08,-0.23,0.25,-0.69,-1.20,-0.83,-0.83,-0.86
718.99,-1.08,-0.29,-1.06,-0.27,0.27,-0.64,-1.16,-0.81,-0.79,-0.79
726.18,-1.03,-0.30,-1.05,-0.30,0.30,-0.59,-1.12,-0.73,-0.75,-0.73
733.44,-1.03,-0.32,-1.03,-0.34,0.33,-0.54,-1.08,-0.70,-0.70,-0.71
740.78,-1.03,-0.37,-1.02,-0.37,0.37,-0.49,-1.04,-0.66,-0.65,-0.66
748.19,-1.03,-0.42,-1.03,-0.42,0.41,-0.44,-1.00,-0.61,-0.61,-0.61
755.67,-1.03,-0.46,-1.03,-0.46,0.46,-0.40,-0.96,-0.57,-0.57,-0.57
763.23,-1.03,-0.50,-1.03,-0.51,0.51,-0.35,-0.93,-0.52,-0.52,-0.53
770.86,-1.04,-0.55,-1.05,-0.56,0.56,-0.31,-0.89,-0.48,-0.48,-0.49
778.57,-1.08,-0.61,-1.07,-0.61,0.62,-0.26,-0.86,-0.46,-0.45,-0.47
786.35,-1.10,-0.68,-1.10,-0.68,0.69,-0.23,-0.82,-0.41,-0.41,-0.42
794.22,-1.13,-0.74,-1.13,-0.75,0.76,-0.19,-0.79,-0.37,-0.38,-0.39
802.16,-1.16,-0.81,-1.16,-0.81,0.82,-0.16,-0.76,-0.34,-0.33,-0.35
810.18,-1.19,-0.88,-1.19,-0.88,0.89,-0.13,-0.72,-0.30,-0.31,-0.31
818.28,-1.21,-0.93,-1.22,-0.95,0.94,-0.10,-0.69,-0.27,-0.27,-0.28
826.46,-1.25,-1.03,-1.23,-1.01,0.99,-0.08,-0.67,-0.26,-0.24,-0.22
834.73,-1.21,-1.04,-1.22,-1.05,1.02,-0.07,-0.64,-0.19,-0.20,-0.17
843.08,-1.18,-1.06,-1.18,-1.06,1.04,-0.06,-0.61,-0.14,-0.14,-0.12
851.51,-1.12,-1.05,-1.11,-1.05,1.04,-0.05,-0.58,-0.08,-0.07,-0.07
860.02,-1.02,-1.02,-1.03,-1.03,1.03,-0.04,-0.56,0.01,-0.00,0.00
868.62,-0.95,-1.00,-0.94,-0.99,1.00,-0.05,-0.54,0.06,0.06,0.05
877.31,-0.85,-0.95,-0.85,-0.96,0.98,-0.05,-0.51,0.13,0.12,0.10
886.08,-0.77,-0.93,-0.77,-0.93,0.94,-0.06,-0.49,0.17,0.17,0.16
894.94,-0.69,-0.91,-0.69,-0.90,0.91,-0.07,-0.47,0.22,0.22,0.22
903.89,-0.61,-0.86,-0.61,-0.88,0.88,-0.09,-0.45,0.27,0.27,0.25
912.93,-0.54,-0.86,-0.54,-0.85,0.85,-0.11,-0.44,0.31,0.31,0.32
922.06,-0.47,-0.83,-0.47,-0.82,0.83,-0.13,-0.42,0.36,0.36,0.36
931.28,-0.40,-0.79,-0.40,-0.81,0.81,-0.16,-0.41,0.41,0.41,0.39
940.59,-0.34,-0.78,-0.33,-0.78,0.79,-0.19,-0.40,0.45,0.45,0.44
950.00,-0.27,-0.77,-0.28,-0.77,0.77,-0.22,-0.39,0.50,0.49,0.50
959.50,-0.23,-0.74,-0.23,-0.76,0.76,-0.25,-0.38,0.53,0.53,0.51
969.09,-0.19,-0.77,-0.18,-0.75,0.75,-0.29,-0.37,0.56,0.57,0.58
978.78,-0.13,-0.74,-0.13,-0.74,0.73,-0.33,-0.37,0.60,0.60,0.61
988.57,-0.07,-0.71,-0.07,-0.72,0.72,-0.37,-0.36,0.65,0.65,0.64
998.46,-0.01,-0.71,-0.01,-0.71,0.71,-0.41,-0.36,0.70,0.70,0.70
1008.44,0.05,-0.68,0.05,-0.69,0.69,-0.45,-0.36,0.74,0.74,0.73
1018.53,0.11,-0.69,0.11,-0.68,0.68,-0.50,-0.37,0.79,0.79,0.80
1028.71,0.17,-0.65,0.17,-0.66,0.66,-0.54,-0.37,0.83,0.83,0.82
1039.00,0.23,-0.63,0.22,-0.64,0.64,-0.59,-0.38,0.87,0.86,0.86
1049.39,0.27,-0.63,0.27,-0.62,0.62,-0.64,-0.39,0.89,0.90,0.90
1059.88,0.32,-0.60,0.32,-0.60,0.61,-0.68,-0.40,0.93,0.93,0.92
1070.48,0.37,-0.58,0.37,-0.59,0.59,-0.73,-0.41,0.96,0.96,0.95
1081.19,0.42,-0.56,0.41,-0.57,0.57,-0.78,-0.42,0.99,0.99,0.98
1092.00,0.45,-0.56,0.46,-0.56,0.56,-0.83,-0.44,1.01,1.01,1.01
1102.92,0.50,-0.54,0.50,-0.54,0.54,-0.88,-0.46,1.04,1.04,1.04
1113.95,0.55,-0.52,0.56,-0.52,0.52,-0.93,-0.48,1.07,1.07,1.07
1125.09,0.62,-0.49,0.61,-0.50,0.49,-0.98,-0.50,1.11,1.11,1.11
1136.34,0.68,-0.47,0.68,-0.47,0.47,-1.03,-0.52,1.15,1.14,1.15
1147.70,0.73,-0.43,0.74,-0.43,0.43,-1.08,-0.54,1.16,1.17,1.16
1159.18,0.81,-0.39,0.80,-0.40,0.39,-1.13,-0.56,1.21,1.20,1.20
1170.77,0.88,-0.36,0.88,-0.35,0.35,-1.18,-0.59,1.23,1.23,1.24
1182.48,0.95,-0.31,0.96,-0.31,0.30,-1.23,-0.62,1.25,1.26,1.26
1194.30,1.05,-0.24,1.04,-0.25,0.25,-1.28,-0.64,1.30,1.29,1.29
1206.25,1.11,-0.19,1.12,-0.19,0.19,-1.33,-0.67,1.30,1.31,1.30
1218.31,1.21,-0.14,1.21,-0.14,0.13,-1.38,-0.70,1.34,1.34,1.35
1230.49,1.29,-0.07,1.29,-0.08,0.08,-1.43,-0.73,1.37,1.37,1.36
1242.80,1.37,-0.02,1.38,-0.01,0.02,-1.48,-0.76,1.39,1.40,1.39
1255.22,1.46,0.05,1.45,0.04,-0.03,-1.53,-0.80,1.43,1.42,1.41
1267.78,1.53,0.10,1.52,0.09,-0.08,-1.57,-0.83,1.45,1.44,1.43
1280.45,1.58,0.13,1.59,0.13,-0.13,-1.62,-0.86,1.45,1.46,1.45
1293.26,1.65,0.16,1.66,0.17,-0.17,-1.67,-0.90,1.48,1.49,1.49
1306.19,1.73,0.21,1.73,0.20,-0.21,-1.71,-0.93,1.52,1.52,1.52
1319.25,1.80,0.25,1.79,0.24,-0.24,-1.76,-0.97,1.56,1.55,1.55
1332.45,1.85,0.27,1.86,0.27,-0.27,-1.80,-1.01,1.58,1.59,1.58
1345.77,1.91,0.30,1.91,0.30,-0.30,-1.84,-1.05,1.62,1.62,1.61
1359.23,1.97,0.32,1.97,0.32,-0.32,-1.89,-1.09,1.66,1.65,1.65
1372.82,2.02,0.34,2.02,0.34,-0.33,-1.93,-1.13,1.69,1.69,1.68
1386.55,2.06,0.35,2.07,0.35,-0.34,-1.97,-1.17,1.72,1.72,1.71
1400.41,2.11,0.36,2.11,0.36,-0.35,-2.01,-1.21,1.76,1.76,1.75
1414.42,2.15,0.36,2.15,0.36,-0.36,-2.05,-1.25,1.79,1.79,1.79
1428.56,2.19,0.37,2.19,0.36,-0.37,-2.09,-1.29,1.82,1.82,1.82
1442.85,2.22,0.36,2.22,0.37,-0.38,-2.13,-1.34,1.84,1.84,1.86
1457.28,2.26,0.38,2.26,0.38,-0.40,-2.16,-1.38,1.86,1.86,1.88
1471.85,2.30,0.40,2.30,0.40,-0.42,-2.20,-1.43,1.88,1.89,1.90
1486.57,2.35,0.43,2.36,0.43,-0.43,-2.23,-1.48,1.92,1.92,1.92
1501.43,2.41,0.46,2.42,0.47,-0.45,-2.26,-1.53,1.96,1.97,1.95
1516.45,2.48,0.51,2.47,0.50,-0.47,-2.30,-1.58,2.01,2.00,1.97
1531.61,2.52,0.53,2.51,0.51,-0.49,-2.33,-1.63,2.04,2.02,1.99
1546.93,2.52,0.49,2.54,0.50,-0.50,-2.36,-1.68,2.02,2.04,2.03
1562.40,2.57,0.49,2.57,0.49,-0.51,-2.38,-1.74,2.06,2.06,2.08
1578.02,2.61,0.49,2.61,0.51,-0.52,-2.41,-1.79,2.09,2.10,2.12
1593.80,2.67,0.55,2.67,0.53,-0.53,-2.43,-1.85,2.14,2.14,2.12
1609.74,2.72,0.56,2.71,0.55,-0.54,-2.46,-1.90,2.18,2.17,2.16
1625.84,2.76,0.55,2.77,0.56,-0.57,-2.48,-1.96,2.19,2.20,2.21
1642.10,2.83,0.58,2.83,0.58,-0.60,-2.50,-2.02,2.23,2.24,2.25
1658.52,2.92,0.62,2.92,0.63,-0.64,-2.51,-2.08,2.28,2.29,2.30
1675.10,3.03,0.69,3.03,0.68,-0.68,-2.53,-2.15,2.35,2.34,2.34
1691.85,3.14,0.76,3.14,0.75,-0.74,-2.54,-2.21,2.41,2.40,2.38
1708.77,3.24,0.80,3.25,0.81,-0.79,-2.55,-2.27,2.45,2.45,2.44
1725.86,3.37,0.88,3.36,0.86,-0.86,-2.56,-2.34,2.51,2.50,2.49
1743.12,3.49,0.91,3.49,0.92,-0.94,-2.57,-2.40,2.55,2.56,2.58
1760.55,3.63,0.99,3.64,1.00,-1.01,-2.57,-2.46,2.62,2.62,2.64
1778.15,3.79,1.09,3.79,1.08,-1.10,-2.58,-2.52,2.69,2.69,2.70
1795.94,3.96,1.18,3.95,1.17,-1.18,-2.58,-2.59,2.78,2.78,2.78
1813.90,4.12,1.25,4.12,1.26,-1.26,-2.58,-2.65,2.86,2.86,2.87
1832.03,4.29,1.33,4.29,1.34,-1.34,-2.57,-2.70,2.95,2.96,2.96
1850.36,4.46,1.42,4.46,1.40,-1.40,-2.57,-2.76,3.06,3.06,3.04
1868.86,4.62,1.46,4.62,1.46,-1.45,-2.56,-2.81,3.17,3.17,3.16
1887.55,4.75,1.49,4.75,1.49,-1.47,-2.55,-2.85,3.28,3.28,3.26
1906.42,4.87,1.51,4.87,1.50,-1.47,-2.53,-2.89,3.40,3.40,3.36
1925.49,4.96,1.47,4.96,1.47,-1.44,-2.52,-2.92,3.52,3.52,3.49
1944.74,5.04,1.42,5.04,1.41,-1.39,-2.50,-2.95,3.65,3.64,3.62
1964.19,5.10,1.31,5.10,1.33,-1.33,-2.48,-2.96,3.78,3.78,3.79
1983.83,5.16,1.25,5.16,1.23,-1.24,-2.46,-2.97,3.92,3.92,3.91
2003.67,5.22,1.13,5.22,1.13,-1.14,-2.44,-2.97,4.08,4.07,4.09
2023.71,5.27,1.04,5.27,1.03,-1.04,-2.41,-2.96,4.23,4.23,4.23
2043.94,5.33,0.93,5.33,0.93,-0.94,-2.38,-2.95,4.39,4.39,4.40
2064.38,5.40,0.83,5.40,0.84,-0.85,-2.35,-2.92,4.55,4.55,4.57
2085.03,5.48,0.75,5.48,0.75,-0.76,-2.32,-2.89,4.72,4.73,4.73
2105.88,5.58,0.67,5.57,0.66,-0.67,-2.29,-2.85,4.91,4.90,4.91
2126.94,5.66,0.59,5.67,0.59,-0.59,-2.26,-2.80,5.08,5.08,5.07
2148.20,5.76,0.50,5.76,0.51,-0.50,-2.22,-2.74,5.26,5.26,5.26
2169.69,5.87,0.44,5.86,0.43,-0.42,-2.19,-2.69,5.45,5.44,5.43
2191.38,5.95,0.36,5.95,0.35,-0.34,-2.15,-2.62,5.61,5.61,5.59
2213.30,6.05,0.28,6.04,0.27,-0.27,-2.11,-2.55,5.78,5.78,5.77
2235.43,6.13,0.17,6.14,0.18,-0.19,-2.07,-2.48,5.94,5.94,5.96
2257.78,6.24,0.11,6.24,0.10,-0.12,-2.02,-2.41,6.12,6.12,6.13
2280.36,6.36,0.04,6.36,0.03,-0.05,-1.98,-2.34,6.31,6.31,6.32
2303.17,6.49,-0.03,6.50,-0.02,0.02,-1.93,-2.27,6.51,6.52,6.52
2326.20,6.66,-0.09,6.65,-0.09,0.09,-1.89,-2.19,6.75,6.75,6.75
2349.46,6.82,-0.15,6.81,-0.17,0.17,-1.84,-2.12,6.99,6.98,6.97
2372.95,6.97,-0.25,6.98,-0.24,0.25,-1.79,-2.04,7.22,7.23,7.22
2396.68,7.14,-0.34,7.14,-0.33,0.35,-1.74,-1.97,7.49,7.48,7.48
2420.65,7.30,-0.41,7.29,-0.44,0.45,-1.69,-1.89,7.75,7.74,7.71
2444.86,7.44,-0.55,7.44,-0.55,0.56,-1.64,-1.82,8.00,8.00,7.99
2469.31,7.58,-0.70,7.59,-0.68,0.69,-1.59,-1.75,8.27,8.28,8.28
2494.00,7.74,-0.81,7.73,-0.82,0.82,-1.53,-1.68,8.56,8.55,8.55
2518.94,7.89,-0.95,7.89,-0.96,0.96,-1.48,-1.61,8.85,8.84,8.84
2544.13,8.04,-1.10,8.05,-1.10,1.09,-1.43,-1.54,9.13,9.14,9.14
2569.57,8.21,-1.24,8.21,-1.24,1.23,-1.37,-1.47,9.44,9.44,9.45
2595.27,8.38,-1.37,8.37,-1.38,1.36,-1.31,-1.41,9.74,9.73,9.75
2621.22,8.54,-1.51,8.54,-1.51,1.49,-1.26,-1.34,10.03,10.03,10.05
2647.43,8.70,-1.63,8.71,-1.62,1.61,-1.20,-1.28,10.31,10.32,10.33
2673.90,8.87,-1.74,8.87,-1.74,1.75,-1.14,-1.22,10.62,10.62,10.61
2700.64,9.05,-1.83,9.03,-1.85,1.88,-1.08,-1.15,10.93,10.91,10.88
2727.65,9.17,-2.01,9.18,-1.99,2.02,-1.02,-1.09,11.19,11.20,11.18
2754.93,9.31,-2.13,9.31,-2.15,2.17,-0.96,-1.03,11.48,11.48,11.44
2782.48,9.43,-2.33,9.43,-2.32,2.32,-0.89,-0.97,11.75,11.75,11.76
2810.30,9.55,-2.48,9.55,-2.49,2.48,-0.83,-0.91,12.03,12.04,12.03
2838.40,9.67,-2.66,9.67,-2.65,2.65,-0.77,-0.85,12.32,12.32,12.33
2866.79,9.78,-2.80,9.78,-2.81,2.81,-0.70,-0.79,12.59,12.59,12.58
2895.46,9.90,-2.96,9.90,-2.96,2.96,-0.64,-0.74,12.86,12.86,12.86
2924.41,10.00,-3.11,10.00,-3.11,3.10,-0.57,-0.68,13.10,13.10,13.11
2953.65,10.10,-3.23,10.10,-3.24,3.23,-0.51,-0.62,13.33,13.33,13.33
2983.19,10.19,-3.36,10.19,-3.35,3.34,-0.44,-0.56,13.53,13.53,13.55
3013.02,10.29,-3.44,10.29,-3.44,3.43,-0.38,-0.51,13.72,13.72,13.73
3043.15,10.37,-3.53,10.37,-3.53,3.51,-0.31,-0.45,13.88,13.88,13.90
3073.58,10.45,-3.57,10.45,-3.58,3.57,-0.24,-0.39,14.02,14.02,14.02
3104.32,10.50,-3.65,10.51,-3.63,3.62,-0.18,-0.33,14.12,14.13,14.15
3135.36,10.58,-3.65,10.58,-3.66,3.66,-0.11,-0.27,14.24,14.24,14.23
3166.72,10.63,-3.70,10.63,-3.70,3.70,-0.04,-0.21,14.33,14.33,14.33
3198.38,10.67,-3.73,10.67,-3.73,3.74,0.02,-0.16,14.41,14.41,14.40
3230.37,10.69,-3.79,10.70,-3.78,3.79,0.09,-0.10,14.48,14.49,14.48
3262.67,10.71,-3.83,10.71,-3.84,3.85,0.15,-0.03,14.56,14.56,14.54
3295.30,10.71,-3.91,10.70,-3.92,3.93,0.22,0.03,14.64,14.63,14.62
3328.25,10.66,-4.02,10.67,-4.02,4.02,0.28,0.09,14.69,14.70,14.68
3361.53,10.62,-4.13,10.62,-4.13,4.14,0.35,0.15,14.76,14.76,14.75
3395.15,10.54,-4.26,10.54,-4.26,4.28,0.41,0.21,14.82,14.82,14.80
3429.10,10.44,-4.39,10.43,-4.41,4.43,0.47,0.28,14.87,14.86,14.83
3463.39,10.27,-4.60,10.28,-4.58,4.60,0.53,0.34,14.87,14.88,14.87
3498.03,10.11,-4.76,10.11,-4.77,4.77,0.59,0.41,14.88,14.88,14.87
3533.01,9.90,-4.97,9.90,-4.97,4.95,0.65,0.47,14.85,14.85,14.87
3568.34,9.68,-5.15,9.68,-5.15,5.14,0.70,0.54,14.82,14.82,14.83
3604.02,9.44,-5.32,9.44,-5.32,5.32,0.75,0.60,14.76,14.76,14.76
3640.06,9.19,-5.47,9.19,-5.47,5.48,0.80,0.66,14.67,14.68,14.66
3676.46,8.93,-5.61,8.93,-5.62,5.63,0.85,0.72,14.56,14.56,14.54
3713.22,8.67,-5.75,8.66,-5.76,5.75,0.89,0.78,14.42,14.42,14.42
3750.36,8.37,-5.89,8.38,-5.89,5.85,0.93,0.84,14.22,14.23,14.26
3787.86,8.09,-6.02,8.09,-6.01,5.92,0.96,0.89,14.01,14.01,14.11
3825.74,7.78,-6.12,7.79,-6.13,5.98,1.00,0.93,13.76,13.76,13.90
3864.00,7.49,-6.23,7.48,-6.25,6.01,1.02,0.97,13.50,13.49,13.72
3902.64,7.16,-6.37,7.16,-6.37,6.02,1.04,1.01,13.18,13.18,13.53
3941.66,6.83,-6.50,6.84,-6.49,6.03,1.06,1.03,12.86,12.87,13.33
3981.08,6.52,-6.60,6.52,-6.61,6.02,1.07,1.05,12.54,12.54,13.12
4020.89,6.21,-6.70,6.20,-6.72,6.01,1.08,1.06,12.22,12.21,12.91
4061.10,5.88,-6.83,5.88,-6.82,6.00,1.08,1.06,11.88,11.88,12.71
4101.71,5.57,-6.92,5.57,-6.93,6.00,1.07,1.05,11.57,11.57,12.49
4142.73,5.29,-7.01,5.29,-7.02,6.00,1.06,1.03,11.29,11.29,12.30
4184.15,5.03,-7.09,5.04,-7.09,6.00,1.04,1.00,11.03,11.04,12.12
4226.00,4.85,-7.12,4.84,-7.13,6.00,1.01,0.97,10.85,10.84,11.97
4268.26,4.71,-7.12,4.71,-7.11,6.00,0.97,0.92,10.71,10.71,11.83
4310.94,4.64,-7.06,4.67,-7.05,6.00,0.93,0.87,10.64,10.67,11.70
4354.05,4.71,-6.91,4.71,-6.92,6.00,0.88,0.82,10.71,10.71,11.62
4397.59,4.84,-6.77,4.84,-6.76,6.00,0.82,0.76,10.84,10.84,11.61
4441.56,5.02,-6.58,5.01,-6.59,6.00,0.75,0.70,11.02,11.01,11.60
4485.98,5.19,-6.44,5.19,-6.44,6.00,0.68,0.63,11.19,11.19,11.63
4530.84,5.37,-6.32,5.38,-6.32,6.00,0.60,0.56,11.38,11.38,11.69
4576.15,5.55,-6.23,5.54,-6.26,6.02,0.51,0.50,11.57,11.57,11.78
4621.91,5.70,-6.25,5.69,-6.24,6.04,0.41,0.43,11.74,11.74,11.95
4668.13,5.81,-6.26,5.82,-6.25,6.05,0.31,0.36,11.86,11.87,12.07
4714.81,5.94,-6.26,5.94,-6.28,6.03,0.20,0.29,11.97,11.97,12.20
4761.96,6.04,-6.32,6.04,-6.31,5.99,0.08,0.23,12.03,12.02,12.36
4809.58,6.12,-6.36,6.13,-6.37,5.90,-0.05,0.16,12.02,12.03,12.48
4857.67,6.21,-6.44,6.21,-6.44,5.78,-0.18,0.09,11.99,11.99,12.65
4906.25,6.27,-6.51,6.28,-6.51,5.62,-0.32,0.03,11.89,11.90,12.78
4955.31,6.32,-6.60,6.32,-6.60,5.43,-0.46,-0.04,11.75,11.75,12.92
5004.87,6.33,-6.70,6.32,-6.72,5.20,-0.61,-0.11,11.53,11.52,13.03
5054.91,6.29,-6.86,6.28,-6.86,4.94,-0.76,-0.18,11.23,11.23,13.15
5105.46,6.21,-7.02,6.21,-7.02,4.67,-0.92,-0.25,10.88,10.88,13.23
5156.52,6.10,-7.19,6.10,-7.19,4.39,-1.08,-0.33,10.49,10.50,13.29
