frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
296.57,-1.03,3.53,-1.02,3.54,-3.55,-3.77,-3.52,-4.58,-4.57,-4.56
299.53,-1.03,3.54,-1.03,3.55,-3.55,-3.78,-3.49,-4.57,-4.58,-4.57
302.53,-1.03,3.57,-1.04,3.55,-3.54,-3.79,-3.46,-4.57,-4.59,-4.60
305.55,-1.07,3.54,-1.06,3.55,-3.54,-3.80,-3.43,-4.61,-4.60,-4.60
308.61,-1.08,3.54,-1.07,3.54,-3.53,-3.80,-3.40,-4.61,-4.61,-4.62
311.69,-1.08,3.53,-1.08,3.53,-3.53,-3.81,-3.38,-4.61,-4.62,-4.61
314.81,-1.08,3.53,-1.09,3.52,-3.53,-3.81,-3.35,-4.61,-4.62,-4.61
317.96,-1.11,3.51,-1.10,3.52,-3.53,-3.81,-3.32,-4.64,-4.63,-4.62
321.14,-1.12,3.52,-1.11,3.52,-3.53,-3.81,-3.30,-4.65,-4.64,-4.63
324.35,-1.12,3.53,-1.12,3.53,-3.52,-3.81,-3.28,-4.64,-4.64,-4.65
327.59,-1.12,3.54,-1.12,3.53,-3.52,-3.81,-3.26,-4.64,-4.65,-4.66
330.87,-1.12,3.54,-1.13,3.53,-3.53,-3.81,-3.24,-4.64,-4.66,-4.66
334.18,-1.16,3.52,-1.15,3.53,-3.53,-3.81,-3.23,-4.69,-4.67,-4.68
337.52,-1.16,3.51,-1.16,3.52,-3.52,-3.81,-3.22,-4.68,-4.68,-4.67
340.90,-1.16,3.52,-1.16,3.52,-3.52,-3.80,-3.20,-4.68,-4.68,-4.68
344.30,-1.16,3.53,-1.16,3.53,-3.52,-3.80,-3.20,-4.68,-4.68,-4.69
347.75,-1.16,3.54,-1.18,3.53,-3.52,-3.79,-3.19,-4.68,-4.70,-4.70
351.23,-1.21,3.52,-1.19,3.52,-3.53,-3.78,-3.19,-4.73,-4.72,-4.73
354.74,-1.21,3.51,-1.21,3.52,-3.53,-3.78,-3.19,-4.74,-4.74,-4.72
358.28,-1.21,3.52,-1.21,3.53,-3.54,-3.77,-3.19,-4.74,-4.75,-4.73
361.87,-1.21,3.55,-1.21,3.55,-3.54,-3.76,-3.19,-4.75,-4.75,-4.76
365.49,-1.21,3.57,-1.22,3.56,-3.55,-3.74,-3.20,-4.76,-4.77,-4.78
369.14,-1.25,3.55,-1.24,3.57,-3.56,-3.73,-3.21,-4.81,-4.79,-4.80
372.83,-1.25,3.57,-1.24,3.57,-3.57,-3.72,-3.22,-4.82,-4.81,-4.81
376.56,-1.25,3.59,-1.26,3.57,-3.58,-3.71,-3.24,-4.83,-4.84,-4.84
380.33,-1.25,3.59,-1.26,3.59,-3.59,-3.69,-3.25,-4.84,-4.86,-4.84
384.13,-1.29,3.59,-1.28,3.60,-3.60,-3.68,-3.27,-4.89,-4.88,-4.88
387.97,-1.29,3.62,-1.28,3.62,-3.62,-3.66,-3.29,-4.91,-4.90,-4.91
391.85,-1.29,3.64,-1.30,3.64,-3.63,-3.64,-3.31,-4.92,-4.93,-4.93
395.77,-1.29,3.67,-1.31,3.65,-3.65,-3.62,-3.34,-4.94,-4.95,-4.96
399.73,-1.34,3.64,-1.32,3.66,-3.66,-3.60,-3.36,-5.00,-4.99,-4.98
403.72,-1.34,3.67,-1.34,3.68,-3.68,-3.58,-3.39,-5.02,-5.02,-5.01
407.76,-1.34,3.70,-1.34,3.70,-3.70,-3.56,-3.42,-5.04,-5.04,-5.04
411.84,-1.34,3.72,-1.34,3.72,-3.72,-3.54,-3.45,-5.06,-5.06,-5.06
415.96,-1.34,3.74,-1.34,3.74,-3.73,-3.52,-3.48,-5.07,-5.08,-5.08
420.12,-1.36,3.74,-1.35,3.75,-3.75,-3.50,-3.51,-5.11,-5.10,-5.10
424.32,-1.36,3.76,-1.37,3.76,-3.77,-3.48,-3.54,-5.13,-5.13,-5.12
428.56,-1.38,3.78,-1.37,3.78,-3.78,-3.45,-3.57,-5.16,-5.16,-5.15
432.85,-1.38,3.80,-1.38,3.79,-3.79,-3.43,-3.60,-5.17,-5.17,-5.18
437.18,-1.38,3.80,-1.38,3.80,-3.80,-3.40,-3.63,-5.18,-5.18,-5.18
441.55,-1.38,3.81,-1.38,3.81,-3.80,-3.38,-3.66,-5.18,-5.18,-5.19
445.96,-1.38,3.82,-1.38,3.81,-3.80,-3.35,-3.68,-5.18,-5.18,-5.20
450.42,-1.38,3.81,-1.38,3.81,-3.80,-3.32,-3.71,-5.18,-5.18,-5.19
454.93,-1.38,3.79,-1.38,3.80,-3.80,-3.30,-3.73,-5.18,-5.18,-5.17
459.48,-1.38,3.79,-1.38,3.78,-3.79,-3.27,-3.75,-5.17,-5.17,-5.17
464.07,-1.38,3.77,-1.38,3.77,-3.78,-3.24,-3.76,-5.16,-5.16,-5.15
468.71,-1.37,3.75,-1.37,3.76,-3.76,-3.21,-3.78,-5.13,-5.13,-5.12
473.40,-1.36,3.75,-1.36,3.75,-3.74,-3.18,-3.79,-5.10,-5.10,-5.11
478.13,-1.34,3.75,-1.35,3.73,-3.72,-3.15,-3.79,-5.06,-5.07,-5.09
482.91,-1.34,3.69,-1.34,3.70,-3.69,-3.12,-3.79,-5.03,-5.03,-5.03
487.74,-1.34,3.67,-1.34,3.67,-3.66,-3.09,-3.79,-5.00,-5.00,-5.01
492.62,-1.34,3.61,-1.34,3.62,-3.62,-3.06,-3.78,-4.96,-4.96,-4.95
497.55,-1.34,3.59,-1.34,3.58,-3.58,-3.03,-3.77,-4.92,-4.92,-4.93
502.52,-1.34,3.53,-1.34,3.54,-3.54,-3.00,-3.75,-4.88,-4.88,-4.87
507.55,-1.34,3.50,-1.34,3.50,-3.50,-2.97,-3.73,-4.84,-4.84,-4.84
512.62,-1.34,3.45,-1.34,3.45,-3.46,-2.93,-3.71,-4.80,-4.80,-4.79
517.75,-1.34,3.40,-1.34,3.40,-3.42,-2.90,-3.68,-4.75,-4.75,-4.74
522.93,-1.34,3.35,-1.33,3.37,-3.37,-2.87,-3.64,-4.71,-4.70,-4.69
528.16,-1.31,3.34,-1.31,3.34,-3.33,-2.84,-3.60,-4.64,-4.65,-4.65
533.44,-1.29,3.31,-1.30,3.31,-3.29,-2.80,-3.56,-4.58,-4.59,-4.60
538.77,-1.29,3.26,-1.29,3.27,-3.25,-2.77,-3.51,-4.54,-4.54,-4.55
544.16,-1.29,3.21,-1.29,3.21,-3.21,-2.73,-3.46,-4.50,-4.50,-4.50
549.60,-1.29,3.15,-1.29,3.16,-3.17,-2.70,-3.40,-4.46,-4.46,-4.44
555.10,-1.29,3.11,-1.28,3.12,-3.13,-2.67,-3.34,-4.42,-4.41,-4.40
560.65,-1.25,3.10,-1.27,3.08,-3.09,-2.63,-3.28,-4.34,-4.35,-4.35
566.25,-1.25,3.03,-1.25,3.04,-3.04,-2.60,-3.22,-4.29,-4.29,-4.28
571.92,-1.25,2.99,-1.24,3.00,-3.00,-2.56,-3.16,-4.24,-4.23,-4.24
577.64,-1.22,2.95,-1.23,2.95,-2.95,-2.53,-3.09,-4.17,-4.18,-4.17
583.41,-1.21,2.92,-1.22,2.91,-2.91,-2.49,-3.02,-4.12,-4.13,-4.12
589.25,-1.21,2.86,-1.21,2.85,-2.86,-2.46,-2.95,-4.07,-4.06,-4.06
595.14,-1.21,2.79,-1.19,2.81,-2.81,-2.42,-2.89,-4.02,-4.00,-3.99
601.09,-1.17,2.77,-1.18,2.76,-2.75,-2.39,-2.81,-3.92,-3.93,-3.93
607.10,-1.16,2.72,-1.16,2.71,-2.69,-2.35,-2.74,-3.85,-3.86,-3.87
613.17,-1.16,2.65,-1.16,2.65,-2.64,-2.32,-2.67,-3.80,-3.79,-3.81
619.30,-1.16,2.57,-1.16,2.57,-2.58,-2.28,-2.60,-3.74,-3.74,-3.73
625.50,-1.16,2.51,-1.15,2.51,-2.52,-2.24,-2.53,-3.68,-3.67,-3.67
631.75,-1.13,2.45,-1.14,2.45,-2.46,-2.21,-2.47,-3.59,-3.59,-3.58
638.07,-1.12,2.39,-1.13,2.39,-2.40,-2.17,-2.40,-3.51,-3.52,-3.51
644.45,-1.12,2.34,-1.12,2.33,-2.33,-2.13,-2.33,-3.45,-3.45,-3.46
650.89,-1.12,2.27,-1.11,2.27,-2.26,-2.09,-2.26,-3.38,-3.37,-3.39
657.40,-1.08,2.22,-1.09,2.21,-2.20,-2.06,-2.20,-3.28,-3.29,-3.30
663.98,-1.08,2.14,-1.08,2.13,-2.13,-2.02,-2.13,-3.21,-3.21,-3.22
670.62,-1.08,2.06,-1.08,2.06,-2.05,-1.98,-2.07,-3.13,-3.13,-3.14
677.32,-1.08,1.97,-1.08,1.97,-1.97,-1.94,-2.01,-3.05,-3.05,-3.05
684.10,-1.08,1.91,-1.08,1.89,-1.90,-1.90,-1.94,-2.98,-2.98,-2.99
690.94,-1.08,1.81,-1.08,1.82,-1.82,-1.86,-1.88,-2.90,-2.90,-2.89
697.85,-1.08,1.75,-1.08,1.74,-1.75,-1.82,-1.83,-2.83,-2.83,-2.83
704.83,-1.08,1.68,-1.08,1.66,-1.68,-1.77,-1.77,-2.76,-2.76,-2.76
711.87,-1.08,1.59,-1.08,1.60,-1.61,-1.73,-1.71,-2.69,-2.69,-2.67
718.99,-1.08,1.54,-1.06,1.55,-1.56,-1.68,-1.66,-2.64,-2.62,-2.62
726.18,-1.03,1.54,-1.05,1.51,-1.51,-1.64,-1.61,-2.54,-2.55,-2.57
733.44,-1.03,1.47,-1.03,1.47,-1.46,-1.59,-1.55,-2.49,-2.49,-2.50
740.78,-1.03,1.41,-1.02,1.41,-1.42,-1.54,-1.50,-2.45,-2.44,-2.44
748.19,-1.03,1.36,-1.03,1.37,-1.38,-1.49,-1.45,-2.41,-2.40,-2.39
755.67,-1.03,1.33,-1.03,1.33,-1.34,-1.44,-1.41,-2.37,-2.36,-2.36
763.23,-1.03,1.31,-1.03,1.30,-1.29,-1.38,-1.36,-2.32,-2.32,-2.34
770.86,-1.04,1.25,-1.05,1.25,-1.24,-1.33,-1.31,-2.28,-2.29,-2.29
778.57,-1.08,1.20,-1.07,1.20,-1.18,-1.27,-1.27,-2.26,-2.25,-2.28
786.35,-1.10,1.12,-1.10,1.13,-1.12,-1.21,-1.23,-2.22,-2.22,-2.22
794.22,-1.13,1.08,-1.13,1.06,-1.04,-1.14,-1.19,-2.17,-2.18,-2.21
802.16,-1.16,0.99,-1.16,0.99,-0.96,-1.08,-1.15,-2.12,-2.12,-2.15
810.18,-1.19,0.90,-1.19,0.90,-0.88,-1.01,-1.11,-2.07,-2.08,-2.09
818.28,-1.21,0.81,-1.22,0.80,-0.81,-0.95,-1.07,-2.01,-2.02,-2.02
826.46,-1.25,0.69,-1.23,0.71,-0.74,-0.88,-1.03,-1.99,-1.97,-1.94
834.73,-1.21,0.66,-1.22,0.65,-0.68,-0.81,-1.00,-1.89,-1.90,-1.87
843.08,-1.18,0.61,-1.18,0.61,-0.64,-0.75,-0.96,-1.82,-1.81,-1.79
851.51,-1.12,0.60,-1.11,0.60,-0.61,-0.69,-0.93,-1.73,-1.72,-1.72
860.02,-1.02,0.61,-1.03,0.60,-0.60,-0.64,-0.90,-1.62,-1.64,-1.63
868.62,-0.95,0.60,-0.94,0.61,-0.61,-0.60,-0.86,-1.56,-1.55,-1.55
877.31,-0.85,0.64,-0.85,0.63,-0.63,-0.57,-0.83,-1.48,-1.48,-1.49
886.08,-0.77,0.66,-0.77,0.66,-0.65,-0.54,-0.81,-1.42,-1.42,-1.43
894.94,-0.69,0.69,-0.69,0.69,-0.67,-0.53,-0.78,-1.36,-1.36,-1.38
903.89,-0.61,0.71,-0.61,0.70,-0.70,-0.53,-0.75,-1.30,-1.31,-1.32
912.93,-0.54,0.71,-0.54,0.72,-0.71,-0.53,-0.73,-1.25,-1.25,-1.25
922.06,-0.47,0.73,-0.47,0.73,-0.73,-0.54,-0.70,-1.20,-1.20,-1.20
931.28,-0.40,0.74,-0.40,0.74,-0.73,-0.56,-0.68,-1.13,-1.13,-1.14
940.59,-0.34,0.74,-0.33,0.74,-0.73,-0.57,-0.66,-1.07,-1.07,-1.08
950.00,-0.27,0.74,-0.28,0.73,-0.73,-0.59,-0.63,-1.00,-1.01,-1.01
959.50,-0.23,0.72,-0.23,0.72,-0.72,-0.61,-0.62,-0.95,-0.95,-0.95
969.09,-0.19,0.70,-0.18,0.70,-0.71,-0.63,-0.60,-0.90,-0.89,-0.89
978.78,-0.13,0.70,-0.13,0.69,-0.69,-0.65,-0.58,-0.82,-0.82,-0.83
988.57,-0.07,0.66,-0.07,0.67,-0.67,-0.67,-0.56,-0.74,-0.74,-0.73
998.46,-0.01,0.65,-0.01,0.64,-0.64,-0.68,-0.55,-0.65,-0.65,-0.66
1008.44,0.05,0.62,0.05,0.62,-0.62,-0.70,-0.53,-0.57,-0.57,-0.57
1018.53,0.11,0.59,0.11,0.59,-0.59,-0.71,-0.52,-0.47,-0.47,-0.48
1028.71,0.17,0.56,0.17,0.56,-0.55,-0.71,-0.51,-0.38,-0.38,-0.39
1039.00,0.23,0.53,0.22,0.52,-0.51,-0.72,-0.50,-0.28,-0.29,-0.30
1049.39,0.27,0.48,0.27,0.48,-0.48,-0.72,-0.49,-0.21,-0.20,-0.21
1059.88,0.32,0.44,0.32,0.44,-0.44,-0.73,-0.48,-0.12,-0.12,-0.12
1070.48,0.37,0.41,0.37,0.40,-0.41,-0.73,-0.47,-0.04,-0.04,-0.04
1081.19,0.42,0.38,0.41,0.37,-0.38,-0.73,-0.47,0.04,0.04,0.04
1092.00,0.45,0.34,0.46,0.35,-0.36,-0.73,-0.46,0.10,0.10,0.11
1102.92,0.50,0.34,0.50,0.34,-0.34,-0.73,-0.45,0.16,0.16,0.16
1113.95,0.55,0.35,0.56,0.34,-0.34,-0.72,-0.45,0.21,0.21,0.20
1125.09,0.62,0.34,0.61,0.34,-0.35,-0.72,-0.45,0.27,0.26,0.28
1136.34,0.68,0.36,0.68,0.36,-0.37,-0.71,-0.45,0.31,0.30,0.32
1147.70,0.73,0.39,0.74,0.39,-0.40,-0.71,-0.44,0.33,0.34,0.34
1159.18,0.81,0.45,0.80,0.44,-0.44,-0.70,-0.44,0.37,0.37,0.36
1170.77,0.88,0.48,0.88,0.49,-0.48,-0.70,-0.44,0.40,0.40,0.40
1182.48,0.95,0.54,0.96,0.53,-0.53,-0.69,-0.44,0.42,0.43,0.41
1194.30,1.05,0.59,1.04,0.58,-0.58,-0.69,-0.45,0.47,0.46,0.46
1206.25,1.11,0.60,1.12,0.63,-0.63,-0.68,-0.45,0.48,0.49,0.51
1218.31,1.21,0.69,1.21,0.67,-0.67,-0.67,-0.45,0.54,0.53,0.52
1230.49,1.29,0.72,1.29,0.72,-0.71,-0.67,-0.46,0.58,0.58,0.57
1242.80,1.37,0.75,1.38,0.76,-0.74,-0.66,-0.46,0.63,0.64,0.62
1255.22,1.46,0.79,1.45,0.78,-0.76,-0.66,-0.46,0.70,0.69,0.67
1267.78,1.53,0.81,1.52,0.79,-0.78,-0.65,-0.47,0.75,0.74,0.72
1280.45,1.58,0.78,1.59,0.79,-0.79,-0.64,-0.48,0.79,0.80,0.80
1293.26,1.65,0.78,1.66,0.79,-0.79,-0.64,-0.48,0.86,0.87,0.87
1306.19,1.73,0.80,1.73,0.79,-0.79,-0.63,-0.49,0.94,0.93,0.93
1319.25,1.80,0.80,1.79,0.79,-0.80,-0.63,-0.50,1.00,1.00,1.00
1332.45,1.85,0.78,1.86,0.80,-0.80,-0.62,-0.51,1.05,1.05,1.07
1345.77,1.91,0.81,1.91,0.80,-0.82,-0.62,-0.52,1.09,1.09,1.10
1359.23,1.97,0.83,1.97,0.83,-0.84,-0.62,-0.53,1.13,1.12,1.14
1372.82,2.02,0.86,2.02,0.86,-0.87,-0.61,-0.54,1.15,1.15,1.16
1386.55,2.06,0.89,2.07,0.89,-0.90,-0.61,-0.55,1.16,1.16,1.17
1400.41,2.11,0.94,2.11,0.94,-0.93,-0.61,-0.56,1.18,1.18,1.17
1414.42,2.15,0.98,2.15,0.98,-0.96,-0.61,-0.57,1.19,1.19,1.17
1428.56,2.19,1.01,2.19,1.00,-0.98,-0.61,-0.58,1.21,1.20,1.18
1442.85,2.22,1.01,2.22,1.01,-1.00,-0.61,-0.60,1.22,1.22,1.21
1457.28,2.26,1.01,2.26,1.01,-1.01,-0.61,-0.61,1.25,1.25,1.25
1471.85,2.30,1.01,2.30,1.01,-1.01,-0.61,-0.62,1.29,1.29,1.29
1486.57,2.35,1.00,2.36,1.00,-1.00,-0.62,-0.64,1.35,1.36,1.35
1501.43,2.41,0.98,2.42,0.99,-0.98,-0.62,-0.65,1.43,1.44,1.43
1516.45,2.48,0.96,2.47,0.96,-0.95,-0.63,-0.67,1.53,1.52,1.52
1531.61,2.52,0.95,2.51,0.92,-0.91,-0.63,-0.68,1.61,1.59,1.57
1546.93,2.52,0.86,2.54,0.87,-0.88,-0.64,-0.70,1.64,1.66,1.66
1562.40,2.57,0.82,2.57,0.82,-0.83,-0.65,-0.71,1.74,1.74,1.75
1578.02,2.61,0.77,2.61,0.78,-0.79,-0.66,-0.73,1.82,1.83,1.84
1593.80,2.67,0.75,2.67,0.74,-0.74,-0.66,-0.74,1.93,1.93,1.92
1609.74,2.72,0.72,2.71,0.71,-0.70,-0.68,-0.76,2.03,2.02,2.00
1625.84,2.76,0.66,2.77,0.66,-0.66,-0.69,-0.77,2.10,2.11,2.10
1642.10,2.83,0.62,2.83,0.61,-0.62,-0.70,-0.79,2.21,2.21,2.21
1658.52,2.92,0.56,2.92,0.58,-0.60,-0.71,-0.80,2.32,2.33,2.36
1675.10,3.03,0.57,3.03,0.57,-0.58,-0.72,-0.81,2.45,2.45,2.46
1691.85,3.14,0.58,3.14,0.56,-0.56,-0.73,-0.83,2.58,2.57,2.56
1708.77,3.24,0.57,3.25,0.56,-0.55,-0.74,-0.84,2.69,2.70,2.67
1725.86,3.37,0.55,3.36,0.56,-0.55,-0.75,-0.85,2.82,2.81,2.82
1743.12,3.49,0.55,3.49,0.55,-0.56,-0.76,-0.86,2.93,2.93,2.94
1760.55,3.63,0.58,3.64,0.57,-0.57,-0.77,-0.86,3.06,3.07,3.05
1778.15,3.79,0.57,3.79,0.59,-0.59,-0.77,-0.87,3.20,3.20,3.22
1795.94,3.96,0.63,3.95,0.61,-0.62,-0.77,-0.87,3.34,3.34,3.33
1813.90,4.12,0.62,4.12,0.63,-0.65,-0.76,-0.87,3.47,3.48,3.50
1832.03,4.29,0.67,4.29,0.67,-0.68,-0.76,-0.87,3.61,3.61,3.62
1850.36,4.46,0.71,4.46,0.70,-0.72,-0.74,-0.87,3.74,3.74,3.75
1868.86,4.62,0.75,4.62,0.75,-0.74,-0.73,-0.86,3.88,3.87,3.87
1887.55,4.75,0.76,4.75,0.78,-0.76,-0.71,-0.85,4.00,4.00,3.99
1906.42,4.87,0.81,4.87,0.79,-0.75,-0.68,-0.84,4.12,4.12,4.06
1925.49,4.96,0.77,4.96,0.77,-0.73,-0.65,-0.82,4.23,4.23,4.19
1944.74,5.04,0.72,5.04,0.73,-0.69,-0.61,-0.80,4.36,4.35,4.32
1964.19,5.10,0.65,5.10,0.65,-0.63,-0.58,-0.78,4.47,4.47,4.45
1983.83,5.16,0.59,5.16,0.57,-0.57,-0.53,-0.75,4.59,4.59,4.57
2003.67,5.22,0.47,5.22,0.49,-0.50,-0.49,-0.72,4.72,4.71,4.75
2023.71,5.27,0.42,5.27,0.42,-0.45,-0.44,-0.68,4.82,4.83,4.85
2043.94,5.33,0.37,5.33,0.37,-0.41,-0.39,-0.64,4.92,4.92,4.96
2064.38,5.40,0.36,5.40,0.37,-0.40,-0.34,-0.60,5.00,5.01,5.04
2085.03,5.48,0.38,5.48,0.38,-0.42,-0.29,-0.55,5.07,5.07,5.10
2105.88,5.58,0.44,5.57,0.42,-0.46,-0.24,-0.50,5.12,5.11,5.14
2126.94,5.66,0.47,5.67,0.48,-0.52,-0.18,-0.45,5.14,5.14,5.19
2148.20,5.76,0.55,5.76,0.56,-0.59,-0.13,-0.39,5.17,5.17,5.21
2169.69,5.87,0.66,5.86,0.66,-0.65,-0.07,-0.33,5.22,5.21,5.21
2191.38,5.95,0.73,5.95,0.74,-0.68,-0.02,-0.26,5.27,5.27,5.22
2213.30,6.05,0.80,6.04,0.76,-0.68,0.04,-0.19,5.37,5.36,5.25
2235.43,6.13,0.69,6.14,0.71,-0.63,0.09,-0.12,5.50,5.50,5.44
2257.78,6.24,0.59,6.24,0.59,-0.54,0.15,-0.05,5.70,5.70,5.65
2280.36,6.36,0.43,6.36,0.42,-0.39,0.20,0.03,5.97,5.97,5.93
2303.17,6.49,0.22,6.50,0.23,-0.20,0.25,0.11,6.29,6.30,6.27
2326.20,6.66,-0.00,6.65,-0.02,0.02,0.31,0.19,6.68,6.67,6.66
2349.46,6.82,-0.27,6.81,-0.27,0.25,0.36,0.28,7.07,7.06,7.09
2372.95,6.97,-0.53,6.98,-0.51,0.48,0.42,0.36,7.45,7.46,7.50
2396.68,7.14,-0.74,7.14,-0.74,0.70,0.48,0.45,7.84,7.84,7.88
2420.65,7.30,-0.93,7.29,-0.94,0.90,0.53,0.54,8.20,8.19,8.23
2444.86,7.44,-1.11,7.44,-1.10,1.07,0.59,0.64,8.51,8.52,8.55
2469.31,7.58,-1.24,7.59,-1.24,1.22,0.65,0.73,8.80,8.81,8.82
2494.00,7.74,-1.33,7.73,-1.35,1.34,0.71,0.83,9.08,9.07,9.07
2518.94,7.89,-1.43,7.89,-1.43,1.43,0.77,0.93,9.32,9.32,9.32
2544.13,8.04,-1.50,8.05,-1.49,1.51,0.83,1.03,9.55,9.55,9.54
2569.57,8.21,-1.54,8.21,-1.56,1.56,0.89,1.13,9.77,9.77,9.75
2595.27,8.38,-1.60,8.37,-1.60,1.60,0.96,1.24,9.98,9.98,9.98
2621.22,8.54,-1.66,8.54,-1.65,1.64,1.03,1.34,10.18,10.18,10.20
2647.43,8.70,-1.67,8.71,-1.67,1.66,1.10,1.45,10.36,10.37,10.37
2673.90,8.87,-1.69,8.87,-1.68,1.68,1.17,1.56,10.55,10.56,10.56
2700.64,9.05,-1.67,9.03,-1.69,1.70,1.24,1.67,10.75,10.74,10.72
2727.65,9.17,-1.72,9.18,-1.71,1.72,1.32,1.79,10.89,10.90,10.89
2754.93,9.31,-1.73,9.31,-1.74,1.75,1.41,1.90,11.06,11.05,11.04
2782.48,9.43,-1.77,9.43,-1.77,1.77,1.49,2.02,11.20,11.20,11.20
2810.30,9.55,-1.81,9.55,-1.80,1.80,1.58,2.14,11.35,11.35,11.36
2838.40,9.67,-1.84,9.67,-1.85,1.84,1.68,2.26,11.51,11.51,11.51
2866.79,9.78,-1.89,9.78,-1.89,1.89,1.78,2.38,11.67,11.67,11.67
2895.46,9.90,-1.95,9.90,-1.95,1.94,1.88,2.50,11.84,11.84,11.85
2924.41,10.00,-2.01,10.00,-2.01,2.01,1.99,2.63,12.01,12.01,12.01
2953.65,10.10,-2.09,10.10,-2.09,2.09,2.11,2.76,12.19,12.19,12.19
2983.19,10.19,-2.18,10.19,-2.18,2.18,2.24,2.89,12.37,12.38,12.37
3013.02,10.29,-2.28,10.29,-2.29,2.30,2.37,3.02,12.59,12.59,12.57
3043.15,10.37,-2.42,10.37,-2.42,2.44,2.51,3.16,12.81,12.81,12.79
3073.58,10.45,-2.57,10.45,-2.58,2.60,2.66,3.29,13.05,13.05,13.02
3104.32,10.50,-2.78,10.51,-2.77,2.79,2.82,3.43,13.29,13.30,13.28
3135.36,10.58,-2.97,10.58,-2.98,3.00,2.99,3.57,13.58,13.58,13.55
3166.72,10.63,-3.23,10.63,-3.23,3.23,3.17,3.71,13.86,13.86,13.86
3198.38,10.67,-3.51,10.67,-3.52,3.47,3.36,3.85,14.14,14.14,14.18
3230.37,10.69,-3.86,10.70,-3.86,3.73,3.56,4.00,14.42,14.43,14.55
3262.67,10.71,-4.25,10.71,-4.25,3.99,3.77,4.14,14.70,14.70,14.96
3295.30,10.71,-4.67,10.70,-4.68,4.25,4.00,4.28,14.96,14.95,15.38
3328.25,10.66,-5.14,10.67,-5.14,4.52,4.24,4.43,15.18,15.19,15.80
3361.53,10.62,-5.63,10.62,-5.63,4.78,4.50,4.57,15.40,15.40,16.25
3395.15,10.54,-6.13,10.54,-6.13,5.04,4.77,4.71,15.58,15.58,16.67
3429.10,10.44,-6.61,10.43,-6.62,5.30,5.05,4.86,15.74,15.73,17.05
3463.39,10.27,-7.11,10.28,-7.10,5.58,5.34,4.99,15.85,15.86,17.38
3498.03,10.11,-7.54,10.11,-7.55,5.86,5.64,5.13,15.97,15.96,17.65
3533.01,9.90,-7.94,9.90,-7.94,6.12,5.95,5.26,16.02,16.02,17.84
3568.34,9.68,-8.27,9.68,-8.26,6.36,6.26,5.39,16.04,16.04,17.95
3604.02,9.44,-8.52,9.44,-8.52,6.56,6.57,5.52,16.00,16.00,17.96
3640.06,9.19,-8.72,9.19,-8.72,6.73,6.86,5.63,15.93,15.93,17.91
3676.46,8.93,-8.87,8.93,-8.88,6.87,7.14,5.74,15.80,15.80,17.80
3713.22,8.67,-9.01,8.66,-9.02,6.96,7.39,5.85,15.63,15.62,17.68
3750.36,8.37,-9.17,8.38,-9.15,7.02,7.60,5.94,15.39,15.40,17.54
3787.86,8.09,-9.27,8.09,-9.29,7.05,7.76,6.02,15.14,15.13,17.36
3825.74,7.78,-9.45,7.79,-9.44,7.05,7.86,6.10,14.83,14.83,17.23
3864.00,7.49,-9.60,7.48,-9.62,7.03,7.90,6.16,14.52,14.51,17.09
3902.64,7.16,-9.83,7.16,-9.83,7.02,7.87,6.21,14.18,14.18,16.99
3941.66,6.83,-10.06,6.84,-10.05,7.03,7.79,6.25,13.86,13.87,16.89
3981.08,6.52,-10.32,6.52,-10.31,7.05,7.64,6.28,13.57,13.57,16.84
4020.89,6.21,-10.54,6.20,-10.57,7.05,7.45,6.29,13.26,13.24,16.75
4061.10,5.88,-10.86,5.88,-10.85,7.02,7.23,6.29,12.90,12.90,16.74
4101.71,5.57,-11.14,5.57,-11.14,6.96,6.97,6.28,12.53,12.53,16.71
4142.73,5.29,-11.44,5.29,-11.44,6.86,6.70,6.26,12.15,12.15,16.73
4184.15,5.03,-11.71,5.04,-11.71,6.73,6.42,6.23,11.76,11.77,16.74
4226.00,4.85,-11.94,4.84,-11.95,6.55,6.13,6.18,11.40,11.39,16.79
4268.26,4.71,-12.11,4.71,-12.10,6.34,5.85,6.12,11.05,11.05,16.82
4310.94,4.64,-12.18,4.67,-12.17,6.10,5.58,6.06,10.74,10.77,16.82
4354.05,4.71,-12.12,4.71,-12.12,5.84,5.32,5.98,10.55,10.55,16.83
4397.59,4.84,-11.97,4.84,-11.97,5.56,5.07,5.90,10.40,10.40,16.81
4441.56,5.02,-11.72,5.01,-11.75,5.29,4.83,5.81,10.31,10.30,16.74
4485.98,5.19,-11.47,5.19,-11.46,5.02,4.62,5.72,10.21,10.21,16.66
4530.84,5.37,-11.12,5.38,-11.11,4.76,4.41,5.62,10.13,10.14,16.49
4576.15,5.55,-10.70,5.54,-10.71,4.50,4.22,5.51,10.06,10.05,16.25
4621.91,5.70,-10.20,5.69,-10.22,4.25,4.05,5.41,9.95,9.94,15.90
4668.13,5.81,-9.66,5.82,-9.65,3.99,3.89,5.30,9.80,9.81,15.47
4714.81,5.94,-8.97,5.94,-8.97,3.73,3.75,5.19,9.67,9.66,14.91
4761.96,6.04,-8.17,6.04,-8.16,3.47,3.62,5.07,9.51,9.51,14.21
4809.58,6.12,-7.23,6.13,-7.22,3.21,3.51,4.96,9.33,9.34,13.35
