frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
340.90,-0.70,0.25,-0.70,0.25,-0.27,-0.36,-0.10,-0.96,-0.96,-0.94
344.30,-0.71,0.25,-0.71,0.24,-0.25,-0.34,-0.06,-0.96,-0.96,-0.96
347.75,-0.72,0.25,-0.72,0.24,-0.24,-0.33,-0.02,-0.96,-0.96,-0.97
351.23,-0.74,0.25,-0.74,0.25,-0.24,-0.32,0.01,-0.97,-0.97,-0.98
354.74,-0.75,0.25,-0.75,0.25,-0.24,-0.30,0.05,-0.99,-0.99,-1.00
358.28,-0.76,0.24,-0.76,0.25,-0.25,-0.28,0.09,-1.01,-1.01,-1.01
361.87,-0.78,0.25,-0.78,0.25,-0.26,-0.27,0.13,-1.04,-1.04,-1.03
365.49,-0.80,0.26,-0.80,0.26,-0.26,-0.25,0.17,-1.06,-1.06,-1.06
369.14,-0.81,0.27,-0.81,0.27,-0.27,-0.24,0.21,-1.08,-1.08,-1.08
372.83,-0.83,0.28,-0.83,0.28,-0.28,-0.22,0.25,-1.10,-1.10,-1.11
376.56,-0.84,0.29,-0.84,0.29,-0.28,-0.20,0.29,-1.12,-1.12,-1.13
380.33,-0.85,0.29,-0.85,0.29,-0.28,-0.18,0.32,-1.13,-1.13,-1.14
384.13,-0.87,0.28,-0.87,0.28,-0.28,-0.16,0.36,-1.15,-1.15,-1.15
387.97,-0.88,0.28,-0.88,0.28,-0.28,-0.15,0.40,-1.16,-1.16,-1.16
391.85,-0.89,0.27,-0.89,0.27,-0.27,-0.13,0.44,-1.17,-1.17,-1.16
395.77,-0.90,0.26,-0.90,0.26,-0.27,-0.10,0.48,-1.17,-1.17,-1.17
399.73,-0.92,0.26,-0.92,0.26,-0.26,-0.08,0.52,-1.18,-1.18,-1.17
403.72,-0.93,0.25,-0.93,0.25,-0.25,-0.06,0.55,-1.18,-1.18,-1.18
407.76,-0.94,0.24,-0.94,0.24,-0.24,-0.04,0.59,-1.18,-1.18,-1.18
411.84,-0.96,0.23,-0.96,0.23,-0.22,-0.02,0.63,-1.18,-1.18,-1.18
415.96,-0.97,0.21,-0.98,0.21,-0.20,0.01,0.67,-1.17,-1.18,-1.19
420.12,-1.00,0.18,-1.00,0.18,-0.18,0.03,0.70,-1.18,-1.18,-1.18
424.32,-1.03,0.15,-1.03,0.15,-0.15,0.06,0.74,-1.18,-1.18,-1.18
428.56,-1.05,0.12,-1.05,0.12,-0.12,0.09,0.77,-1.17,-1.17,-1.17
432.85,-1.08,0.08,-1.08,0.08,-0.09,0.11,0.81,-1.17,-1.17,-1.16
437.18,-1.11,0.05,-1.11,0.05,-0.05,0.14,0.84,-1.16,-1.16,-1.16
441.55,-1.13,0.02,-1.13,0.01,-0.02,0.17,0.87,-1.15,-1.15,-1.15
445.96,-1.16,-0.02,-1.16,-0.02,0.02,0.20,0.90,-1.14,-1.14,-1.14
450.42,-1.19,-0.05,-1.19,-0.05,0.05,0.23,0.93,-1.13,-1.13,-1.13
454.93,-1.22,-0.09,-1.22,-0.09,0.09,0.26,0.96,-1.13,-1.13,-1.13
459.48,-1.24,-0.12,-1.24,-0.12,0.12,0.30,0.98,-1.12,-1.12,-1.12
464.07,-1.27,-0.16,-1.27,-0.16,0.16,0.33,1.01,-1.11,-1.11,-1.11
468.71,-1.29,-0.20,-1.29,-0.20,0.19,0.37,1.03,-1.10,-1.10,-1.10
473.40,-1.32,-0.23,-1.32,-0.23,0.23,0.40,1.05,-1.09,-1.09,-1.09
478.13,-1.35,-0.27,-1.34,-0.27,0.27,0.44,1.07,-1.07,-1.07,-1.07
482.91,-1.37,-0.31,-1.37,-0.31,0.32,0.48,1.09,-1.05,-1.05,-1.06
487.74,-1.41,-0.36,-1.41,-0.36,0.37,0.52,1.10,-1.04,-1.04,-1.05
492.62,-1.45,-0.42,-1.45,-0.42,0.43,0.56,1.11,-1.02,-1.02,-1.03
497.55,-1.49,-0.49,-1.49,-0.48,0.48,0.61,1.12,-1.00,-1.00,-1.00
502.52,-1.53,-0.55,-1.53,-0.55,0.55,0.65,1.13,-0.98,-0.98,-0.98
507.55,-1.57,-0.62,-1.57,-0.62,0.61,0.69,1.14,-0.96,-0.96,-0.95
512.62,-1.61,-0.68,-1.61,-0.68,0.68,0.74,1.14,-0.93,-0.93,-0.93
517.75,-1.65,-0.75,-1.65,-0.75,0.74,0.79,1.14,-0.91,-0.91,-0.90
522.93,-1.69,-0.81,-1.69,-0.81,0.81,0.84,1.14,-0.88,-0.88,-0.88
528.16,-1.74,-0.88,-1.74,-0.88,0.88,0.89,1.14,-0.86,-0.86,-0.86
533.44,-1.79,-0.94,-1.79,-0.94,0.94,0.94,1.13,-0.84,-0.84,-0.84
538.77,-1.84,-1.01,-1.83,-1.01,1.01,0.99,1.13,-0.82,-0.82,-0.82
544.16,-1.88,-1.08,-1.88,-1.08,1.09,1.05,1.12,-0.80,-0.80,-0.80
549.60,-1.93,-1.15,-1.93,-1.15,1.16,1.10,1.11,-0.77,-0.77,-0.78
555.10,-1.98,-1.23,-1.98,-1.23,1.23,1.16,1.10,-0.75,-0.75,-0.76
560.65,-2.04,-1.31,-2.04,-1.31,1.31,1.22,1.09,-0.73,-0.73,-0.73
566.25,-2.09,-1.38,-2.09,-1.38,1.38,1.27,1.07,-0.71,-0.71,-0.71
571.92,-2.15,-1.46,-2.15,-1.46,1.46,1.33,1.06,-0.69,-0.69,-0.69
577.64,-2.20,-1.53,-2.20,-1.53,1.52,1.39,1.04,-0.68,-0.68,-0.67
583.41,-2.25,-1.60,-2.24,-1.59,1.59,1.45,1.03,-0.66,-0.66,-0.65
589.25,-2.28,-1.65,-2.28,-1.65,1.64,1.51,1.01,-0.63,-0.63,-0.63
595.14,-2.31,-1.70,-2.31,-1.70,1.70,1.58,1.00,-0.61,-0.61,-0.61
601.09,-2.34,-1.75,-2.34,-1.74,1.75,1.64,0.98,-0.59,-0.59,-0.59
607.10,-2.37,-1.79,-2.37,-1.79,1.79,1.70,0.96,-0.57,-0.57,-0.58
613.17,-2.40,-1.83,-2.40,-1.83,1.83,1.76,0.94,-0.56,-0.56,-0.57
619.30,-2.43,-1.87,-2.43,-1.87,1.87,1.82,0.93,-0.55,-0.55,-0.56
625.50,-2.46,-1.91,-2.46,-1.91,1.91,1.88,0.91,-0.55,-0.55,-0.55
631.75,-2.49,-1.95,-2.49,-1.95,1.95,1.94,0.89,-0.54,-0.54,-0.54
638.07,-2.52,-1.99,-2.52,-1.99,1.98,2.00,0.87,-0.54,-0.54,-0.54
644.45,-2.55,-2.02,-2.55,-2.02,2.01,2.05,0.86,-0.54,-0.54,-0.54
650.89,-2.58,-2.05,-2.58,-2.05,2.05,2.10,0.84,-0.53,-0.53,-0.54
657.40,-2.61,-2.08,-2.61,-2.08,2.08,2.15,0.82,-0.53,-0.53,-0.54
663.98,-2.64,-2.11,-2.64,-2.11,2.11,2.20,0.81,-0.53,-0.53,-0.54
670.62,-2.67,-2.14,-2.67,-2.14,2.15,2.24,0.79,-0.52,-0.52,-0.53
677.32,-2.70,-2.18,-2.70,-2.18,2.18,2.28,0.78,-0.52,-0.52,-0.52
684.10,-2.72,-2.21,-2.72,-2.21,2.22,2.32,0.76,-0.51,-0.51,-0.51
690.94,-2.74,-2.25,-2.74,-2.25,2.25,2.35,0.75,-0.49,-0.50,-0.50
697.85,-2.76,-2.28,-2.77,-2.28,2.28,2.38,0.74,-0.49,-0.49,-0.49
704.83,-2.78,-2.31,-2.79,-2.31,2.30,2.40,0.73,-0.48,-0.48,-0.48
711.87,-2.80,-2.34,-2.80,-2.33,2.32,2.42,0.71,-0.48,-0.47,-0.46
718.99,-2.80,-2.35,-2.80,-2.35,2.34,2.43,0.70,-0.46,-0.46,-0.45
726.18,-2.78,-2.35,-2.79,-2.35,2.35,2.43,0.69,-0.44,-0.44,-0.44
733.44,-2.77,-2.35,-2.77,-2.35,2.35,2.43,0.68,-0.42,-0.42,-0.42
740.78,-2.75,-2.34,-2.75,-2.35,2.35,2.42,0.67,-0.40,-0.40,-0.41
748.19,-2.73,-2.34,-2.73,-2.34,2.34,2.41,0.66,-0.39,-0.39,-0.39
755.67,-2.71,-2.33,-2.70,-2.33,2.33,2.39,0.65,-0.38,-0.37,-0.37
763.23,-2.66,-2.31,-2.67,-2.31,2.31,2.36,0.65,-0.35,-0.35,-0.36
770.86,-2.62,-2.28,-2.63,-2.29,2.29,2.33,0.64,-0.33,-0.34,-0.34
778.57,-2.58,-2.26,-2.59,-2.26,2.26,2.29,0.63,-0.32,-0.33,-0.32
786.35,-2.54,-2.24,-2.54,-2.23,2.22,2.24,0.63,-0.32,-0.32,-0.31
794.22,-2.49,-2.20,-2.48,-2.19,2.18,2.19,0.62,-0.31,-0.30,-0.29
802.16,-2.41,-2.14,-2.42,-2.14,2.14,2.14,0.62,-0.28,-0.28,-0.27
810.18,-2.34,-2.08,-2.34,-2.08,2.09,2.08,0.61,-0.25,-0.25,-0.26
818.28,-2.26,-2.01,-2.26,-2.02,2.03,2.01,0.61,-0.23,-0.23,-0.24
826.46,-2.18,-1.96,-2.18,-1.96,1.97,1.94,0.60,-0.21,-0.21,-0.22
834.73,-2.10,-1.92,-2.09,-1.91,1.91,1.87,0.60,-0.19,-0.18,-0.18
843.08,-2.00,-1.85,-2.00,-1.85,1.85,1.79,0.59,-0.15,-0.15,-0.15
851.51,-1.90,-1.77,-1.90,-1.78,1.77,1.71,0.59,-0.12,-0.12,-0.12
860.02,-1.79,-1.70,-1.79,-1.70,1.70,1.63,0.59,-0.09,-0.09,-0.09
868.62,-1.69,-1.63,-1.69,-1.62,1.62,1.54,0.58,-0.07,-0.07,-0.06
877.31,-1.58,-1.54,-1.58,-1.53,1.53,1.45,0.58,-0.05,-0.05,-0.04
886.08,-1.46,-1.43,-1.46,-1.43,1.43,1.36,0.58,-0.03,-0.03,-0.03
894.94,-1.34,-1.32,-1.34,-1.32,1.32,1.27,0.57,-0.01,-0.01,-0.01
903.89,-1.21,-1.21,-1.21,-1.21,1.21,1.18,0.57,0.00,0.00,0.00
912.93,-1.09,-1.10,-1.09,-1.10,1.10,1.08,0.56,0.01,0.01,0.02
922.06,-0.96,-0.98,-0.96,-0.98,0.98,0.99,0.56,0.02,0.02,0.02
931.28,-0.83,-0.86,-0.83,-0.86,0.86,0.89,0.56,0.03,0.03,0.03
940.59,-0.70,-0.74,-0.70,-0.74,0.74,0.80,0.55,0.04,0.04,0.04
950.00,-0.57,-0.62,-0.58,-0.62,0.62,0.70,0.55,0.05,0.05,0.05
959.50,-0.46,-0.51,-0.46,-0.51,0.51,0.61,0.54,0.05,0.05,0.05
969.09,-0.34,-0.40,-0.34,-0.40,0.40,0.51,0.53,0.06,0.06,0.06
978.78,-0.23,-0.29,-0.22,-0.29,0.30,0.42,0.53,0.07,0.07,0.07
988.57,-0.11,-0.19,-0.11,-0.19,0.20,0.33,0.52,0.09,0.08,0.08
998.46,-0.01,-0.10,-0.02,-0.10,0.10,0.24,0.51,0.09,0.09,0.08
1008.44,0.07,-0.02,0.07,-0.01,0.02,0.15,0.50,0.09,0.09,0.09
1018.53,0.16,0.06,0.16,0.06,-0.07,0.06,0.50,0.09,0.09,0.09
1028.71,0.24,0.14,0.24,0.14,-0.14,-0.03,0.49,0.10,0.10,0.10
1039.00,0.33,0.22,0.33,0.22,-0.22,-0.11,0.48,0.11,0.11,0.11
1049.39,0.41,0.28,0.41,0.28,-0.29,-0.19,0.47,0.12,0.12,0.13
1059.88,0.49,0.35,0.49,0.35,-0.35,-0.27,0.46,0.13,0.14,0.14
1070.48,0.56,0.41,0.56,0.41,-0.42,-0.35,0.44,0.15,0.15,0.15
1081.19,0.64,0.47,0.64,0.48,-0.48,-0.42,0.43,0.16,0.17,0.17
1092.00,0.72,0.54,0.72,0.54,-0.53,-0.49,0.42,0.18,0.18,0.18
1102.92,0.79,0.60,0.79,0.59,-0.59,-0.56,0.41,0.20,0.20,0.20
1113.95,0.86,0.64,0.86,0.64,-0.64,-0.62,0.39,0.22,0.22,0.22
1125.09,0.92,0.68,0.92,0.68,-0.69,-0.68,0.38,0.24,0.24,0.24
1136.34,0.99,0.72,0.99,0.73,-0.73,-0.73,0.37,0.26,0.26,0.26
1147.70,1.05,0.77,1.05,0.77,-0.76,-0.78,0.35,0.29,0.29,0.29
1159.18,1.12,0.80,1.12,0.80,-0.80,-0.83,0.34,0.32,0.32,0.32
1170.77,1.18,0.83,1.18,0.83,-0.82,-0.87,0.32,0.35,0.35,0.35
1182.48,1.23,0.85,1.23,0.85,-0.85,-0.90,0.31,0.38,0.38,0.38
1194.30,1.29,0.87,1.29,0.87,-0.87,-0.93,0.29,0.42,0.42,0.42
1206.25,1.35,0.89,1.35,0.89,-0.90,-0.96,0.28,0.45,0.45,0.45
1218.31,1.40,0.91,1.41,0.91,-0.92,-0.98,0.26,0.49,0.49,0.49
1230.49,1.47,0.93,1.47,0.93,-0.93,-1.00,0.25,0.54,0.54,0.54
1242.80,1.54,0.95,1.54,0.95,-0.95,-1.01,0.23,0.59,0.59,0.59
1255.22,1.61,0.96,1.61,0.97,-0.97,-1.02,0.21,0.64,0.64,0.64
1267.78,1.68,0.98,1.68,0.98,-0.98,-1.03,0.20,0.70,0.69,0.70
1280.45,1.74,1.00,1.75,1.00,-0.99,-1.03,0.18,0.75,0.75,0.75
1293.26,1.82,1.01,1.82,1.01,-1.00,-1.03,0.17,0.81,0.81,0.81
1306.19,1.90,1.01,1.90,1.01,-1.01,-1.02,0.15,0.88,0.88,0.88
1319.25,1.97,1.02,1.97,1.02,-1.02,-1.01,0.13,0.95,0.95,0.96
1332.45,2.05,1.02,2.05,1.02,-1.02,-1.00,0.12,1.03,1.03,1.03
1345.77,2.13,1.03,2.13,1.03,-1.02,-0.99,0.10,1.10,1.10,1.10
1359.23,2.21,1.03,2.21,1.02,-1.02,-0.98,0.09,1.19,1.19,1.18
1372.82,2.30,1.02,2.29,1.02,-1.02,-0.96,0.07,1.28,1.28,1.28
1386.55,2.38,1.01,2.38,1.01,-1.01,-0.94,0.05,1.37,1.37,1.37
1400.41,2.47,1.00,2.47,1.00,-1.00,-0.92,0.04,1.47,1.47,1.47
1414.42,2.56,0.99,2.56,0.99,-0.99,-0.90,0.02,1.56,1.56,1.56
1428.56,2.64,0.98,2.64,0.98,-0.98,-0.88,0.01,1.66,1.66,1.66
1442.85,2.72,0.97,2.72,0.97,-0.97,-0.86,-0.01,1.75,1.75,1.75
1457.28,2.81,0.96,2.81,0.96,-0.96,-0.84,-0.03,1.85,1.85,1.85
1471.85,2.89,0.94,2.89,0.94,-0.94,-0.82,-0.04,1.95,1.95,1.95
1486.57,2.97,0.93,2.97,0.93,-0.93,-0.79,-0.06,2.04,2.04,2.04
1501.43,3.05,0.91,3.05,0.91,-0.91,-0.77,-0.07,2.14,2.14,2.14
1516.45,3.13,0.89,3.13,0.89,-0.89,-0.75,-0.09,2.24,2.24,2.24
1531.61,3.20,0.87,3.21,0.87,-0.87,-0.72,-0.11,2.33,2.33,2.34
1546.93,3.28,0.84,3.28,0.85,-0.85,-0.70,-0.12,2.43,2.44,2.44
1562.40,3.35,0.82,3.36,0.82,-0.81,-0.67,-0.14,2.54,2.54,2.53
1578.02,3.43,0.79,3.43,0.79,-0.78,-0.65,-0.15,2.65,2.65,2.64
1593.80,3.49,0.75,3.49,0.75,-0.74,-0.63,-0.17,2.75,2.75,2.75
1609.74,3.56,0.70,3.56,0.70,-0.70,-0.60,-0.18,2.86,2.86,2.85
1625.84,3.62,0.66,3.62,0.65,-0.66,-0.58,-0.20,2.96,2.96,2.96
1642.10,3.68,0.61,3.68,0.61,-0.62,-0.56,-0.22,3.07,3.07,3.07
1658.52,3.75,0.56,3.75,0.57,-0.58,-0.53,-0.23,3.17,3.17,3.18
1675.10,3.81,0.53,3.81,0.53,-0.54,-0.51,-0.25,3.27,3.27,3.28
1691.85,3.87,0.51,3.87,0.50,-0.51,-0.48,-0.26,3.36,3.36,3.36
1708.77,3.93,0.48,3.93,0.48,-0.48,-0.46,-0.27,3.45,3.45,3.45
1725.86,3.99,0.46,3.99,0.46,-0.45,-0.44,-0.29,3.54,3.54,3.53
1743.12,4.05,0.43,4.05,0.43,-0.43,-0.42,-0.30,3.62,3.62,3.62
1760.55,4.11,0.41,4.11,0.41,-0.40,-0.39,-0.31,3.71,3.71,3.70
1778.15,4.18,0.38,4.18,0.38,-0.38,-0.37,-0.32,3.80,3.80,3.80
1795.94,4.24,0.35,4.24,0.35,-0.35,-0.35,-0.34,3.89,3.89,3.89
1813.90,4.31,0.33,4.31,0.33,-0.33,-0.32,-0.35,3.99,3.98,3.98
1832.03,4.38,0.30,4.38,0.30,-0.30,-0.30,-0.35,4.08,4.08,4.08
1850.36,4.45,0.27,4.45,0.27,-0.27,-0.28,-0.36,4.18,4.18,4.18
1868.86,4.52,0.24,4.52,0.24,-0.24,-0.25,-0.37,4.28,4.28,4.28
1887.55,4.59,0.21,4.59,0.21,-0.21,-0.23,-0.38,4.38,4.38,4.38
1906.42,4.66,0.17,4.66,0.17,-0.17,-0.21,-0.38,4.48,4.48,4.48
1925.49,4.73,0.14,4.73,0.14,-0.14,-0.19,-0.39,4.59,4.59,4.58
1944.74,4.80,0.11,4.80,0.11,-0.11,-0.16,-0.39,4.69,4.69,4.69
1964.19,4.87,0.07,4.87,0.07,-0.07,-0.14,-0.39,4.80,4.80,4.80
1983.83,4.95,0.04,4.95,0.04,-0.04,-0.12,-0.39,4.91,4.91,4.91
2003.67,5.02,0.00,5.02,0.00,-0.00,-0.09,-0.39,5.02,5.02,5.02
2023.71,5.10,-0.03,5.10,-0.03,0.03,-0.07,-0.39,5.13,5.13,5.13
2043.94,5.17,-0.07,5.18,-0.07,0.06,-0.05,-0.39,5.24,5.24,5.24
2064.38,5.26,-0.10,5.26,-0.10,0.10,-0.03,-0.39,5.36,5.36,5.35
2085.03,5.34,-0.12,5.34,-0.13,0.13,-0.00,-0.38,5.47,5.47,5.47
2105.88,5.43,-0.16,5.43,-0.16,0.16,0.02,-0.37,5.59,5.59,5.59
2126.94,5.51,-0.19,5.51,-0.19,0.19,0.04,-0.37,5.71,5.71,5.70
2148.20,5.60,-0.23,5.60,-0.22,0.22,0.06,-0.36,5.82,5.82,5.82
2169.69,5.69,-0.25,5.69,-0.25,0.25,0.08,-0.35,5.94,5.94,5.94
2191.38,5.79,-0.27,5.79,-0.27,0.27,0.10,-0.34,6.06,6.06,6.06
2213.30,5.89,-0.29,5.89,-0.30,0.29,0.12,-0.33,6.18,6.18,6.18
2235.43,5.98,-0.32,5.98,-0.31,0.31,0.14,-0.32,6.30,6.30,6.30
2257.78,6.08,-0.33,6.08,-0.33,0.33,0.16,-0.30,6.41,6.41,6.41
2280.36,6.17,-0.34,6.16,-0.34,0.35,0.18,-0.29,6.52,6.51,6.50
2303.17,6.24,-0.35,6.24,-0.35,0.36,0.20,-0.28,6.61,6.61,6.60
2326.20,6.32,-0.37,6.32,-0.37,0.37,0.22,-0.26,6.69,6.69,6.69
2349.46,6.40,-0.39,6.40,-0.39,0.38,0.24,-0.25,6.77,6.77,6.78
2372.95,6.49,-0.39,6.49,-0.39,0.38,0.25,-0.23,6.86,6.86,6.88
2396.68,6.59,-0.39,6.59,-0.39,0.37,0.27,-0.21,6.96,6.96,6.97
2420.65,6.69,-0.37,6.69,-0.37,0.37,0.28,-0.20,7.05,7.05,7.06
2444.86,6.79,-0.34,6.78,-0.35,0.36,0.29,-0.18,7.14,7.14,7.13
2469.31,6.87,-0.33,6.87,-0.33,0.35,0.30,-0.17,7.22,7.21,7.20
2494.00,6.95,-0.33,6.95,-0.33,0.33,0.31,-0.15,7.28,7.28,7.27
2518.94,7.02,-0.32,7.02,-0.32,0.32,0.32,-0.13,7.35,7.35,7.34
2544.13,7.10,-0.32,7.10,-0.32,0.32,0.33,-0.11,7.41,7.42,7.42
2569.57,7.17,-0.31,7.17,-0.31,0.31,0.33,-0.10,7.48,7.48,7.48
2595.27,7.24,-0.30,7.24,-0.30,0.30,0.34,-0.08,7.54,7.54,7.54
2621.22,7.30,-0.30,7.30,-0.30,0.30,0.34,-0.06,7.59,7.59,7.60
2647.43,7.35,-0.30,7.36,-0.30,0.29,0.34,-0.04,7.64,7.64,7.66
2673.90,7.41,-0.29,7.41,-0.28,0.27,0.34,-0.02,7.69,7.69,7.70
2700.64,7.47,-0.26,7.47,-0.26,0.26,0.33,-0.01,7.73,7.73,7.73
2727.65,7.52,-0.24,7.52,-0.24,0.24,0.33,0.01,7.76,7.76,7.76
2754.93,7.56,-0.23,7.56,-0.23,0.23,0.32,0.03,7.79,7.79,7.79
2782.48,7.60,-0.22,7.60,-0.21,0.22,0.31,0.05,7.82,7.82,7.81
2810.30,7.64,-0.21,7.64,-0.20,0.21,0.30,0.07,7.85,7.85,7.84
2838.40,7.67,-0.20,7.68,-0.19,0.21,0.29,0.09,7.88,7.88,7.87
2866.79,7.71,-0.19,7.70,-0.20,0.21,0.28,0.10,7.92,7.91,7.90
2895.46,7.72,-0.21,7.72,-0.21,0.21,0.27,0.12,7.93,7.93,7.93
2924.41,7.73,-0.23,7.73,-0.23,0.22,0.26,0.14,7.95,7.95,7.96
2953.65,7.74,-0.25,7.74,-0.24,0.23,0.25,0.16,7.96,7.97,7.99
2983.19,7.75,-0.25,7.75,-0.25,0.24,0.24,0.18,7.98,7.98,8.00
3013.02,7.75,-0.23,7.75,-0.24,0.25,0.23,0.20,8.00,7.99,7.99
3043.15,7.73,-0.24,7.73,-0.25,0.26,0.22,0.21,7.99,7.99,7.98
3073.58,7.71,-0.26,7.71,-0.26,0.27,0.22,0.23,7.98,7.98,7.97
3104.32,7.69,-0.28,7.69,-0.28,0.28,0.22,0.25,7.97,7.97,7.96
3135.36,7.66,-0.29,7.66,-0.29,0.29,0.22,0.27,7.95,7.95,7.95
3166.72,7.64,-0.31,7.63,-0.30,0.30,0.23,0.29,7.93,7.93,7.94
3198.38,7.60,-0.31,7.60,-0.31,0.30,0.24,0.31,7.90,7.90,7.91
3230.37,7.56,-0.31,7.56,-0.31,0.31,0.25,0.33,7.87,7.87,7.87
3262.67,7.51,-0.31,7.51,-0.32,0.31,0.26,0.34,7.83,7.83,7.83
3295.30,7.47,-0.32,7.47,-0.31,0.31,0.28,0.36,7.78,7.78,7.78
3328.25,7.42,-0.32,7.42,-0.31,0.31,0.30,0.38,7.74,7.73,7.74
3361.53,7.37,-0.31,7.37,-0.31,0.31,0.33,0.40,7.68,7.68,7.68
3395.15,7.31,-0.31,7.31,-0.31,0.31,0.35,0.42,7.61,7.61,7.62
3429.10,7.24,-0.31,7.24,-0.31,0.31,0.38,0.43,7.55,7.55,7.55
3463.39,7.18,-0.31,7.18,-0.31,0.31,0.40,0.45,7.49,7.49,7.49
3498.03,7.11,-0.31,7.11,-0.31,0.32,0.43,0.47,7.43,7.43,7.43
3533.01,7.04,-0.32,7.04,-0.33,0.33,0.45,0.48,7.37,7.37,7.36
3568.34,6.94,-0.35,6.95,-0.35,0.35,0.48,0.50,7.30,7.30,7.29
3604.02,6.85,-0.38,6.85,-0.37,0.38,0.51,0.52,7.22,7.23,7.23
3640.06,6.75,-0.41,6.75,-0.41,0.41,0.53,0.53,7.16,7.16,7.16
3676.46,6.65,-0.44,6.65,-0.44,0.45,0.56,0.55,7.10,7.09,7.09
3713.22,6.54,-0.49,6.54,-0.48,0.49,0.59,0.56,7.03,7.03,7.02
3750.36,6.42,-0.53,6.42,-0.53,0.53,0.61,0.57,6.95,6.95,6.95
3787.86,6.30,-0.58,6.30,-0.58,0.58,0.64,0.58,6.88,6.88,6.89
3825.74,6.18,-0.63,6.18,-0.63,0.63,0.66,0.60,6.81,6.81,6.82
3864.00,6.06,-0.67,6.06,-0.67,0.67,0.69,0.61,6.73,6.73,6.74
3902.64,5.95,-0.71,5.95,-0.71,0.71,0.71,0.62,6.66,6.66,6.66
3941.66,5.83,-0.75,5.83,-0.75,0.75,0.74,0.63,6.58,6.58,6.58
3981.08,5.71,-0.79,5.72,-0.78,0.78,0.76,0.63,6.49,6.50,6.50
4020.89,5.61,-0.81,5.61,-0.81,0.81,0.79,0.64,6.42,6.42,6.42
4061.10,5.51,-0.83,5.50,-0.84,0.84,0.81,0.65,6.34,6.34,6.34
4101.71,5.40,-0.86,5.40,-0.86,0.86,0.83,0.65,6.26,6.26,6.26
4142.73,5.30,-0.88,5.30,-0.88,0.88,0.85,0.65,6.17,6.17,6.18
4184.15,5.19,-0.89,5.19,-0.89,0.89,0.88,0.66,6.09,6.08,6.09
4226.00,5.09,-0.90,5.09,-0.91,0.91,0.90,0.66,5.99,5.99,5.99
4268.26,4.98,-0.92,4.98,-0.92,0.92,0.92,0.66,5.90,5.90,5.89
4310.94,4.87,-0.93,4.87,-0.93,0.93,0.93,0.66,5.80,5.80,5.79
4354.05,4.76,-0.94,4.76,-0.94,0.94,0.95,0.66,5.70,5.70,5.70
4397.59,4.65,-0.95,4.65,-0.95,0.95,0.96,0.66,5.60,5.60,5.60
4441.56,4.55,-0.96,4.55,-0.96,0.95,0.97,0.66,5.51,5.51,5.51
4485.98,4.45,-0.96,4.45,-0.96,0.96,0.98,0.66,5.41,5.41,5.42
4530.84,4.36,-0.96,4.36,-0.96,0.96,0.99,0.66,5.31,5.31,5.32
4576.15,4.26,-0.96,4.26,-0.96,0.95,0.99,0.66,5.21,5.21,5.22
4621.91,4.16,-0.95,4.16,-0.95,0.95,0.99,0.66,5.11,5.11,5.11
4668.13,4.07,-0.94,4.07,-0.94,0.94,0.99,0.65,5.01,5.01,5.01
4714.81,3.97,-0.93,3.97,-0.93,0.93,0.98,0.65,4.91,4.91,4.91
4761.96,3.88,-0.92,3.88,-0.92,0.93,0.97,0.65,4.81,4.81,4.80
4809.58,3.79,-0.91,3.79,-0.92,0.92,0.95,0.65,4.71,4.71,4.70
4857.67,3.69,-0.91,3.69,-0.91,0.92,0.93,0.64,4.61,4.61,4.61
4906.25,3.60,-0.91,3.60,-0.91,0.92,0.91,0.64,4.52,4.52,4.52
4955.31,3.52,-0.91,3.52,-0.91,0.92,0.88,0.64,4.43,4.43,4.42
5004.87,3.43,-0.90,3.43,-0.90,0.91,0.85,0.64,4.34,4.34,4.33
5054.91,3.34,-0.90,3.34,-0.90,0.91,0.81,0.64,4.25,4.25,4.24
5105.46,3.26,-0.90,3.26,-0.90,0.89,0.77,0.64,4.15,4.15,4.16
5156.52,3.18,-0.89,3.19,-0.88,0.87,0.73,0.63,4.05,4.06,4.07
5208.08,3.14,-0.85,3.14,-0.85,0.83,0.68,0.63,3.97,3.97,3.99
5260.16,3.10,-0.80,3.10,-0.80,0.78,0.62,0.63,3.89,3.88,3.91
5312.77,3.07,-0.74,3.07,-0.74,0.72,0.56,0.63,3.79,3.79,3.81
5365.89,3.03,-0.66,3.03,-0.66,0.65,0.50,0.64,3.68,3.68,3.69
5419.55,2.99,-0.58,3.00,-0.57,0.58,0.43,0.64,3.57,3.58,3.57
5473.75,2.97,-0.48,2.97,-0.48,0.50,0.36,0.64,3.47,3.47,3.46
5528.49,2.95,-0.39,2.95,-0.39,0.41,0.29,0.64,3.37,3.37,3.34
5583.77,2.93,-0.30,2.93,-0.31,0.33,0.21,0.65,3.26,3.26,3.23
5639.61,2.91,-0.24,2.91,-0.24,0.25,0.13,0.65,3.16,3.16,3.16
5696.00,2.89,-0.19,2.90,-0.18,0.17,0.05,0.65,3.06,3.07,3.08
5752.96,2.90,-0.10,2.91,-0.10,0.08,-0.04,0.66,2.98,2.99,3.00
5810.49,2.92,-0.01,2.92,-0.01,-0.01,-0.13,0.66,2.91,2.91,2.93
