frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
361.87,-1.44,2.04,-1.44,2.03,-2.00,-2.07,-1.69,-3.44,-3.44,-3.48
365.49,-1.45,2.01,-1.45,2.03,-2.02,-2.09,-1.71,-3.47,-3.47,-3.46
369.14,-1.46,2.02,-1.46,2.02,-2.04,-2.10,-1.72,-3.50,-3.50,-3.48
372.83,-1.48,2.04,-1.48,2.03,-2.05,-2.12,-1.74,-3.52,-3.52,-3.52
376.56,-1.49,2.03,-1.49,2.05,-2.06,-2.13,-1.76,-3.55,-3.55,-3.53
380.33,-1.51,2.08,-1.51,2.07,-2.08,-2.14,-1.78,-3.59,-3.59,-3.59
384.13,-1.53,2.09,-1.52,2.10,-2.10,-2.15,-1.80,-3.63,-3.63,-3.62
387.97,-1.53,2.14,-1.53,2.13,-2.14,-2.16,-1.82,-3.67,-3.67,-3.68
391.85,-1.54,2.17,-1.54,2.17,-2.18,-2.16,-1.84,-3.72,-3.72,-3.71
395.77,-1.54,2.19,-1.54,2.22,-2.22,-2.17,-1.87,-3.76,-3.76,-3.73
399.73,-1.55,2.29,-1.55,2.28,-2.26,-2.17,-1.89,-3.81,-3.81,-3.84
403.72,-1.55,2.34,-1.56,2.32,-2.31,-2.17,-1.92,-3.86,-3.86,-3.90
407.76,-1.57,2.36,-1.57,2.36,-2.36,-2.17,-1.95,-3.93,-3.93,-3.93
411.84,-1.58,2.36,-1.58,2.38,-2.40,-2.17,-1.97,-3.99,-3.99,-3.95
415.96,-1.60,2.42,-1.60,2.42,-2.45,-2.17,-2.00,-4.04,-4.04,-4.02
420.12,-1.61,2.47,-1.61,2.47,-2.48,-2.16,-2.03,-4.09,-4.09,-4.08
424.32,-1.62,2.51,-1.62,2.52,-2.50,-2.16,-2.06,-4.12,-4.12,-4.13
428.56,-1.62,2.56,-1.62,2.54,-2.52,-2.15,-2.09,-4.14,-4.14,-4.18
432.85,-1.62,2.54,-1.62,2.54,-2.52,-2.14,-2.12,-4.14,-4.14,-4.17
437.18,-1.63,2.51,-1.63,2.51,-2.51,-2.13,-2.14,-4.14,-4.14,-4.14
441.55,-1.63,2.45,-1.63,2.47,-2.48,-2.12,-2.17,-4.11,-4.11,-4.09
445.96,-1.64,2.43,-1.64,2.43,-2.43,-2.11,-2.20,-4.07,-4.07,-4.07
450.42,-1.65,2.38,-1.65,2.38,-2.36,-2.09,-2.22,-4.00,-4.00,-4.03
454.93,-1.65,2.33,-1.65,2.31,-2.28,-2.08,-2.25,-3.93,-3.93,-3.98
459.48,-1.66,2.21,-1.66,2.21,-2.20,-2.06,-2.27,-3.85,-3.85,-3.87
464.07,-1.66,2.08,-1.66,2.10,-2.11,-2.05,-2.29,-3.77,-3.77,-3.74
468.71,-1.67,2.00,-1.67,2.00,-2.03,-2.03,-2.32,-3.70,-3.70,-3.67
473.40,-1.67,1.93,-1.67,1.93,-1.96,-2.02,-2.33,-3.63,-3.63,-3.60
478.13,-1.67,1.89,-1.67,1.88,-1.89,-2.00,-2.35,-3.56,-3.56,-3.56
482.91,-1.66,1.83,-1.66,1.83,-1.84,-1.99,-2.37,-3.50,-3.50,-3.49
487.74,-1.65,1.80,-1.65,1.81,-1.80,-1.97,-2.38,-3.45,-3.45,-3.45
492.62,-1.64,1.80,-1.64,1.77,-1.77,-1.96,-2.39,-3.42,-3.41,-3.44
497.55,-1.63,1.76,-1.64,1.75,-1.76,-1.95,-2.40,-3.39,-3.39,-3.39
502.52,-1.64,1.71,-1.64,1.74,-1.74,-1.95,-2.41,-3.38,-3.38,-3.35
507.55,-1.65,1.75,-1.65,1.75,-1.73,-1.95,-2.41,-3.38,-3.38,-3.40
512.62,-1.66,1.79,-1.66,1.76,-1.73,-1.96,-2.42,-3.39,-3.39,-3.46
517.75,-1.68,1.77,-1.68,1.77,-1.74,-1.97,-2.42,-3.42,-3.42,-3.45
522.93,-1.71,1.75,-1.71,1.76,-1.77,-1.98,-2.42,-3.47,-3.47,-3.46
528.16,-1.73,1.76,-1.73,1.77,-1.81,-2.01,-2.41,-3.54,-3.54,-3.49
533.44,-1.76,1.82,-1.76,1.82,-1.86,-2.04,-2.41,-3.62,-3.62,-3.58
538.77,-1.79,1.89,-1.79,1.90,-1.93,-2.09,-2.40,-3.72,-3.72,-3.68
544.16,-1.81,2.02,-1.81,2.02,-2.02,-2.14,-2.39,-3.83,-3.83,-3.83
549.60,-1.83,2.14,-1.82,2.14,-2.12,-2.21,-2.39,-3.95,-3.94,-3.97
555.10,-1.83,2.28,-1.83,2.26,-2.23,-2.28,-2.38,-4.06,-4.06,-4.11
560.65,-1.82,2.37,-1.82,2.35,-2.36,-2.36,-2.37,-4.18,-4.18,-4.19
566.25,-1.81,2.44,-1.81,2.45,-2.48,-2.45,-2.35,-4.29,-4.29,-4.26
571.92,-1.81,2.52,-1.81,2.58,-2.60,-2.55,-2.34,-4.40,-4.41,-4.33
577.64,-1.81,2.75,-1.81,2.72,-2.71,-2.64,-2.33,-4.52,-4.52,-4.56
583.41,-1.81,2.87,-1.81,2.82,-2.81,-2.73,-2.32,-4.62,-4.61,-4.68
589.25,-1.81,2.88,-1.81,2.90,-2.89,-2.82,-2.31,-4.70,-4.70,-4.69
595.14,-1.81,2.89,-1.81,2.95,-2.95,-2.88,-2.29,-4.75,-4.75,-4.70
601.09,-1.81,3.03,-1.81,3.01,-2.99,-2.93,-2.28,-4.79,-4.79,-4.84
607.10,-1.81,3.08,-1.81,3.05,-3.00,-2.95,-2.27,-4.81,-4.81,-4.89
613.17,-1.81,3.03,-1.81,3.04,-3.00,-2.95,-2.26,-4.80,-4.80,-4.84
619.30,-1.81,2.97,-1.81,2.97,-2.98,-2.92,-2.25,-4.79,-4.79,-4.78
625.50,-1.81,2.89,-1.81,2.89,-2.95,-2.87,-2.24,-4.75,-4.75,-4.70
631.75,-1.81,2.81,-1.81,2.85,-2.90,-2.81,-2.24,-4.70,-4.70,-4.62
638.07,-1.81,2.81,-1.81,2.82,-2.83,-2.73,-2.23,-4.64,-4.64,-4.62
644.45,-1.81,2.83,-1.81,2.79,-2.75,-2.65,-2.23,-4.56,-4.56,-4.64
650.89,-1.81,2.73,-1.81,2.73,-2.67,-2.56,-2.23,-4.48,-4.48,-4.54
657.40,-1.81,2.61,-1.81,2.63,-2.58,-2.48,-2.22,-4.39,-4.39,-4.42
663.98,-1.81,2.50,-1.81,2.48,-2.50,-2.41,-2.22,-4.31,-4.31,-4.31
670.62,-1.81,2.36,-1.81,2.37,-2.41,-2.33,-2.23,-4.22,-4.22,-4.17
677.32,-1.81,2.25,-1.81,2.28,-2.31,-2.27,-2.23,-4.12,-4.12,-4.06
684.10,-1.81,2.23,-1.81,2.21,-2.22,-2.21,-2.24,-4.02,-4.02,-4.04
690.94,-1.81,2.16,-1.81,2.15,-2.13,-2.15,-2.24,-3.94,-3.94,-3.97
697.85,-1.81,2.07,-1.81,2.08,-2.06,-2.11,-2.25,-3.87,-3.87,-3.88
704.83,-1.81,2.01,-1.81,2.01,-2.02,-2.07,-2.26,-3.82,-3.82,-3.82
711.87,-1.80,1.96,-1.80,1.96,-1.99,-2.03,-2.28,-3.79,-3.79,-3.77
718.99,-1.80,1.94,-1.80,1.94,-1.98,-2.00,-2.29,-3.77,-3.77,-3.74
726.18,-1.79,1.93,-1.79,1.95,-1.98,-1.97,-2.31,-3.77,-3.77,-3.72
733.44,-1.79,1.98,-1.79,1.98,-1.99,-1.95,-2.33,-3.78,-3.78,-3.77
740.78,-1.78,2.04,-1.78,2.02,-2.01,-1.93,-2.35,-3.79,-3.79,-3.82
748.19,-1.76,2.06,-1.76,2.07,-2.04,-1.91,-2.37,-3.80,-3.80,-3.82
755.67,-1.73,2.09,-1.73,2.09,-2.08,-1.89,-2.39,-3.81,-3.81,-3.82
763.23,-1.70,2.11,-1.70,2.11,-2.10,-1.88,-2.42,-3.80,-3.80,-3.82
770.86,-1.68,2.12,-1.68,2.12,-2.11,-1.87,-2.44,-3.79,-3.79,-3.80
778.57,-1.65,2.12,-1.65,2.12,-2.11,-1.86,-2.47,-3.76,-3.76,-3.78
786.35,-1.63,2.11,-1.63,2.11,-2.09,-1.86,-2.50,-3.73,-3.73,-3.74
794.22,-1.61,2.09,-1.61,2.09,-2.07,-1.85,-2.53,-3.68,-3.68,-3.70
802.16,-1.59,2.05,-1.59,2.04,-2.03,-1.85,-2.56,-3.62,-3.62,-3.64
810.18,-1.57,1.99,-1.56,1.98,-1.99,-1.85,-2.59,-3.56,-3.56,-3.56
818.28,-1.52,1.91,-1.52,1.93,-1.95,-1.85,-2.63,-3.47,-3.47,-3.43
826.46,-1.48,1.89,-1.48,1.89,-1.91,-1.84,-2.66,-3.38,-3.39,-3.37
834.73,-1.43,1.87,-1.43,1.86,-1.86,-1.85,-2.69,-3.29,-3.29,-3.30
843.08,-1.39,1.86,-1.38,1.84,-1.82,-1.85,-2.72,-3.21,-3.21,-3.25
851.51,-1.33,1.78,-1.33,1.80,-1.79,-1.85,-2.75,-3.12,-3.12,-3.11
860.02,-1.27,1.77,-1.27,1.76,-1.77,-1.85,-2.79,-3.04,-3.04,-3.04
868.62,-1.21,1.75,-1.21,1.73,-1.75,-1.86,-2.82,-2.96,-2.97,-2.96
877.31,-1.15,1.70,-1.15,1.73,-1.74,-1.86,-2.84,-2.89,-2.88,-2.85
886.08,-1.07,1.72,-1.07,1.74,-1.73,-1.86,-2.87,-2.80,-2.80,-2.80
894.94,-0.98,1.78,-0.98,1.74,-1.73,-1.87,-2.90,-2.70,-2.71,-2.76
903.89,-0.88,1.75,-0.88,1.74,-1.74,-1.88,-2.92,-2.62,-2.62,-2.63
912.93,-0.78,1.71,-0.78,1.74,-1.76,-1.88,-2.94,-2.54,-2.53,-2.49
922.06,-0.68,1.74,-0.68,1.75,-1.78,-1.89,-2.96,-2.46,-2.45,-2.42
931.28,-0.58,1.79,-0.58,1.78,-1.80,-1.90,-2.97,-2.37,-2.38,-2.37
940.59,-0.49,1.84,-0.49,1.83,-1.81,-1.91,-2.98,-2.30,-2.31,-2.33
950.00,-0.42,1.86,-0.42,1.87,-1.83,-1.92,-2.98,-2.25,-2.25,-2.29
959.50,-0.36,1.89,-0.36,1.87,-1.85,-1.93,-2.99,-2.20,-2.21,-2.25
969.09,-0.29,1.87,-0.29,1.87,-1.86,-1.94,-2.98,-2.15,-2.15,-2.17
978.78,-0.22,1.83,-0.21,1.86,-1.87,-1.95,-2.97,-2.09,-2.09,-2.06
988.57,-0.12,1.87,-0.12,1.85,-1.88,-1.96,-2.96,-2.00,-2.00,-1.99
998.46,-0.02,1.86,-0.02,1.86,-1.88,-1.97,-2.94,-1.89,-1.90,-1.88
1008.44,0.09,1.88,0.09,1.89,-1.88,-1.99,-2.92,-1.79,-1.79,-1.79
1018.53,0.20,1.91,0.20,1.91,-1.89,-2.00,-2.89,-1.69,-1.69,-1.72
1028.71,0.32,1.95,0.32,1.92,-1.91,-2.02,-2.86,-1.58,-1.59,-1.63
1039.00,0.45,1.90,0.45,1.93,-1.94,-2.03,-2.82,-1.48,-1.49,-1.45
1049.39,0.58,1.93,0.58,1.94,-1.97,-2.05,-2.78,-1.39,-1.39,-1.35
1059.88,0.71,2.00,0.71,1.98,-2.01,-2.06,-2.73,-1.30,-1.30,-1.29
1070.48,0.84,2.05,0.84,2.05,-2.06,-2.08,-2.68,-1.22,-1.22,-1.21
1081.19,0.97,2.12,0.97,2.11,-2.10,-2.10,-2.63,-1.13,-1.13,-1.15
1092.00,1.10,2.17,1.10,2.17,-2.15,-2.12,-2.57,-1.05,-1.05,-1.07
1102.92,1.23,2.21,1.24,2.22,-2.20,-2.14,-2.51,-0.97,-0.97,-0.98
1113.95,1.37,2.27,1.37,2.27,-2.26,-2.17,-2.44,-0.89,-0.89,-0.91
1125.09,1.50,2.32,1.50,2.30,-2.31,-2.19,-2.37,-0.81,-0.81,-0.82
1136.34,1.63,2.34,1.63,2.35,-2.36,-2.21,-2.30,-0.73,-0.73,-0.72
1147.70,1.75,2.36,1.76,2.39,-2.41,-2.24,-2.22,-0.65,-0.65,-0.61
1159.18,1.88,2.46,1.88,2.43,-2.45,-2.27,-2.15,-0.57,-0.57,-0.58
1170.77,2.01,2.49,2.00,2.50,-2.50,-2.30,-2.07,-0.49,-0.50,-0.49
1182.48,2.12,2.54,2.12,2.56,-2.54,-2.33,-1.99,-0.42,-0.42,-0.42
1194.30,2.23,2.63,2.23,2.59,-2.58,-2.36,-1.91,-0.35,-0.34,-0.40
1206.25,2.35,2.62,2.35,2.62,-2.61,-2.39,-1.83,-0.26,-0.27,-0.28
1218.31,2.45,2.60,2.45,2.65,-2.64,-2.42,-1.74,-0.18,-0.18,-0.15
1230.49,2.55,2.67,2.56,2.65,-2.65,-2.45,-1.66,-0.10,-0.10,-0.12
1242.80,2.66,2.67,2.66,2.66,-2.66,-2.49,-1.58,-0.00,-0.00,-0.02
1255.22,2.76,2.64,2.76,2.67,-2.66,-2.52,-1.49,0.09,0.09,0.11
1267.78,2.86,2.67,2.86,2.66,-2.66,-2.55,-1.41,0.19,0.19,0.18
1280.45,2.96,2.66,2.96,2.66,-2.67,-2.58,-1.32,0.29,0.29,0.30
1293.26,3.07,2.64,3.07,2.66,-2.67,-2.61,-1.24,0.39,0.40,0.42
1306.19,3.17,2.67,3.17,2.65,-2.67,-2.64,-1.15,0.50,0.50,0.50
1319.25,3.27,2.65,3.27,2.67,-2.67,-2.66,-1.07,0.60,0.60,0.62
1332.45,3.36,2.67,3.36,2.67,-2.67,-2.68,-0.98,0.70,0.70,0.69
1345.77,3.45,2.69,3.45,2.67,-2.65,-2.69,-0.90,0.79,0.80,0.75
1359.23,3.53,2.65,3.53,2.67,-2.64,-2.69,-0.81,0.89,0.90,0.88
1372.82,3.61,2.64,3.61,2.63,-2.62,-2.69,-0.73,1.00,1.00,0.97
1386.55,3.70,2.60,3.69,2.59,-2.59,-2.67,-0.65,1.10,1.10,1.09
1400.41,3.77,2.52,3.77,2.54,-2.57,-2.65,-0.56,1.20,1.20,1.25
1414.42,3.85,2.50,3.85,2.50,-2.54,-2.61,-0.48,1.31,1.31,1.35
1428.56,3.93,2.48,3.93,2.48,-2.51,-2.57,-0.40,1.42,1.42,1.45
1442.85,4.01,2.47,4.01,2.47,-2.47,-2.51,-0.32,1.53,1.53,1.53
1457.28,4.08,2.46,4.08,2.45,-2.43,-2.44,-0.23,1.66,1.66,1.62
1471.85,4.16,2.40,4.16,2.41,-2.38,-2.37,-0.15,1.78,1.79,1.76
1486.57,4.24,2.34,4.24,2.33,-2.31,-2.28,-0.07,1.93,1.93,1.90
1501.43,4.32,2.24,4.32,2.24,-2.23,-2.18,0.01,2.09,2.09,2.08
1516.45,4.39,2.13,4.39,2.14,-2.12,-2.07,0.09,2.27,2.27,2.26
1531.61,4.47,2.01,4.47,2.01,-2.00,-1.96,0.17,2.47,2.47,2.46
1546.93,4.55,1.89,4.55,1.88,-1.87,-1.84,0.25,2.68,2.68,2.65
1562.40,4.62,1.71,4.62,1.72,-1.73,-1.72,0.33,2.89,2.89,2.91
1578.02,4.70,1.58,4.70,1.57,-1.59,-1.59,0.40,3.11,3.11,3.12
1593.80,4.78,1.41,4.78,1.42,-1.45,-1.46,0.48,3.33,3.33,3.37
1609.74,4.86,1.28,4.86,1.29,-1.31,-1.32,0.56,3.55,3.55,3.58
1625.84,4.94,1.17,4.94,1.16,-1.16,-1.19,0.63,3.78,3.78,3.77
1642.10,5.02,1.05,5.02,1.04,-1.01,-1.05,0.71,4.01,4.01,3.97
1658.52,5.10,0.91,5.10,0.90,-0.86,-0.91,0.78,4.24,4.24,4.19
1675.10,5.18,0.73,5.18,0.73,-0.71,-0.77,0.86,4.47,4.47,4.45
1691.85,5.26,0.55,5.26,0.55,-0.56,-0.63,0.93,4.71,4.71,4.71
1708.77,5.35,0.37,5.35,0.39,-0.41,-0.49,1.00,4.94,4.94,4.97
1725.86,5.43,0.23,5.43,0.23,-0.27,-0.35,1.07,5.17,5.17,5.20
1743.12,5.52,0.10,5.52,0.09,-0.13,-0.21,1.14,5.40,5.40,5.42
1760.55,5.62,-0.05,5.62,-0.02,0.01,-0.07,1.21,5.63,5.63,5.66
1778.15,5.71,-0.13,5.71,-0.14,0.14,0.07,1.27,5.85,5.85,5.83
1795.94,5.79,-0.24,5.79,-0.25,0.27,0.21,1.34,6.07,6.07,6.03
1813.90,5.88,-0.38,5.88,-0.36,0.40,0.35,1.40,6.28,6.28,6.26
1832.03,5.97,-0.49,5.97,-0.51,0.53,0.48,1.46,6.50,6.50,6.46
1850.36,6.06,-0.65,6.06,-0.66,0.66,0.62,1.51,6.72,6.72,6.71
1868.86,6.15,-0.83,6.15,-0.81,0.80,0.76,1.56,6.94,6.95,6.98
1887.55,6.25,-0.95,6.25,-0.96,0.93,0.89,1.62,7.18,7.18,7.20
1906.42,6.35,-1.08,6.35,-1.10,1.06,1.03,1.66,7.42,7.41,7.43
1925.49,6.45,-1.24,6.45,-1.20,1.19,1.17,1.71,7.65,7.65,7.69
1944.74,6.56,-1.30,6.56,-1.31,1.32,1.30,1.75,7.88,7.88,7.86
1964.19,6.66,-1.39,6.66,-1.43,1.44,1.44,1.79,8.10,8.10,8.05
1983.83,6.76,-1.56,6.76,-1.55,1.57,1.58,1.82,8.33,8.33,8.32
2003.67,6.86,-1.72,6.86,-1.69,1.69,1.72,1.85,8.56,8.56,8.58
2023.71,6.97,-1.82,6.97,-1.83,1.82,1.86,1.88,8.79,8.79,8.79
2043.94,7.07,-1.95,7.07,-1.96,1.96,1.99,1.91,9.03,9.03,9.02
2064.38,7.17,-2.08,7.17,-2.10,2.10,2.13,1.93,9.28,9.28,9.25
2085.03,7.27,-2.26,7.27,-2.25,2.26,2.27,1.95,9.53,9.53,9.53
2105.88,7.38,-2.41,7.38,-2.40,2.41,2.42,1.96,9.79,9.79,9.79
2126.94,7.48,-2.53,7.48,-2.55,2.57,2.55,1.97,10.05,10.05,10.01
2148.20,7.58,-2.70,7.58,-2.71,2.72,2.69,1.99,10.30,10.30,10.28
2169.69,7.68,-2.89,7.68,-2.88,2.87,2.83,1.99,10.55,10.55,10.57
2191.38,7.78,-3.04,7.78,-3.04,3.01,2.96,2.00,10.79,10.79,10.82
2213.30,7.88,-3.18,7.88,-3.18,3.15,3.09,2.00,11.03,11.03,11.06
2235.43,7.99,-3.30,7.99,-3.29,3.28,3.22,2.01,11.27,11.27,11.28
2257.78,8.09,-3.39,8.09,-3.39,3.41,3.33,2.01,11.51,11.51,11.48
2280.36,8.20,-3.49,8.20,-3.49,3.53,3.44,2.01,11.73,11.73,11.69
2303.17,8.31,-3.58,8.31,-3.60,3.64,3.54,2.01,11.94,11.94,11.89
2326.20,8.41,-3.72,8.41,-3.72,3.72,3.63,2.01,12.13,12.13,12.13
2349.46,8.51,-3.83,8.51,-3.83,3.79,3.71,2.01,12.30,12.30,12.34
2372.95,8.61,-3.92,8.61,-3.90,3.84,3.77,2.00,12.45,12.45,12.53
2396.68,8.71,-3.93,8.71,-3.92,3.87,3.83,2.00,12.58,12.58,12.64
2420.65,8.81,-3.89,8.81,-3.92,3.89,3.87,2.00,12.70,12.70,12.70
2444.86,8.90,-3.90,8.90,-3.89,3.90,3.90,2.00,12.80,12.80,12.80
2469.31,8.99,-3.87,9.00,-3.86,3.90,3.93,2.00,12.90,12.90,12.86
2494.00,9.09,-3.86,9.09,-3.87,3.91,3.96,2.00,13.00,13.00,12.94
2518.94,9.18,-3.88,9.17,-3.90,3.93,3.99,2.00,13.11,13.10,13.06
2544.13,9.25,-3.96,9.25,-3.96,3.98,4.03,2.00,13.23,13.22,13.21
2569.57,9.32,-4.04,9.32,-4.02,4.04,4.07,2.01,13.35,13.36,13.35
2595.27,9.38,-4.09,9.38,-4.09,4.12,4.12,2.01,13.50,13.50,13.47
2621.22,9.45,-4.15,9.45,-4.18,4.20,4.18,2.02,13.65,13.65,13.59
2647.43,9.51,-4.29,9.50,-4.30,4.29,4.24,2.03,13.79,13.79,13.79
2673.90,9.55,-4.46,9.56,-4.41,4.36,4.29,2.04,13.91,13.92,14.01
2700.64,9.60,-4.48,9.61,-4.46,4.42,4.34,2.05,14.02,14.03,14.08
2727.65,9.65,-4.46,9.65,-4.48,4.46,4.38,2.06,14.12,14.12,14.11
2754.93,9.70,-4.45,9.69,-4.49,4.49,4.41,2.08,14.18,14.18,14.15
2782.48,9.71,-4.52,9.72,-4.48,4.48,4.43,2.09,14.20,14.20,14.23
2810.30,9.73,-4.49,9.74,-4.46,4.45,4.43,2.11,14.19,14.19,14.22
2838.40,9.75,-4.38,9.75,-4.43,4.40,4.43,2.13,14.15,14.15,14.13
2866.79,9.76,-4.37,9.76,-4.37,4.35,4.42,2.16,14.11,14.10,14.13
2895.46,9.76,-4.34,9.76,-4.31,4.29,4.41,2.18,14.06,14.05,14.10
2924.41,9.76,-4.25,9.76,-4.24,4.25,4.39,2.21,14.01,14.01,14.00
2953.65,9.75,-4.15,9.75,-4.17,4.22,4.36,2.24,13.98,13.98,13.90
2983.19,9.74,-4.12,9.74,-4.12,4.22,4.34,2.27,13.96,13.96,13.86
3013.02,9.73,-4.12,9.73,-4.14,4.22,4.30,2.30,13.95,13.95,13.85
3043.15,9.70,-4.20,9.70,-4.21,4.24,4.27,2.33,13.94,13.94,13.90
3073.58,9.67,-4.31,9.67,-4.27,4.25,4.23,2.37,13.92,13.93,13.98
3104.32,9.64,-4.32,9.64,-4.31,4.26,4.19,2.41,13.90,13.90,13.96
3135.36,9.61,-4.26,9.61,-4.31,4.25,4.13,2.45,13.86,13.86,13.87
3166.72,9.56,-4.28,9.56,-4.26,4.21,4.06,2.49,13.78,13.78,13.84
3198.38,9.51,-4.20,9.51,-4.16,4.14,3.98,2.53,13.65,13.65,13.71
3230.37,9.46,-3.99,9.46,-4.02,4.00,3.88,2.57,13.46,13.46,13.45
3262.67,9.41,-3.79,9.40,-3.84,3.82,3.75,2.62,13.23,13.23,13.20
3295.30,9.34,-3.67,9.34,-3.64,3.61,3.61,2.66,12.95,12.95,13.01
3328.25,9.28,-3.45,9.28,-3.42,3.37,3.43,2.71,12.65,12.65,12.73
3361.53,9.21,-3.14,9.22,-3.15,3.13,3.24,2.76,12.34,12.34,12.35
3395.15,9.15,-2.84,9.15,-2.83,2.89,3.02,2.80,12.04,12.04,11.99
3429.10,9.08,-2.52,9.08,-2.55,2.65,2.78,2.85,11.73,11.73,11.60
3463.39,9.00,-2.32,9.00,-2.34,2.42,2.53,2.89,11.42,11.42,11.32
3498.03,8.92,-2.18,8.92,-2.18,2.20,2.27,2.94,11.13,11.13,11.10
3533.01,8.84,-2.04,8.84,-2.03,1.99,2.00,2.98,10.84,10.84,10.88
3568.34,8.77,-1.88,8.76,-1.85,1.79,1.74,3.02,10.55,10.55,10.64
3604.02,8.68,-1.62,8.68,-1.64,1.59,1.48,3.06,10.27,10.27,10.30
3640.06,8.60,-1.41,8.60,-1.41,1.38,1.24,3.10,9.98,9.98,10.01
3676.46,8.52,-1.19,8.52,-1.18,1.15,1.02,3.14,9.67,9.67,9.71
3713.22,8.44,-0.96,8.44,-0.97,0.92,0.83,3.17,9.36,9.36,9.40
3750.36,8.35,-0.75,8.35,-0.74,0.71,0.67,3.20,9.06,9.06,9.10
3787.86,8.26,-0.54,8.26,-0.52,0.52,0.55,3.22,8.78,8.78,8.80
3825.74,8.18,-0.32,8.18,-0.33,0.38,0.47,3.24,8.56,8.56,8.49
3864.00,8.09,-0.19,8.09,-0.20,0.31,0.43,3.26,8.40,8.40,8.28
3902.64,8.00,-0.17,8.00,-0.19,0.30,0.44,3.27,8.30,8.30,8.17
3941.66,7.92,-0.27,7.92,-0.30,0.36,0.49,3.28,8.28,8.28,8.19
3981.08,7.83,-0.52,7.83,-0.46,0.49,0.59,3.28,8.32,8.32,8.35
4020.89,7.75,-0.68,7.75,-0.68,0.67,0.72,3.28,8.42,8.42,8.43
4061.10,7.67,-0.92,7.67,-0.98,0.90,0.89,3.27,8.56,8.56,8.58
4101.71,7.58,-1.32,7.58,-1.30,1.15,1.08,3.26,8.74,8.74,8.90
4142.73,7.50,-1.73,7.50,-1.66,1.42,1.31,3.24,8.93,8.93,9.23
4184.15,7.42,-2.03,7.42,-2.07,1.70,1.56,3.22,9.12,9.12,9.45
4226.00,7.34,-2.43,7.34,-2.49,1.97,1.83,3.20,9.30,9.30,9.77
4268.26,7.25,-3.00,7.25,-2.93,2.23,2.11,3.17,9.49,9.48,10.25
4310.94,7.17,-3.44,7.17,-3.46,2.49,2.42,3.13,9.66,9.66,10.60
4354.05,7.08,-3.94,7.08,-3.99,2.75,2.74,3.09,9.83,9.83,11.02
4397.59,6.99,-4.57,6.99,-4.49,3.01,3.06,3.05,10.00,10.00,11.56
4441.56,6.91,-4.98,6.91,-4.99,3.27,3.39,3.01,10.18,10.18,11.89
4485.98,6.82,-5.41,6.82,-5.46,3.53,3.73,2.97,10.35,10.35,12.23
4530.84,6.74,-5.93,6.74,-5.90,3.79,4.05,2.92,10.52,10.52,12.66
4576.15,6.65,-6.32,6.65,-6.35,4.06,4.36,2.87,10.71,10.71,12.97
4621.91,6.56,-6.77,6.56,-6.74,4.36,4.65,2.82,10.92,10.92,13.33
4668.13,6.46,-7.06,6.46,-7.04,4.65,4.90,2.77,11.11,11.11,13.52
4714.81,6.36,-7.25,6.36,-7.26,4.91,5.10,2.72,11.27,11.28,13.61
4761.96,6.26,-7.37,6.26,-7.39,5.12,5.25,2.66,11.38,11.38,13.63
4809.58,6.16,-7.47,6.16,-7.47,5.27,5.33,2.61,11.43,11.43,13.63
4857.67,6.05,-7.51,6.05,-7.49,5.34,5.34,2.56,11.39,11.39,13.55
4906.25,5.93,-7.44,5.93,-7.45,5.34,5.28,2.51,11.27,11.27,13.37
4955.31,5.81,-7.36,5.81,-7.35,5.26,5.16,2.46,11.07,11.07,13.17
5004.87,5.69,-7.21,5.69,-7.23,5.11,4.98,2.42,10.80,10.80,12.90
5054.91,5.56,-7.09,5.56,-7.10,4.90,4.75,2.37,10.45,10.46,12.64
5105.46,5.42,-6.97,5.43,-6.95,4.64,4.49,2.33,10.06,10.06,12.39
5156.52,5.29,-6.81,5.29,-6.80,4.34,4.21,2.28,9.63,9.63,12.10
5208.08,5.14,-6.60,5.13,-6.63,4.05,3.91,2.24,9.19,9.18,11.74
5260.16,4.97,-6.42,4.98,-6.41,3.77,3.61,2.21,8.74,8.75,11.39
5312.77,4.80,-6.22,4.81,-6.17,3.51,3.30,2.17,8.32,8.32,11.02
5365.89,4.64,-5.90,4.63,-5.93,3.25,3.01,2.14,7.89,7.88,10.53
5419.55,4.43,-5.64,4.43,-5.68,3.00,2.72,2.11,7.43,7.43,10.07
5473.75,4.23,-5.47,4.24,-5.41,2.74,2.44,2.08,6.97,6.97,9.70
5528.49,4.04,-5.12,4.04,-5.12,2.48,2.18,2.06,6.52,6.52,9.16
5583.77,3.85,-4.76,3.85,-4.76,2.22,1.93,2.03,6.07,6.07,8.61
5639.61,3.67,-4.34,3.67,-4.29,1.96,1.69,2.02,5.63,5.63,8.01
5696.00,3.48,-3.82,3.48,-3.81,1.70,1.45,2.00,5.18,5.18,7.30
5752.96,3.27,-3.23,3.27,-3.29,1.46,1.23,1.99,4.73,4.73,6.50
5810.49,3.06,-2.81,3.05,-2.74,1.22,1.01,1.98,4.28,4.27,5.87
5868.60,2.82,-2.21,2.83,-2.17,0.96,0.80,1.97,3.78,3.79,5.03
5927.28,2.61,-1.57,2.63,-1.59,0.68,0.58,1.96,3.28,3.30,4.17
5986.56,2.42,-1.00,2.42,-0.99,0.37,0.35,1.96,2.80,2.79,3.42
